jaar	rand	opp
2012	0.649509804	16.32
2009	0.649584488	21.66
2012	0.649808429	13.05
2012	0.649841923	272.02
2012	0.65	7
2009	0.650060753	8.23
2012	0.650161962	21.61
2009	0.650299401	16.7
2009	0.650305962	312.13
2015	0.650416171	8.41
2009	0.650811353	179.33
2012	0.650855599	33.31
2012	0.650991683	31.26
2015	0.651150252	834.6
2012	0.651299794	106.94
2012	0.6513374	21.31
2009	0.651463322	26.31
2012	0.651604867	586.03
2012	0.651738362	16.97
2015	0.651753325	8.27
2015	0.651794925	193.88
2015	0.651847214	15.97
2012	0.652031455	15.26
2015	0.652079867	60.1
2009	0.652125629	288.15
2012	0.652310102	12.77
2012	0.652325581	25.8
2012	0.652430256	139.08
2009	0.652448414	64.94
2012	0.652529382	58.71
2012	0.652681661	23.12
2009	0.652729384	25.83
2009	0.652925532	7.52
2009	0.653175157	14.33
2009	0.653347732	37.04
2015	0.653740876	21.92
2015	0.653907496	6.27
2012	0.654003268	24.48
2012	0.65409919	39.52
2009	0.654142582	10.38
2009	0.654191617	73.48
2012	0.654540591	74.77
2009	0.654677897	43.93
2015	0.655107527	37.2
2015	0.655179704	47.3
2012	0.655216285	15.72
2012	0.655270655	21.06
2015	0.655322625	183.65
2012	0.655455291	48.76
2015	0.655478647	76.57
2015	0.655489809	15.21
2012	0.655653792	21.49
2015	0.655681818	140.8
2015	0.65577342	18.36
2012	0.655785085	211.06
2012	0.656	17.5
2012	0.65625	19.52
2012	0.656370656	7.77
2012	0.656394453	6.49
2015	0.656463515	36.59
2009	0.656738926	53.05
2015	0.656907594	10.93
2012	0.657126824	17.82
2015	0.657221207	32.82
2009	0.657303371	7.12
2015	0.657514451	6.92
2015	0.657655955	158.7
2009	0.657769501	48.33
2012	0.657911234	159.52
2009	0.657921147	139.5
2009	0.658188525	206.02
2009	0.658260702	312.08
2009	0.658908871	132.34
2009	0.658930792	24.13
2012	0.658992181	23.02
2015	0.659049174	49.01
2012	0.659079413	39.54
2015	0.659281895	13.09
2015	0.659284497	11.74
2009	0.659327462	274.78
2009	0.659488365	69.19
2015	0.659698997	11.96
2015	0.659868421	15.2
2015	0.660227836	121.14
2012	0.660462493	17.73
2015	0.660478548	48.48
2009	0.660524451	14.11
2012	0.660572611	115.96
2012	0.660695469	47.45
2015	0.660771704	12.44
2012	0.660961695	12.27
2012	0.661082976	51.34
2009	0.661095101	17.35
2012	0.661106234	22.78
2009	0.661111111	18
2012	0.661254613	13.55
2009	0.661277284	86.59
2015	0.66130761	18.66
2012	0.661356932	33.9
2015	0.661366313	16.98
2009	0.661533196	58.44
2015	0.661744966	7.45
2015	0.66178282	154.25
2015	0.661896243	39.13
2009	0.661936138	19.73
2012	0.662047385	22.37
2009	0.662100457	8.76
2009	0.662275449	8.35
2009	0.662408759	43.84
2009	0.662417375	21.18
2012	0.662429379	7.08
2012	0.662613982	32.9
2009	0.662677584	285.78
2012	0.662730786	46.58
2012	0.662867996	94.77
2009	0.663526245	14.86
2009	0.663600526	60.88
2012	0.663767465	178.21
2009	0.66377709	80.75
2012	0.663965424	18.51
2009	0.663998915	73.72
2012	0.664097624	15.57
2012	0.664116297	13.07
2009	0.664160401	7.98
2009	0.664244186	48.16
2015	0.664268092	48.64
2012	0.664325843	7.12
2012	0.664415584	19.25
2009	0.664442962	14.99
2012	0.664448142	18.03
2015	0.664538595	17.23
2012	0.664553991	85.2
2012	0.664634146	6.56
2012	0.664746228	72.9
2012	0.664935065	30.8
2012	0.665400443	126.36
2009	0.665406087	55.53
2012	0.665716999	10.53
2015	0.665821574	209.05
2009	0.665853659	8.2
2012	0.66588785	12.84
2009	0.665918024	17.81
2012	0.665957795	61.13
2015	0.666017527	10.27
2009	0.666182874	6.89
2009	0.66635514	10.7
2009	0.666559795	62.38
2015	0.666666667	15.03
2015	0.666666667	83.1
2015	0.667097608	61.88
2009	0.667153711	34.22
2009	0.667155425	6.82
2015	0.667175107	32.78
2009	0.667214192	121.76
2009	0.667275309	49.29
2009	0.667366212	9.53
2015	0.667613636	7.04
2012	0.667699938	16.13
2009	0.66773934	12.43
2015	0.667751265	27.66
2012	0.667805077	196.18
2009	0.667917448	21.32
2009	0.667918198	125.18
2009	0.667993631	12.56
2009	0.668049793	12.05
2012	0.668146214	38.3
2015	0.668193717	30.56
2012	0.668219582	128.79
2012	0.668256722	23.06
2012	0.668309792	105.49
2015	0.668311945	10.13
2012	0.668424136	17.07
2015	0.668569254	26.28
2015	0.668757127	17.54
2009	0.668974198	15.89
2009	0.669002262	857.74
2015	0.669194866	34.28
2015	0.66927149	79.34
2015	0.669280335	128.81
2009	0.669544106	37.07
2015	0.669626998	11.26
2012	0.66962963	27
2012	0.6697476	28.13
2012	0.66987302	470.94
2009	0.669877408	11.42
2009	0.669902913	6.18
2015	0.669906687	25.72
2009	0.670150229	30.62
2009	0.670175298	249.86
2015	0.670552458	19.73
2009	0.670640533	49.49
2015	0.670797963	58.9
2009	0.670852884	72.46
2015	0.671052632	6.08
2009	0.671092077	23.35
2009	0.671230536	468.17
2015	0.671267463	59.41
2015	0.671274962	6.51
2015	0.671338005	29.97
2009	0.671384821	388.57
2009	0.671441774	21.64
2015	0.67150412	81.31
2012	0.671750663	30.16
2012	0.671799808	10.39
2009	0.671936904	272.6
2009	0.67194005	72.06
2012	0.672	13.75
2009	0.672025723	12.44
2015	0.672043011	46.5
2015	0.672089041	11.68
2015	0.672137554	25.59
2015	0.672155689	6.68
2015	0.672195122	10.25
2009	0.672244094	10.16
2012	0.672313631	266.81
2012	0.672316384	7.08
2009	0.672529313	23.88
2012	0.672607004	128.5
2015	0.672880238	121.24
2012	0.672958556	24.37
2009	0.67301933	36.73
2015	0.673023441	25.17
2009	0.673034934	18.32
2015	0.673052764	31.84
2009	0.673181325	27.63
2015	0.673187809	48.56
2009	0.673243883	12.67
2009	0.673289183	9.06
2009	0.673293928	18.61
2015	0.673344652	29.45
2009	0.67339097	10.41
2015	0.67339097	20.82
2015	0.673528865	161.27
2012	0.673549656	10.17
2009	0.673557692	20.8
2015	0.673592127	18.29
2015	0.673721271	252.79
2012	0.674019608	8.16
2015	0.674123788	40.23
2009	0.674177747	71.45
2009	0.674278328	23.21
2015	0.674597227	266.9
2012	0.674866749	48.78
2012	0.674927114	6.86
2012	0.67496862	454.11
2012	0.675036928	6.77
2012	0.675046555	10.74
2012	0.675061805	129.44
2012	0.675091782	70.82
2009	0.67534581	12.29
2012	0.675540765	6.01
2009	0.675820496	14.93
2015	0.675849941	17.06
2009	0.675862069	18.85
2009	0.675889782	87.1
2015	0.6760181	11.05
2015	0.676166873	24.21
2009	0.676168757	8.77
2015	0.676185246	54.63
2009	0.676236045	18.81
2015	0.676264045	14.24
2009	0.676271186	11.8
2015	0.67641791	16.75
2012	0.676748582	5.29
2012	0.676938649	177.83
2015	0.677130936	50.33
2009	0.677345538	17.48
2015	0.677375754	192.36
2015	0.677512654	27.66
2012	0.677544678	25.74
2009	0.677618864	25.87
2012	0.677680262	58.11
2015	0.677902622	320.4
2015	0.677956767	72.63
2015	0.678052946	23.42
2012	0.67807154	19.29
2015	0.678085916	18.39
2009	0.678092399	6.71
2015	0.678117215	76.27
2012	0.678202152	47.39
2009	0.678220682	34.62
2009	0.678318768	24.03
2012	0.678448276	11.6
2012	0.678463855	13.28
2009	0.678537957	10.67
2012	0.678550208	33.66
2015	0.678590402	56.47
2015	0.678632479	23.4
2009	0.678853623	74.67
2012	0.679054054	14.8
2009	0.679281346	26.16
2009	0.679319372	7.64
2009	0.679366438	23.36
2015	0.679461279	14.85
2012	0.679734067	43.62
2012	0.67975723	28.01
2009	0.68	10.75
2012	0.680127524	18.82
2015	0.680169571	21.23
2009	0.680291971	6.85
2009	0.680355161	9.01
2012	0.680509042	14.93
2009	0.68079918	488
2009	0.681034483	8.12
2012	0.681047766	12.98
2015	0.681083266	24.74
2015	0.681141439	8.06
2012	0.681151621	74.33
2012	0.681174089	9.88
2015	0.681547619	6.72
2015	0.68159204	8.04
2015	0.681704261	7.98
2009	0.681818182	15.84
2009	0.681876333	23.45
2015	0.682051282	15.6
2015	0.682090261	105.25
2009	0.682142857	5.6
2009	0.682281059	14.73
2009	0.682313682	44.95
2015	0.682475884	24.88
2009	0.682481752	5.48
2009	0.682539683	2.52
2009	0.682549903	15.53
2012	0.682652457	33.78
2009	0.682765633	19.67
2015	0.682801032	50.41
2015	0.682827535	27.02
2015	0.682829663	175.71
2009	0.682835821	8.04
2009	0.6828664	52.47
2015	0.682993197	22.05
2009	0.683146067	8.9
2015	0.683238636	7.04
2012	0.683247988	54.68
2015	0.683250415	6.03
2009	0.683355526	37.55
2012	0.683592376	142.19
2009	0.68365019	13.15
2009	0.683684795	9.01
2009	0.683733999	32.03
2009	0.683750377	66.34
2009	0.683826214	27.39
2012	0.683829445	24.86
2009	0.683832335	16.7
2009	0.684193548	31
2015	0.684339848	443.61
2012	0.684380032	6.21
2015	0.684385382	9.03
2015	0.68445914	148.19
2012	0.68452381	10.08
2015	0.684563758	5.96
2012	0.684993532	15.46
2012	0.685149376	206.86
2015	0.68516129	7.75
2015	0.685406541	76.13
2009	0.685704275	114.16
2009	0.685708189	796.68
2009	0.685819715	18.97
2015	0.685909091	22
2009	0.685922773	65.78
2015	0.685926537	24.23
2009	0.686299616	7.81
2015	0.686312244	41.57
2015	0.686423506	59.22
2009	0.686612858	35.93
2009	0.686658507	8.17
2015	0.686666667	6
2015	0.687031083	9.33
2015	0.687114585	278.92
2009	0.687195122	16.4
2009	0.687325383	587
2009	0.68735363	17.08
2009	0.687513116	47.65
2015	0.687723055	28.02
2009	0.687784241	94.55
2012	0.687982359	36.28
2015	0.688076363	61.81
2012	0.688085244	30.97
2012	0.688096079	56.62
2015	0.688247012	10.04
2009	0.688264377	38.43
2012	0.688288288	5.55
2015	0.688323917	21.24
2012	0.688425108	379.01
2009	0.688642064	27.91
2015	0.68866571	6.97
2012	0.688822447	43.48
2012	0.68902439	8.2
2015	0.6890625	6.4
2015	0.689071319	19.49
2012	0.689095128	8.62
2015	0.68913314	48.22
2015	0.689195621	21.01
2015	0.689216176	40.06
2015	0.689447991	26.63
2009	0.689469639	13.01
2015	0.689490446	37.68
2009	0.689710611	6.22
2009	0.689797426	487.23
2012	0.689821183	14.54
2012	0.690049751	20.1
2009	0.690322581	7.75
2012	0.690342139	92.36
2012	0.69037037	20.25
2012	0.690625	19.2
2015	0.690690941	359.22
2012	0.690789474	12.16
2009	0.690872751	15.01
2009	0.690909091	7.7
2009	0.691056911	4.92
2015	0.69128044	12.73
2015	0.691333818	2366.44
2009	0.691366049	92.31
2015	0.691803279	6.1
2012	0.691810345	23.2
2009	0.691839134	280.73
2009	0.691876751	7.14
2009	0.691910362	125.84
2009	0.692062781	625.03
2009	0.692154255	30.08
2015	0.69222097	8.87
2012	0.692445079	55.99
2012	0.692520776	50.54
2015	0.692603794	72.74
2009	0.692621835	36.73
2012	0.69273743	8.95
2015	0.692760447	84.95
2015	0.69279565	22.07
2009	0.692836676	17.45
2015	0.69286578	16.54
2012	0.692904656	9.02
2015	0.692993453	71.79
2009	0.693086003	17.79
2009	0.693128529	208.98
2009	0.6931434	263.25
2015	0.693213025	25.49
2012	0.693271937	39.09
2012	0.693465557	56.47
2009	0.693472773	27.73
2012	0.69348659	7.83
2012	0.693613581	24.74
2012	0.693641618	31.14
2009	0.693693694	25.53
2012	0.693772737	46.73
2015	0.693776521	70.7
2012	0.693817468	10.19
2015	0.69386835	221.8
2012	0.693877551	18.13
2012	0.693927572	489.59
2012	0.694013304	13.53
2015	0.694194194	59.94
2012	0.694214876	4.84
2015	0.694402421	6.61
2012	0.694444444	2.52
2015	0.694563781	121.04
2012	0.694610778	20.04
2009	0.694626474	22.89
2015	0.694714588	23.65
2012	0.694803409	36.37
2015	0.694825058	238.65
2012	0.694884148	87.18
2015	0.694893861	87.15
2015	0.694962687	21.44
2015	0.695009242	5.41
2012	0.695014663	23.87
2015	0.695075758	5.28
2009	0.69516223	51.47
2015	0.69527027	29.6
2009	0.695378607	46.09
2015	0.695670777	257.09
2015	0.69569161	22.05
2015	0.695820568	172.99
2009	0.695898084	182.11
2009	0.696098563	14.61
2015	0.696120845	277.38
2012	0.696176008	19.09
2012	0.696664569	15.89
2015	0.696781479	17.71
2012	0.696969697	11.22
2012	0.697095436	7.23
2015	0.697101449	6.9
2015	0.697203472	10.37
2012	0.697216565	132.57
2009	0.697231834	5.78
2009	0.697236728	91.92
2009	0.697255575	11.66
2015	0.697432763	16.36
2015	0.697540984	12.2
2012	0.697652757	53.68
2015	0.697657913	14.09
2015	0.697668549	316.97
2012	0.697707736	62.82
2009	0.697846948	124.01
2015	0.697932053	108.32
2009	0.697992225	499.06
2015	0.698271976	66.55
2012	0.698275862	5.8
2012	0.698312236	4.74
2015	0.69832636	23.9
2012	0.698360656	6.1
2015	0.698458975	24.01
2012	0.698483089	284.13
2015	0.698630137	5.11
2012	0.698741372	24.63
2012	0.698795181	29.05
2009	0.698928919	51.35
2012	0.699040983	278.41
2012	0.699074074	6.48
2009	0.699295604	82.34
2015	0.699341624	95.69
2012	0.699403653	321.96
2012	0.699404762	10.08
2015	0.699690402	6.46
2015	0.69991756	12.13
2009	0.7	5.2
2015	0.700038956	102.68
2015	0.700170358	5.87
2015	0.70022326	49.27
2012	0.70026178	7.64
2009	0.700361011	11.08
2009	0.700448121	58.02
2012	0.70062819	50.94
2015	0.700765306	39.2
2015	0.700950735	11.57
2012	0.700970874	46.35
2015	0.701086957	62.56
2015	0.701101036	30.88
2009	0.701170855	134.09
2012	0.701322454	71.08
2012	0.701335878	20.96
2015	0.701633706	11.63
2012	0.701657459	23.53
2015	0.701754386	5.7
2009	0.701778017	111.36
2015	0.701842546	17.91
2009	0.70195135	37.41
2012	0.701982011	125.63
2012	0.702109705	11.85
2012	0.702199433	148.22
2009	0.70227953	43.43
2012	0.702295333	261.4
2015	0.702498356	60.84
2015	0.702857143	10.5
2009	0.702922078	6.16
2012	0.703004292	23.3
2012	0.703041145	5.59
2015	0.703231258	248.51
2012	0.703282357	53.62
2015	0.703285421	9.74
2009	0.703296703	15.47
2012	0.703311258	7.55
2009	0.703448276	34.8
2009	0.703557312	5.06
2012	0.703674437	25.31
2009	0.703703704	5.4
2015	0.703726223	115.13
2012	0.703896104	19.25
2012	0.703958692	5.81
2012	0.704276615	10.99
2012	0.704402516	7.95
2015	0.70498732	11.83
2009	0.705	6
2012	0.705020921	4.78
2012	0.705112219	16.04
2012	0.705153294	15.33
2009	0.705160842	43.21
2012	0.705220884	12.45
2009	0.705317578	108.32
2009	0.705402196	202.14
2015	0.705490849	6.01
2009	0.705515088	9.61
2015	0.705567452	9.34
2015	0.705611068	13.01
2012	0.705640557	87.58
2012	0.705645907	4759.2
2009	0.705696203	18.96
2015	0.705745792	34.46
2015	0.705780846	11.59
2009	0.705787096	117.33
2015	0.705822268	9.79
2012	0.705882353	15.98
2009	0.706008584	13.98
2012	0.706013363	13.47
2012	0.706038929	120.22
2009	0.706081081	5.92
2009	0.706189776	61.23
2015	0.706211402	223.46
2012	0.706217778	128.02
2009	0.706325301	6.64
2012	0.706326076	116.66
2012	0.706457926	10.22
2009	0.706586826	8.35
2015	0.706689537	17.49
2015	0.706692913	5.08
2015	0.706834532	44.48
2012	0.706846076	177.62
2009	0.706935909	56.95
2009	0.706950532	15.97
2009	0.707000864	11.57
2015	0.707021792	16.52
2015	0.707042254	10.65
2012	0.707334761	289.58
2009	0.707375535	254.49
2009	0.707667732	12.52
2012	0.707720588	5.44
2015	0.707779886	5.27
2015	0.707867731	43.85
2009	0.707872772	44.33
2012	0.707905854	33.14
2015	0.707910751	9.86
2015	0.707993475	6.13
2015	0.708304736	14.57
2012	0.708333333	64.8
2015	0.708435742	492.31
2012	0.708534622	6.21
2012	0.708538588	12.18
2015	0.708616188	19.15
2012	0.708881579	6.08
2012	0.709025271	13.85
2015	0.709043928	77.4
2009	0.709165687	17.02
2009	0.709173387	19.84
2012	0.70926143	8.53
2012	0.709526593	17.11
2015	0.709677419	9.3
2009	0.709710744	19.36
2009	0.709923664	110.04
2009	0.70994152	17.1
2012	0.71000461	21.69
2009	0.710015732	19.07
2012	0.710017575	5.69
2015	0.71005386	11.14
2012	0.710175587	47.27
2009	0.71019037	178.6
2009	0.710217556	251.43
2009	0.710275338	371.18
2009	0.710316439	38.87
2012	0.710321865	9.01
2009	0.710332103	5.42
2009	0.71037182	5.11
2009	0.710444271	25.66
2015	0.710487387	256.88
2009	0.710537822	22.87
2012	0.710583153	4.63
2015	0.710754843	14.97
2015	0.710959761	143.89
2012	0.710960961	13.32
2009	0.710976838	9.93
2015	0.71100312	1144.13
2015	0.711005693	52.7
2009	0.711015491	58.1
2015	0.71106413	14.19
2012	0.711077844	6.68
2009	0.71115222	37.84
2012	0.711198428	5.09
2015	0.711198428	5.09
2012	0.711256117	116.47
2015	0.711340206	8.73
2009	0.711398277	30.18
2012	0.711424542	106.35
2009	0.711554276	48.64
2015	0.711632454	20.46
2009	0.712048193	8.3
2009	0.71207265	18.72
2015	0.712172924	17.58
2015	0.712223292	10.39
2012	0.712328767	6.57
2015	0.712345679	8.1
2012	0.712406015	5.32
2015	0.712643678	6.96
2009	0.712727273	2.75
2015	0.712832242	1950.01
2015	0.712865134	80.45
2009	0.712998713	7.77
2012	0.713109128	14.57
2009	0.713181818	22
2015	0.713186813	9.1
2009	0.713253012	12.45
2009	0.713267238	89.77
2009	0.713438735	10.12
2015	0.713498623	61.71
2015	0.713513514	5.55
2012	0.713525027	18.78
2012	0.713688064	76.49
2015	0.713993871	9.79
2009	0.714046823	11.96
2015	0.714071958	147.03
2012	0.714076811	3118.32
2012	0.71409396	7.45
2015	0.714236231	28.87
2009	0.714285714	9.1
2015	0.714336535	28.11
2015	0.71437659	15.72
2009	0.714414414	11.1
2015	0.714460285	24.55
2009	0.714501511	19.86
2009	0.714522135	24.17
2015	0.714547118	10.93
2009	0.714552239	5.36
2009	0.714582252	19.27
2009	0.714596519	101.12
2012	0.714652956	27.23
2009	0.71466624	187.71
2009	0.714857143	17.5
2015	0.714978884	111.29
2012	0.714993804	8.07
2015	0.715148189	18.22
2015	0.715178571	22.4
2015	0.715200683	23.42
2015	0.715215622	12.29
2009	0.715259587	316.85
2012	0.715403771	84.33
2012	0.715436918	39.71
2015	0.715537383	17.12
2015	0.71559633	2.18
2009	0.715630885	26.55
2012	0.715946844	6.02
2012	0.71604448	25.18
2015	0.716097561	20.5
2009	0.716115981	14.83
2015	0.716165414	5.32
2015	0.716186736	91.68
2012	0.716223855	53.07
2012	0.716254797	325.75
2009	0.716290727	19.95
2015	0.716319935	99.02
2012	0.716326531	4.9
2012	0.71641053	262.88
2015	0.716446125	5.29
2009	0.716726619	22.24
2009	0.716734694	24.5
2012	0.716798593	11.37
2012	0.716889429	8.23
2009	0.716905444	34.9
2012	0.717105263	4.56
2012	0.717124071	139.92
2012	0.717256886	17.79
2009	0.717257598	55.28
2015	0.717258262	8.17
2015	0.717258602	36.04
2015	0.717344754	9.34
2015	0.71750503	24.85
2015	0.717536199	43.51
2015	0.717601938	99.08
2012	0.717634664	75.93
2015	0.717665461	102.29
2009	0.717703349	2.09
2009	0.717810332	168.61
2015	0.717832957	4.43
2009	0.71790665	420.57
2012	0.717914792	37.79
2012	0.717996289	16.17
2015	0.717996289	37.73
2015	0.71802935	9.54
2009	0.718092567	7.13
2009	0.718098011	61.83
2012	0.718146718	44.03
2012	0.718199609	5.11
2009	0.718232044	5.43
2009	0.718302095	18.14
2009	0.718371041	55.25
2012	0.718381113	5.93
2009	0.718406593	29.12
2015	0.718446602	7.21
2012	0.718734048	19.59
2015	0.718793343	28.84
2012	0.718835305	10.99
2009	0.718855219	5.94
2015	0.718894009	4.34
2015	0.718929254	5.23
2012	0.718986384	26.44
2015	0.719081272	22.64
2009	0.719172297	47.36
2012	0.71917307	109.32
2015	0.719298246	4.56
2009	0.719544592	26.35
2015	0.719590269	7.81
2009	0.719626168	11.77
2012	0.719710669	5.53
2015	0.719735877	13.63
2009	0.719745223	7.85
2015	0.719817768	17.56
2009	0.71986532	59.4
2015	0.719887955	7.14
2015	0.719950434	8.07
2012	0.719993285	59.57
2009	0.72	9.75
2015	0.720087816	18.22
2009	0.720101781	3.93
2012	0.720250522	4.79
2015	0.720257235	15.55
2012	0.720282627	24.06
2012	0.720309811	34.86
2012	0.720408163	4.9
2012	0.720425343	22.57
2015	0.720483938	71.91
2015	0.720512821	3.9
2012	0.720572451	111.8
2015	0.720578567	30.42
2015	0.720588235	6.12
2012	0.720715835	18.44
2015	0.720770289	14.54
2009	0.720826354	35.82
2015	0.721252796	22.35
2012	0.721253845	68.27
2009	0.721311475	4.88
2012	0.721338229	24.51
2009	0.721381268	21.14
2015	0.721400778	12.85
2015	0.721435316	21.18
2012	0.721510452	44.49
2015	0.721695879	42.22
2009	0.72173058	10.17
2015	0.721764706	17
2012	0.721769499	17.18
2012	0.721837634	15.89
2009	0.721893491	8.45
2012	0.721921626	182.97
2009	0.721993834	19.46
2009	0.722222222	6.84
2009	0.722266244	50.48
2009	0.722308892	19.23
2009	0.722368421	7.6
2009	0.722371525	669.78
2012	0.722457627	18.88
2012	0.72248062	6.45
2012	0.722598106	7.39
2009	0.722702703	18.5
2015	0.722798795	29.87
2015	0.722826087	5.52
2012	0.722891566	44.82
2012	0.722899294	15.59
2009	0.722902098	45.76
2012	0.722933644	8.59
2015	0.722969512	2888.96
2015	0.723135643	34.06
2015	0.723144105	11.45
2009	0.723282443	5.24
2009	0.723395931	102.24
2009	0.723621511	14.69
2012	0.723631509	22.47
2015	0.72367049	19.18
2009	0.723716381	4.09
2012	0.723798494	17.27
2015	0.723944714	26.77
2015	0.723954877	15.07
2015	0.723994452	7.21
2015	0.724035608	10.11
2009	0.724087591	6.85
2012	0.724187518	69.54
2012	0.724389963	173.76
2009	0.724415794	12.41
2009	0.724425887	4.79
2012	0.724470135	5.19
2012	0.724519941	148.94
2012	0.724523213	51.91
2009	0.724630542	20.3
2015	0.724730202	65.79
2015	0.724848485	8.25
2015	0.724873096	9.85
2009	0.725	4.4
2015	0.725005375	93.02
2015	0.725207756	18.05
2009	0.725293778	103.82
2009	0.725450902	4.99
2012	0.725490196	18.36
2012	0.725543992	317.1
2015	0.725628584	22.67
2009	0.725643382	21.76
2015	0.725746269	5.36
2009	0.725768322	16.92
2015	0.72601334	19.49
2009	0.726027397	13.87
2012	0.72605042	5.95
2015	0.726059655	12.74
2012	0.726266441	76.79
2012	0.726311479	415.18
2012	0.726340636	271.14
2015	0.726366002	23.06
2012	0.726390115	22.66
2015	0.726477024	22.85
2009	0.726514486	22.78
2009	0.726537217	12.36
2012	0.726551373	49.15
2015	0.726839475	344.12
2009	0.726928179	52.77
2012	0.727019499	10.77
2015	0.727034121	11.43
2009	0.727040816	7.84
2009	0.727074236	4.58
2009	0.727295725	39.53
2012	0.727391874	7.63
2009	0.727447217	5.21
2015	0.727575837	152.96
2015	0.727602631	44.09
2009	0.727622714	10.39
