IDPlots	IDGroup	Periode	PlotWeight	Paired_1_2	DivK	Div	NbHerb	NbOudbos	NbSpecRare	NbBos	NbOpen	NbEdge	NbIndif	NbUitheems	OwnerType	ForestAge	Frag	fPeriode	fpnv	fpnvGroup	Rand	FragInv	Fragclass	Bos01
317119	317119_1	1	1	FALSE	2.19817924953445	10.6559794731675	12	5	1	5	0	0	2	0	Public	oud	0.9909569	1	50	Eiken-haagbeukenbos	Volledig in bos	0.00904309999999997	< 5%	1
317119	317119_2	2	1	FALSE	0.779046135967177	2.4590242055185	5	3	0	2	0	0	1	0	Public	oud	0.9909569	2	50	Eiken-haagbeukenbos	Volledig in bos	0.00904309999999997	< 5%	1
317120	317120_1	1	1	FALSE	1.45246346930474	4.82949846187931	6	2	0	1	0	0	2	0	Public	oud	0.9690765	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0309235	< 5%	1
317120	317120_2	2	1	FALSE	1.04389084340835	3.33721021151918	8	5	0	4	0	0	3	1	Public	oud	0.9690765	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0309235	< 5%	1
317121	317121_2	2	1	FALSE	0.440310462983814	1.79136276146478	3	1	0	0	0	0	1	0	Public	oud	0.6861284	2	50	Eiken-haagbeukenbos	Volledig in bos	0.3138716	25% tot < 50%	0
317126	317126_1	2	1	FALSE	1.15307069642097	5.86451827559603	5	3	0	2	0	0	0	0	Public	oud	0.9296008	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0703992	5% tot < 25%	1
317127	317127_1	2	1	FALSE	1.09861228866811	6.94858338887356	3	1	0	0	0	0	1	0	Public	oud	0.9820827	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0179173	< 5%	0
317128	317128_2	2	1	FALSE	0.543270613128478	2.70582376868786	4	3	0	2	0	0	0	0	Public	oud	0.9720507	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0279493	< 5%	1
317132	317132_1	1	1	FALSE	0.683651308110501	3.15793786990871	14	7	0	6	1	0	2	0	Private	recent	0.6897023	1	50	Eiken-haagbeukenbos	Volledig in bos	0.3102977	25% tot < 50%	1
317132	317132_2	2	1	FALSE	1.16198843930734	5.93867305003294	9	5	0	4	0	0	4	0	Private	recent	0.6897023	2	50	Eiken-haagbeukenbos	Volledig in bos	0.3102977	25% tot < 50%	1
317135	317135_1	1	1	FALSE	1.07129408795383	3.49765142634342	7	4	1	3	0	0	1	0	Public	oud	0.8689597	1	50	Eiken-haagbeukenbos	Volledig in bos	0.1310403	5% tot < 25%	1
317135	317135_2	2	1	FALSE	1.97008607335828	7.54810854126782	13	7	1	5	0	0	2	1	Public	oud	0.8689597	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1310403	5% tot < 25%	1
317136	317136_1	1	1	FALSE	1.35178399428965	4.28519336356472	7	2	0	1	0	0	2	0	Public	oud	0.9778569	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0221431	< 5%	1
317136	317136_2	2	0.95	FALSE	1.34432356749784	4.32996490210834	14	5	0	5	0	1	4	1	Public	oud	0.9778569	2	50	Eiken-haagbeukenbos	Rand	0.0221431	< 5%	1
317143	317143_2	2	1	FALSE	1.03493955738882	3.76471379644837	6	4	0	3	0	0	0	0	Public	oud	0.8721423	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1278577	5% tot < 25%	1
317144	317144_2	2	0.89	FALSE	0.609820338686073	1.84010077415946	12	8	1	4	0	1	3	1	Private	oud	0.9679726	2	50	Eiken-haagbeukenbos	Rand	0.0320274	< 5%	1
317152	317152_1	1	1	FALSE	2.37444657734557	12.1561884371613	12	7	1	6	0	0	2	0	Public	oud	NA	1	50	Eiken-haagbeukenbos	Volledig in bos	NA	NA	1
317155	317155_2	2	0.68	FALSE	1.38691435583055	6.0545675706789	11	2	0	3	0	0	6	0	Private	recent	0.5094166	2	50	Eiken-haagbeukenbos	Rand	0.4905834	25% tot < 50%	1
318004	318004_1	1	1	FALSE	1.73350210712889	6.63126943595401	14	8	0	7	0	0	3	0	Public	oud	0.8862153	1	50	Eiken-haagbeukenbos	Volledig in bos	0.1137847	5% tot < 25%	1
318004	318004_2	2	1	FALSE	0.975735115286459	3.95396033053373	7	4	0	3	0	0	2	0	Public	oud	0.8862153	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1137847	5% tot < 25%	1
318011	318011_2	2	0.96	FALSE	1.5990147122063	7.30309450104061	6	4	1	0	0	0	1	0	Public	oud	0.9632953	2	50	Eiken-haagbeukenbos	Rand	0.0367047	< 5%	0
318012	318012_2	2	0.9	FALSE	1.55242667116982	7.94621515875853	6	4	0	2	0	0	1	0	Public	oud	0.9165012	2	50	Eiken-haagbeukenbos	Rand	0.0834988	5% tot < 25%	1
318015	318015_2	2	1	FALSE	2.05708609424152	10.7171943517412	10	6	1	2	0	0	3	0	Public	oud	0.8527955	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1472045	5% tot < 25%	1
318018	318018_1	1	1	FALSE	0.23547067224597	1.62353288431187	3	1	0	0	0	0	1	0	Public	oud	0.9693408	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0306592	< 5%	0
318018	318018_2	2	1	FALSE	0.714522855253934	2.30714220746174	3	2	1	0	0	0	1	0	Public	oud	0.9693408	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0306592	< 5%	0
318019	318019_1	1	1	FALSE	1.45246346930474	8.46433767974535	6	4	1	2	0	0	1	0	Public	oud	0.9601083	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0398917	< 5%	1
318019	318019_2	2	0.93	FALSE	2.38705678245989	13.945674378314	13	7	0	6	0	0	3	1	Public	oud	0.9601083	2	50	Eiken-haagbeukenbos	Rand	0.0398917	< 5%	1
318020	318020_1	1	1	FALSE	1.38629436111989	5	4	4	1	0	0	0	1	0	Public	recent	NA	1	43	Elzen-vogelkersbos	Volledig in bos	NA	NA	0
318022	318022_1	1	1	TRUE	1.48007939983755	9.13622754275632	6	1	0	3	0	0	1	0	Public	oud	0.8276075	1	50	Eiken-haagbeukenbos	Volledig in bos	0.1723925	5% tot < 25%	1
318022	318022_1	2	1	TRUE	0.961537981535521	3.23313942759611	14	5	0	4	0	2	4	0	Public	oud	0.8276075	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1723925	5% tot < 25%	1
318023	318023_1	1	1	TRUE	0.58713023926541	1.97242238769853	5	3	0	0	0	0	3	0	Public	oud	0.9228776	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0771224	5% tot < 25%	0
318023	318023_1	2	1	TRUE	0.679193265991526	1.97228598008191	2	1	0	0	0	0	1	0	Public	oud	0.9228776	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0771224	5% tot < 25%	0
318027	318027_1	2	1	FALSE	1.63061287663593	8.60256767013516	10	3	0	3	1	1	2	1	Public	oud	0.8764545	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1235455	5% tot < 25%	1
318028	318028_1	2	1	FALSE	NA	1	0	0	0	0	0	0	0	0	Public	oud	0.9290937	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0709063	5% tot < 25%	0
318029	318029_2	2	1	FALSE	1.07163459234569	3.57558991487896	5	2	0	1	0	1	1	0	Public	oud	0.8856721	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1143279	5% tot < 25%	1
318030	318030_2	2	0.93	FALSE	1.45512315970548	5.73467438387596	9	3	0	3	0	0	2	0	Public	oud	0.9544784	2	50	Eiken-haagbeukenbos	Rand	0.0455216000000001	< 5%	1
318031	318031_2	2	1	FALSE	1.02432364320645	3.32783531127323	7	3	0	1	0	0	3	0	Public	oud	0.9387729	2	43	Elzen-vogelkersbos	Volledig in bos	0.0612271	5% tot < 25%	1
318035	318035_1	1	1	FALSE	1.68807081313172	8.91301228983002	8	3	1	0	0	1	4	0	Public	oud	0.9399797	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0600203	5% tot < 25%	0
318035	318035_2	2	1	FALSE	0.867563228481461	3.83354473949812	3	2	0	1	0	0	0	0	Public	oud	0.9399797	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0600203	5% tot < 25%	1
318036	318036_1	1	1	FALSE	1.47937512282742	4.62265123462144	7	6	0	3	0	0	2	0	Public	recent	0.91774	1	43	Elzen-vogelkersbos	Volledig in bos	0.08226	5% tot < 25%	1
318036	318036_2	2	1	FALSE	2.18429904800251	11.8568867419404	16	6	1	3	0	1	5	0	Public	recent	0.91774	2	43	Elzen-vogelkersbos	Volledig in bos	0.08226	5% tot < 25%	1
318037	318037_2	2	1	FALSE	1.16392987570051	3.63115360569639	8	5	0	3	0	0	2	1	Public	oud	0.9135143	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0864857	5% tot < 25%	1
318038	318038_1	1	1	FALSE	1.35115556431742	4.47511933383631	11	5	1	1	0	1	4	0	Public	oud	0.9528493	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0471507	< 5%	1
318038	318038_2	2	1	FALSE	0.652304292618732	1.91995988505083	3	1	0	1	0	0	0	0	Public	oud	0.9528493	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0471507	< 5%	1
318039	318039_1	1	1	TRUE	1.12896703953258	3.29080568853047	18	6	0	5	0	2	5	0	Private	oud	0.9208115	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0791885	5% tot < 25%	1
318039	318039_1	2	1	TRUE	0.558012592276106	1.83591533300139	8	5	0	3	0	0	2	0	Public	oud	0.9208115	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0791885	5% tot < 25%	1
318044	318044_2	2	1	FALSE	1.09014008351867	3.39154433204805	14	7	0	5	0	1	3	0	Public	oud	0.8825663	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1174337	5% tot < 25%	1
318077	318077_2	2	1	FALSE	1.38629436111989	5.24845445040256	4	1	0	1	0	0	2	0	Private	recent	0.5901744	2	50	Eiken-haagbeukenbos	Volledig in bos	0.4098256	25% tot < 50%	1
318081	318081_1	1	1	FALSE	0.79615220739393	2.25046345304814	14	7	1	3	0	1	5	0	Public	oud	0.9409014	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0590986	5% tot < 25%	1
318081	318081_2	2	1	FALSE	0.200430006709343	1.22192808247938	5	2	0	1	0	0	3	1	Public	oud	0.9409014	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0590986	5% tot < 25%	1
318082	318082_1	1	1	FALSE	0	1	1	0	0	0	0	0	0	0	Public	oud	0.8772964	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1227036	5% tot < 25%	0
318082	318082_2	2	1	FALSE	1.97844020468004	8.97386979920986	7	4	1	2	0	0	1	0	Public	oud	0.8772964	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1227036	5% tot < 25%	1
318089	318089_2	2	1	FALSE	1.71113093895934	6.6963474010743	16	5	0	4	0	0	8	0	Public	NA	0.8386375	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1613625	5% tot < 25%	1
318090	318090_2	2	1	FALSE	1.43650503122872	5.33369149015136	14	8	1	5	0	0	2	0	Public	oud	0.8632862	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1367138	5% tot < 25%	1
318092	318092_2	2	1	FALSE	0.510997231991338	1.78020577748645	4	2	0	1	0	0	1	0	Private	recent	0.4754848	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5245152	50% tot < 75%	1
318096	318096_2	2	0.84	FALSE	1.58786363227452	6.34306342172114	16	2	0	3	0	0	5	1	Private	recent	0.5445596	2	50	Eiken-haagbeukenbos	Rand	0.4554404	25% tot < 50%	1
318097	318097_1	1	1	FALSE	1.61179694545562	8.91301228983002	8	3	1	2	0	0	3	0	Public	oud	0.9003517	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0996483	5% tot < 25%	1
318097	318097_2	2	1	FALSE	0.15864788105526	1.83517837562562	3	2	1	0	0	0	1	0	Public	oud	0.9003517	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0996483	5% tot < 25%	0
318098	318098_1	1	1	TRUE	2.2966241184383	12.1007500649634	27	4	0	2	3	2	17	1	Private	recent	0.6206576	1	43	Elzen-vogelkersbos	Volledig in bos	0.3793424	25% tot < 50%	1
318098	318098_1	2	1	TRUE	2.4469507307921	12.6765192201069	40	11	1	8	2	1	18	1	Private	recent	0.6206576	2	43	Elzen-vogelkersbos	Volledig in bos	0.3793424	25% tot < 50%	1
318102	318102_1	1	1	TRUE	0.051789288044909	1.22140077232766	3	0	0	0	0	0	2	0	Private	recent	0.7189698	1	50	Eiken-haagbeukenbos	Volledig in bos	0.2810302	25% tot < 50%	0
318102	318102_1	2	1	TRUE	1.55242667116982	1.76702200414129	6	2	0	2	0	0	4	0	Private	recent	0.7189698	2	50	Eiken-haagbeukenbos	Volledig in bos	0.2810302	25% tot < 50%	1
318103	318103_1	1	1	FALSE	0.983028627236655	3.42285936397443	8	7	0	4	0	0	2	0	Private	recent	0.6807916	1	50	Eiken-haagbeukenbos	Volledig in bos	0.3192084	25% tot < 50%	1
318103	318103_2	2	1	FALSE	1.77163776842442	9.08087615173066	16	8	0	8	0	0	5	0	Private	recent	0.6807916	2	50	Eiken-haagbeukenbos	Volledig in bos	0.3192084	25% tot < 50%	1
318106	318106_2	2	0.64	FALSE	0.955454395653212	3.21334273179923	12	8	0	6	0	0	4	0	Private	oud	0.7728814	2	78	Arm Eiken-beukenbos	Rand	0.2271186	5% tot < 25%	1
318110	318110_2	2	1	FALSE	0.738354543679399	7.10220804336928	6	1	0	1	0	0	3	0	Private	oud	0.6589761	2	50	Eiken-haagbeukenbos	Volledig in bos	0.3410239	25% tot < 50%	1
318113	318113_1	1	1	FALSE	1.96449626630566	7.13131939936226	24	11	1	8	0	0	8	0	Public	recent	NA	1	50	Eiken-haagbeukenbos	Volledig in bos	NA	NA	1
318114	318114_1	1	1	TRUE	1.20060372814609	3.32212197596375	12	7	1	3	0	0	4	0	Public	oud	0.9351646	1	78	Arm Eiken-beukenbos	Volledig in bos	0.0648354	5% tot < 25%	1
318114	318114_1	2	1	TRUE	1.03052538523225	3.49642029671467	9	4	1	1	0	1	4	0	Public	oud	0.9351646	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0648354	5% tot < 25%	1
318121	318121_2	2	1	FALSE	1.13346113586617	4.01286883667012	9	4	0	2	0	0	3	0	Public	oud	0.9670705	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0329294999999999	< 5%	1
318122	318122_2	2	1	FALSE	0.362576837855028	1.96372163032716	4	3	0	2	0	0	0	0	Public	oud	0.9407123	2	43	Elzen-vogelkersbos	Volledig in bos	0.0592877000000001	5% tot < 25%	1
318129	318129_1	1	1	FALSE	1.93129111816605	7.3394073091769	20	9	1	6	1	0	6	1	Public	oud	0.9744031	1	50	Eiken-haagbeukenbos	Volledig in bos	0.0255969	< 5%	1
318129	318129_2	2	0.95	FALSE	1.28783231678926	3.62492035412447	12	7	0	3	1	1	5	0	Public	oud	0.9744031	2	50	Eiken-haagbeukenbos	Rand	0.0255969	< 5%	1
318137	318137_2	2	1	FALSE	1.35628467695795	4.20350655659855	12	7	1	4	1	0	4	0	Public	oud	0.9632154	2	50	Eiken-haagbeukenbos	Volledig in bos	0.0367845999999999	< 5%	1
321005	321005_1	1	1	TRUE	1.50279730406363	4.69981126214035	25	7	0	5	0	3	12	0	Public	recent	0.6800853	1	43	Elzen-vogelkersbos	Volledig in bos	0.3199147	25% tot < 50%	1
321005	321005_1	2	1	TRUE	2.0817528579182	9.27248962038555	26	8	0	8	0	2	8	0	Private	recent	0.6800853	2	43	Elzen-vogelkersbos	Volledig in bos	0.3199147	25% tot < 50%	1
321007	321007_1	1	1	FALSE	2.14682959681498	9.36527127232513	24	6	0	7	2	3	7	0	Public	recent	NA	1	69	Eiken-beukenbos	Volledig in bos	NA	NA	1
321036	321036_1	2	1	FALSE	2.26118205660151	9.39281701593269	28	6	0	6	1	2	13	0	Private	NA	0.6685346	2	40	Elzen-vogelkersbos	Volledig in bos	0.3314654	25% tot < 50%	1
321038	321038_2	2	0.73	FALSE	0.260364063360273	1.63114919990752	5	4	0	2	0	0	2	0	Private	recent	0.4276191	2	50	Eiken-haagbeukenbos	Rand	0.5723809	50% tot < 75%	1
321042	321042_1	2	1	FALSE	1.77308597937273	6.89080463031237	18	7	0	5	0	0	7	0	Private	oud	0.7217633	2	40	Elzen-vogelkersbos	Volledig in bos	0.2782367	25% tot < 50%	1
321043	321043_1	2	1	FALSE	1.3549064330937	7.13582142135211	13	5	0	2	1	1	7	0	Private	oud	0.7565581	2	43	Elzen-vogelkersbos	Volledig in bos	0.2434419	5% tot < 25%	1
321044	321044_2	2	0.34	FALSE	0.556980513162979	1.94452494382945	9	3	0	1	0	1	6	0	Private	recent	0.3480307	2	43	Elzen-vogelkersbos	Rand	0.6519693	50% tot < 75%	1
321049	321049_1	1	1	FALSE	1.30815402333288	6.9049676048062	7	5	0	2	0	0	1	0	Private	oud	0.7901878	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2098122	5% tot < 25%	1
321049	321049_2	2	1	FALSE	0	4.20391945176759	1	0	0	0	0	0	0	0	Private	oud	0.7901878	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2098122	5% tot < 25%	0
321053	321053_1	1	1	TRUE	0	2.62469033904626	1	1	0	0	0	0	1	0	Private	oud	0.7574035	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2425965	5% tot < 25%	0
321053	321053_1	2	1	TRUE	0.867563228481461	7.91598906078617	3	1	0	0	0	0	1	0	Public	oud	0.7574035	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2425965	5% tot < 25%	0
321054	321054_1	1	1	TRUE	0.625491359725573	1.95668713887006	2	1	0	0	0	0	1	0	Private	recent	0.6364808	1	50	Eiken-haagbeukenbos	Volledig in bos	0.3635192	25% tot < 50%	0
321054	321054_1	2	1	TRUE	0.509929914981288	1.96255312636897	3	2	0	1	0	0	1	0	Private	recent	0.6364808	2	50	Eiken-haagbeukenbos	Volledig in bos	0.3635192	25% tot < 50%	1
321055	321055_1	1	1	TRUE	NA	1	0	0	0	0	0	0	0	0	Public	oud	0.8171824	1	50	Eiken-haagbeukenbos	Volledig in bos	0.1828176	5% tot < 25%	0
321055	321055_1	2	1	TRUE	1.38629436111989	4.72470393710577	4	1	0	2	0	0	0	0	Public	oud	0.8171824	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1828176	5% tot < 25%	1
321077	321077_1	2	1	FALSE	1.88502243611407	12.126937607771	15	3	0	4	0	0	7	0	Private	recent	0.4777781	2	68	Eiken-beukenbos	Volledig in bos	0.5222219	50% tot < 75%	1
321081	321081_1	1	1	TRUE	0.218823822574517	1.58346589941213	6	5	0	4	0	0	0	0	Private	oud	0.8301817	1	50	Eiken-haagbeukenbos	Volledig in bos	0.1698183	5% tot < 25%	1
321081	321081_1	2	1	TRUE	0.0618907506657226	1.40782213760525	2	1	0	1	0	0	0	0	Private	oud	0.8301817	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1698183	5% tot < 25%	1
321082	321082_2	2	0.83	FALSE	0.23547067224597	1.76132282182355	3	2	0	2	0	0	0	0	Private	NA	0.3851294	2	50	Eiken-haagbeukenbos	Rand	0.6148706	50% tot < 75%	1
321120	321120_1	1	1	TRUE	1.54814228553369	4.70272574112749	23	1	0	3	0	4	13	0	Private	recent	0.6002957	1	40	Elzen-vogelkersbos	Volledig in bos	0.3997043	25% tot < 50%	1
321120	321120_1	2	1	TRUE	2.03647760997563	7.90274586576993	30	0	0	2	1	2	22	1	Private	recent	0.6002957	2	40	Elzen-vogelkersbos	Volledig in bos	0.3997043	25% tot < 50%	1
321131	321131_2	2	0.73	FALSE	0.693147180559945	3	2	0	0	0	0	0	1	0	Private	recent	0.2358771	2	50	Eiken-haagbeukenbos	Rand	0.7641229	75% tot < 95%	0
321132	321132_1	1	1	TRUE	0	4.26654778971566	1	1	0	1	0	0	0	0	Private	oud	0.7497603	1	50	Eiken-haagbeukenbos	Volledig in bos	0.2502397	25% tot < 50%	1
321132	321132_1	2	1	TRUE	1.97844020468004	8.88909047826773	8	6	0	3	0	0	2	0	Private	oud	0.7497603	2	50	Eiken-haagbeukenbos	Volledig in bos	0.2502397	25% tot < 50%	1
321134	321134_1	1	1	FALSE	2.03645007209152	8.93608409110586	13	3	0	4	0	0	7	0	Private	recent	0.3246172	1	50	Eiken-haagbeukenbos	Volledig in bos	0.6753828	50% tot < 75%	1
321134	321134_2	2	0.85	FALSE	2.04558581396496	11.3105657462419	45	4	0	4	4	2	11	2	Private	recent	0.3246172	2	50	Eiken-haagbeukenbos	Rand	0.6753828	50% tot < 75%	1
321136	321136_1	1	1	TRUE	3.30599551282536	31.1401975040463	38	2	1	3	3	0	23	0	Private	recent	0.544015	1	40	Elzen-vogelkersbos	Volledig in bos	0.455985	25% tot < 50%	1
321136	321136_1	2	1	TRUE	2.8043930504179	20.9155962363215	33	2	1	2	2	1	18	1	Public	recent	0.544015	2	40	Elzen-vogelkersbos	Volledig in bos	0.455985	25% tot < 50%	1
321137	321137_2	2	0.91	FALSE	1.52857672175735	6.61142290560201	13	3	0	3	1	0	4	0	Private	recent	0.5304163	2	43	Elzen-vogelkersbos	Rand	0.4695837	25% tot < 50%	1
321140	321140_1	2	1	FALSE	1.68071187602262	8.69802923549182	10	7	0	5	0	0	3	0	Private	oud	0.6765113	2	50	Eiken-haagbeukenbos	Volledig in bos	0.3234887	25% tot < 50%	1
321148	321148_1	1	1	TRUE	0.817366707107735	2.79426227665271	3	2	0	1	0	0	1	0	Private	oud	0.6844891	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3155109	25% tot < 50%	1
321148	321148_1	2	1	TRUE	0.94400520141316	2.78066385182118	3	2	0	1	0	0	1	0	Private	oud	0.6844891	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3155109	25% tot < 50%	1
321156	321156_1	2	1	FALSE	0	1.25525974395838	1	1	0	0	0	0	1	0	Private	recent	0.4683015	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5316985	50% tot < 75%	0
321159	321159_1	2	1	FALSE	2.64295964753043	16.3394271862068	43	8	0	9	3	3	18	0	Private	oud	0.7389971	2	40	Elzen-vogelkersbos	Volledig in bos	0.2610029	25% tot < 50%	1
322006	322006_1	1	1	TRUE	NA	2.94019755631168	0	0	0	0	0	0	0	0	Private	recent	0.8246114	1	68	Eiken-beukenbos	Volledig in bos	0.1753886	5% tot < 25%	0
322006	322006_1	2	1	TRUE	NA	1.06384611389936	0	0	0	0	0	0	0	0	Private	recent	0.8246114	2	68	Eiken-beukenbos	Volledig in bos	0.1753886	5% tot < 25%	0
322007	322007_1	1	1	FALSE	2.30089109023034	14.5455653940996	15	1	0	1	1	0	10	0	Private	recent	0.6089582	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3910418	25% tot < 50%	1
322007	322007_2	2	0.56	FALSE	1.06975481039796	3.46166598953327	8	3	1	3	0	1	2	0	Private	recent	0.6089582	2	78	Arm Eiken-beukenbos	Rand	0.3910418	25% tot < 50%	1
322008	322008_1	1	1	FALSE	0	3	1	0	0	0	0	0	0	0	Public	oud	0.6617556	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3382444	25% tot < 50%	0
322008	322008_2	2	1	FALSE	0.325082973391448	5.82671678862833	2	0	0	0	0	0	1	0	Public	oud	0.6617556	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3382444	25% tot < 50%	0
322024	322024_1	1	1	TRUE	0.342043927032922	1.40782213760525	5	2	0	0	0	1	1	0	Public	recent	0.7740812	1	68	Eiken-beukenbos	Volledig in bos	0.2259188	5% tot < 25%	0
322024	322024_1	2	1	TRUE	1.06708951878208	3.01072508268664	3	1	0	0	0	0	1	0	Public	recent	0.7740812	2	68	Eiken-beukenbos	Volledig in bos	0.2259188	5% tot < 25%	0
322038	322038_2	2	0.98	FALSE	1.34760540175828	5.20128920045686	9	3	0	1	0	0	4	0	Public	NA	0.278967	2	68	Eiken-beukenbos	Rand	0.721033	50% tot < 75%	1
322056	322056_1	1	1	FALSE	0.693147180559945	6.17245617246051	2	0	0	0	0	0	0	0	Private	recent	0.5858068	1	68	Eiken-beukenbos	Volledig in bos	0.4141932	25% tot < 50%	0
322056	322056_2	2	1	FALSE	0.693147180559945	2.84234347531933	2	0	0	0	0	0	0	0	Private	recent	0.5858068	2	68	Eiken-beukenbos	Volledig in bos	0.4141932	25% tot < 50%	0
322081	322081_2	2	0.91	FALSE	2.9191094982954	18.8575567681945	55	2	1	3	8	3	29	0	Private	NA	0.5552003	2	40	Elzen-vogelkersbos	Rand	0.4447997	25% tot < 50%	1
322089	322089_1	2	1	FALSE	1.45080502008392	11.5456942192628	5	2	0	2	0	0	3	0	Private	recent	0.7347544	2	40	Elzen-vogelkersbos	Volledig in bos	0.2652456	25% tot < 50%	1
322091	322091_2	2	0.54	FALSE	0.270566732021157	2.10267177277105	6	3	0	2	0	0	2	0	Private	NA	NA	2	68	Eiken-beukenbos	Rand	NA	NA	1
322092	322092_2	2	1	FALSE	1.80853566845423	12.348376780937	15	2	0	3	2	0	7	0	Public	NA	0.5849525	2	68	Eiken-beukenbos	Volledig in bos	0.4150475	25% tot < 50%	1
322097	322097_1	1	1	TRUE	1.45869271623635	4.30033409518675	22	0	0	3	0	0	14	0	Public	oud	0.7951741	1	40	Elzen-vogelkersbos	Volledig in bos	0.2048259	5% tot < 25%	1
322097	322097_1	2	1	TRUE	0.419816912419296	1.66755530732136	7	0	0	1	0	1	4	0	Public	oud	0.7951741	2	40	Elzen-vogelkersbos	Volledig in bos	0.2048259	5% tot < 25%	1
322104	322104_1	1	1	FALSE	1.37094250944769	3.93906154916354	20	2	1	2	2	2	10	0	Public	recent	0.5618293	1	43	Elzen-vogelkersbos	Volledig in bos	0.4381707	25% tot < 50%	1
322104	322104_2	2	1	FALSE	0.901063540163045	2.46222038939437	8	1	0	1	0	0	4	0	Private	recent	0.5618293	2	43	Elzen-vogelkersbos	Volledig in bos	0.4381707	25% tot < 50%	1
322105	322105_2	2	0.83	FALSE	2.65184302725519	15.1515380846435	33	0	2	0	3	3	14	1	Private	recent	0.6764852	2	40	Elzen-vogelkersbos	Rand	0.3235148	25% tot < 50%	0
322106	322106_2	2	1	FALSE	1.02003695840184	1.41181819073788	4	2	0	1	0	0	2	0	Public	oud	0.8160489	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1839511	5% tot < 25%	1
322112	322112_2	2	1	FALSE	1.9015043526367	7.12826655725269	21	6	0	5	0	0	10	0	Private	NA	0.6886023	2	23	Elzenbroekbos	Volledig in bos	0.3113977	25% tot < 50%	1
322114	322114_1	1	1	TRUE	1.40783149733523	5.07590286075367	7	1	0	1	0	0	2	0	Public	oud	0.9151146	1	78	Arm Eiken-beukenbos	Volledig in bos	0.0848854	5% tot < 25%	1
322114	322114_1	2	1	TRUE	1.34204416407338	5.22212406342311	8	1	0	1	0	0	4	0	Public	oud	0.9151146	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0848854	5% tot < 25%	1
322116	322116_1	1	1	TRUE	0.693147180559945	4.94815466539835	2	0	0	0	0	0	0	0	Public	oud	0.7018245	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2981755	25% tot < 50%	0
322116	322116_1	2	1	TRUE	0.600166073159646	5.24845445040256	3	0	0	0	0	0	1	0	Public	oud	0.7018245	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2981755	25% tot < 50%	0
322121	322121_2	2	1	FALSE	1.23745667902433	5.10333858060883	16	5	0	5	0	0	7	0	Private	NA	0.5467941	2	40	Elzen-vogelkersbos	Volledig in bos	0.4532059	25% tot < 50%	1
