IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	NbSpec	StandType	OwnerType	ForestType	UBBP_MeerDan10Jr	UBBP	ForestAge	Frag	pnv	Paired_1_2	fpnv	Frag2	fPeriode	fpnvGroup	FragInv	Weight	Year	Rand
74137	1	74137_1	1	1	1998	5	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.6722386	79	TRUE	79	0.0879511259358053	VBI 1	Arm Eiken-beukenbos	0.3277614	1	1998	Volledig in bos
74137	2	74137_1	1	1	2014	5	1	naaldhout	Publiek	I	TRUE	TRUE	recent	0.6722386	79	TRUE	79	0.0879511259358053	VBI 2	Arm Eiken-beukenbos	0.3277614	1	2014	Volledig in bos
74143	1	74143_1	1	1	1999	4	5	loofhout	Publiek	NA	FALSE	FALSE	recent	0.7188184	79	TRUE	79	0.361158741705221	VBI 1	Arm Eiken-beukenbos	0.2811816	1	1999	Volledig in bos
74143	2	74143_1	1	1	2013	4	4	loofhout	Privaat	I	FALSE	FALSE	recent	0.7188184	79	TRUE	79	0.361158741705221	VBI 2	Arm Eiken-beukenbos	0.2811816	1	2013	Volledig in bos
74145	1	74145_1	1	1	1999	5	1	naaldhout	Privaat	I	FALSE	FALSE	oud	0.800062	79	TRUE	79	0.837682261611365	VBI 1	Arm Eiken-beukenbos	0.199938	1	1999	Volledig in bos
74145	2	74145_1	1	1	2014	5	2	naaldhout	Privaat	I	FALSE	FALSE	oud	0.800062	79	TRUE	79	0.837682261611365	VBI 2	Arm Eiken-beukenbos	0.199938	1	2014	Volledig in bos
74146	1	74146_1	1	1	1998	5	3	naaldhout	Publiek	I	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1998	Volledig in bos
74156	1	74156_1	1	1	1999	5	4	gemengd naaldhout	Publiek	NA	FALSE	FALSE	recent	0.8482684	78	TRUE	78	1.12043048313286	VBI 1	Arm Eiken-beukenbos	0.1517316	1	1999	Volledig in bos
74156	2	74156_1	1	1	2014	5	4	gemengd loofhout	Publiek	I	FALSE	TRUE	recent	0.8482684	78	TRUE	78	1.12043048313286	VBI 2	Arm Eiken-beukenbos	0.1517316	1	2014	Volledig in bos
74157	1	74157_1	1	1	1999	4	2	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.6110495	78	TRUE	78	-0.27094539405948	VBI 1	Arm Eiken-beukenbos	0.3889505	1	1999	Volledig in bos
74157	2	74157_1	1	1	2013	4	2	naaldhout	Publiek	J	FALSE	TRUE	recent	0.6110495	78	TRUE	78	-0.27094539405948	VBI 2	Arm Eiken-beukenbos	0.3889505	1	2013	Volledig in bos
75149	1	75149_1	1	1	1999	10	3	gemengd naaldhout	Privaat	B	FALSE	FALSE	NA	0.2883037	79	TRUE	79	-2.16396791707574	VBI 1	Arm Eiken-beukenbos	0.7116963	1	1999	Volledig in bos
75149	2	75149_1	1	1	2018	10	3	gemengd naaldhout	Privaat	B	FALSE	FALSE	NA	0.2883037	79	TRUE	79	-2.16396791707574	VBI 2	Arm Eiken-beukenbos	0.7116963	1	2018	Volledig in bos
76048	2	76048_2	0.79	2	2016	8	3	niet van toepassing	Publiek	D	FALSE	FALSE	NA	0.4802896	69	FALSE	69	-1.0379001795512	VBI 2	Eiken-beukenbos	0.5197104	0.79	2016	Rand
77011	2	77011_2	1	2	2014	7	5	naaldhout	Publiek	I	FALSE	FALSE	NA	0.6458609	69	FALSE	69	-0.066763761772621	VBI 2	Eiken-beukenbos	0.3541391	1	2014	Volledig in bos
77012	2	77012_2	1	2	2014	7	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8074953	78	FALSE	78	0.88128129317223	VBI 2	Arm Eiken-beukenbos	0.1925047	1	2014	Volledig in bos
77013	1	77013_1	1	1	1999	6	3	naaldhout	Privaat	NA	FALSE	FALSE	oud	0.848246	78	FALSE	78	1.12029909891495	VBI 1	Arm Eiken-beukenbos	0.151754	1	1999	Volledig in bos
77013	2	77013_2	0.89	2	2014	6	4	loofhout	Privaat	I	FALSE	FALSE	oud	0.848246	78	FALSE	78	1.12029909891495	VBI 2	Arm Eiken-beukenbos	0.151754	0.89	2014	Rand
77015	1	77015_1	1	1	1999	6	4	loofhout	Privaat	NA	FALSE	FALSE	recent	0.5635495	79	TRUE	79	-0.549550320423425	VBI 1	Arm Eiken-beukenbos	0.4364505	1	1999	Volledig in bos
77015	2	77015_1	1	1	2014	6	6	loofhout	Privaat	I	FALSE	FALSE	recent	0.5635495	79	TRUE	79	-0.549550320423425	VBI 2	Arm Eiken-beukenbos	0.4364505	1	2014	Volledig in bos
77016	1	77016_1	1	1	1999	6	1	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.8426553	79	FALSE	79	1.08750759235026	VBI 1	Arm Eiken-beukenbos	0.1573447	1	1999	Volledig in bos
77021	1	77021_1	1	1	1999	6	5	gemengd naaldhout	Privaat	I	FALSE	FALSE	recent	0.8106341	79	FALSE	79	0.89969150670636	VBI 1	Arm Eiken-beukenbos	0.1893659	1	1999	Volledig in bos
77021	2	77021_2	1	2	2014	6	7	gemengd loofhout	Publiek	I	FALSE	FALSE	recent	0.8106341	79	FALSE	79	0.89969150670636	VBI 2	Arm Eiken-beukenbos	0.1893659	1	2014	Volledig in bos
77024	1	77024_1	1	1	1999	6	1	naaldhout	Privaat	I	FALSE	FALSE	oud	0.8469892	79	FALSE	79	1.1129275058317	VBI 1	Arm Eiken-beukenbos	0.1530108	1	1999	Volledig in bos
77032	1	77032_1	1	1	1999	6	1	naaldhout	Privaat	NA	FALSE	FALSE	NA	0.5407416	79	FALSE	79	-0.683327021476398	VBI 1	Arm Eiken-beukenbos	0.4592584	1	1999	Volledig in bos
77032	2	77032_2	1	2	2014	6	1	naaldhout	Publiek	J	FALSE	FALSE	NA	0.5407416	79	FALSE	79	-0.683327021476398	VBI 2	Arm Eiken-beukenbos	0.4592584	1	2014	Volledig in bos
77038	1	77038_1	1	1	1999	6	1	naaldhout	Privaat	I	FALSE	FALSE	oud	0.4648949	79	FALSE	79	-1.12819574291741	VBI 1	Arm Eiken-beukenbos	0.5351051	1	1999	Volledig in bos
77038	2	77038_2	1	2	2014	6	4	loofhout	Publiek	I	FALSE	TRUE	oud	0.4648949	79	FALSE	79	-1.12819574291741	VBI 2	Arm Eiken-beukenbos	0.5351051	1	2014	Volledig in bos
77040	1	77040_1	1	1	1999	6	3	gemengd naaldhout	Privaat	I	FALSE	FALSE	oud	0.7341049	79	TRUE	79	0.45081967237601	VBI 1	Arm Eiken-beukenbos	0.2658951	1	1999	Volledig in bos
77040	2	77040_1	1	1	2014	6	2	loofhout	Publiek	I	FALSE	FALSE	oud	0.7341049	79	TRUE	79	0.45081967237601	VBI 2	Arm Eiken-beukenbos	0.2658951	1	2014	Volledig in bos
77048	1	77048_1	1	1	1999	6	4	gemengd naaldhout	Privaat	NA	FALSE	FALSE	recent	0.8882487	79	TRUE	79	1.3549296102383	VBI 1	Arm Eiken-beukenbos	0.1117513	1	1999	Volledig in bos
77048	2	77048_1	1	1	2014	6	4	gemengd naaldhout	Privaat	I	FALSE	FALSE	recent	0.8882487	79	TRUE	79	1.3549296102383	VBI 2	Arm Eiken-beukenbos	0.1117513	1	2014	Volledig in bos
77056	1	77056_1	1	1	1999	6	4	gemengd naaldhout	Privaat	I	FALSE	FALSE	recent	0.8214512	79	FALSE	79	0.963137766684706	VBI 1	Arm Eiken-beukenbos	0.1785488	1	1999	Volledig in bos
77056	2	77056_2	1	2	2014	6	4	gemengd naaldhout	Publiek	I	FALSE	FALSE	recent	0.8214512	79	FALSE	79	0.963137766684706	VBI 2	Arm Eiken-beukenbos	0.1785488	1	2014	Volledig in bos
77087	1	77087_1	1	1	1999	6	4	loofhout	Publiek	I	FALSE	FALSE	recent	0.7296266	20	TRUE	20	0.424552799918417	VBI 1	Elzenbroekbos	0.2703734	1	1999	Volledig in bos
77087	2	77087_1	1	1	2014	6	4	loofhout	Publiek	I	FALSE	FALSE	recent	0.7296266	20	TRUE	20	0.424552799918417	VBI 2	Elzenbroekbos	0.2703734	1	2014	Volledig in bos
77150	2	77150_2	0.84	2	2014	6	1	loofhout	Publiek	E	FALSE	FALSE	NA	0.402751	20	FALSE	20	-1.49269251520096	VBI 2	Elzenbroekbos	0.597249	0.84	2014	Rand
78005	1	78005_1	1	1	1998	4	2	gemengd loofhout	Publiek	J	FALSE	FALSE	recent	0.3735477	69	TRUE	69	-1.66398058353957	VBI 1	Eiken-beukenbos	0.6264523	1	1998	Volledig in bos
78005	2	78005_1	1	1	2013	4	3	gemengd loofhout	Publiek	J	FALSE	TRUE	recent	0.3735477	69	TRUE	69	-1.66398058353957	VBI 2	Eiken-beukenbos	0.6264523	1	2013	Volledig in bos
78017	1	78017_1	1	1	1999	5	4	gemengd naaldhout	Privaat	I	FALSE	FALSE	recent	0.7942913	78	FALSE	78	0.803834989009925	VBI 1	Arm Eiken-beukenbos	0.2057087	1	1999	Volledig in bos
78017	2	78017_2	0.53	2	2014	5	5	niet van toepassing	Privaat	I	FALSE	FALSE	recent	0.7942913	78	FALSE	78	0.803834989009925	VBI 2	Arm Eiken-beukenbos	0.2057087	0.53	2014	Rand
78019	1	78019_1	1	1	1999	5	3	gemengd naaldhout	Privaat	I	FALSE	FALSE	oud	0.8551565	78	FALSE	78	1.16083171667575	VBI 1	Arm Eiken-beukenbos	0.1448435	1	1999	Volledig in bos
78019	2	78019_2	1	2	2014	5	6	gemengd naaldhout	Privaat	I	FALSE	FALSE	oud	0.8551565	78	FALSE	78	1.16083171667575	VBI 2	Arm Eiken-beukenbos	0.1448435	1	2014	Volledig in bos
78022	1	78022_1	1	1	1999	4	3	gemengd loofhout	Privaat	J	FALSE	FALSE	recent	0.7905089	78	TRUE	78	0.781649825357735	VBI 1	Arm Eiken-beukenbos	0.2094911	1	1999	Volledig in bos
78022	2	78022_1	0.65	1	2013	4	3	niet van toepassing	Privaat	J	FALSE	FALSE	recent	0.7905089	78	TRUE	78	0.781649825357735	VBI 2	Arm Eiken-beukenbos	0.2094911	0.65	2013	Rand
78025	1	78025_1	1	1	1999	5	2	gemengd naaldhout	Publiek	NA	FALSE	FALSE	recent	0.8731002	78	FALSE	78	1.26607810019568	VBI 1	Arm Eiken-beukenbos	0.1268998	1	1999	Volledig in bos
78025	2	78025_2	0.91	2	2014	5	3	gemengd naaldhout	Publiek	I	FALSE	FALSE	recent	0.8731002	78	FALSE	78	1.26607810019568	VBI 2	Arm Eiken-beukenbos	0.1268998	0.91	2014	Rand
78028	1	78028_1	1	1	1998	5	1	naaldhout	Publiek	NA	FALSE	FALSE	oud	0.6953157	78	FALSE	78	0.223306783750403	VBI 1	Arm Eiken-beukenbos	0.3046843	1	1998	Volledig in bos
78028	2	78028_2	0.91	2	2014	5	5	naaldhout	Publiek	I	FALSE	TRUE	oud	0.6953157	78	FALSE	78	0.223306783750403	VBI 2	Arm Eiken-beukenbos	0.3046843	0.91	2014	Rand
78029	1	78029_1	1	1	1999	4	2	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7586285	79	FALSE	79	0.594659583369249	VBI 1	Arm Eiken-beukenbos	0.2413715	1	1999	Volledig in bos
78029	2	78029_2	0.89	2	2012	4	2	gemengd loofhout	Publiek	I	FALSE	TRUE	recent	0.7586285	79	FALSE	79	0.594659583369249	VBI 2	Arm Eiken-beukenbos	0.2413715	0.89	2012	Rand
78030	1	78030_1	1	1	1998	4	2	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.8330655	79	TRUE	79	1.03125989713247	VBI 1	Arm Eiken-beukenbos	0.1669345	1	1998	Volledig in bos
78030	2	78030_1	1	1	2013	4	2	naaldhout	Publiek	I	FALSE	TRUE	recent	0.8330655	79	TRUE	79	1.03125989713247	VBI 2	Arm Eiken-beukenbos	0.1669345	1	2013	Volledig in bos
78033	1	78033_1	1	1	1999	5	4	gemengd loofhout	Privaat	I	FALSE	FALSE	recent	0.8960616	79	FALSE	79	1.40075513506333	VBI 1	Arm Eiken-beukenbos	0.1039384	1	1999	Volledig in bos
78033	2	78033_2	1	2	2014	5	5	gemengd loofhout	Publiek	I	FALSE	FALSE	recent	0.8960616	79	FALSE	79	1.40075513506333	VBI 2	Arm Eiken-beukenbos	0.1039384	1	2014	Volledig in bos
78035	1	78035_1	1	1	1999	5	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.6623499	78	TRUE	78	0.0299502725603288	VBI 1	Arm Eiken-beukenbos	0.3376501	1	1999	Volledig in bos
78035	2	78035_1	1	1	2014	5	2	gemengd naaldhout	Privaat	I	FALSE	FALSE	recent	0.6623499	78	TRUE	78	0.0299502725603288	VBI 2	Arm Eiken-beukenbos	0.3376501	1	2014	Volledig in bos
78037	1	78037_1	1	1	1998	4	2	gemengd naaldhout	Publiek	I	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1998	Volledig in bos
78038	2	78038_2	1	2	2012	4	1	loofhout	Publiek	I	FALSE	FALSE	NA	0.4916633	79	FALSE	79	-0.971189256372558	VBI 2	Arm Eiken-beukenbos	0.5083367	1	2012	Volledig in bos
78039	1	78039_1	1	1	1999	4	2	loofhout	Privaat	I	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
78041	1	78041_1	1	1	1999	5	4	loofhout	Privaat	NA	FALSE	FALSE	oud	0.8268339	79	FALSE	79	0.994709276940268	VBI 1	Arm Eiken-beukenbos	0.1731661	1	1999	Volledig in bos
78041	2	78041_2	1	2	2014	5	2	loofhout	Privaat	I	FALSE	FALSE	oud	0.8268339	79	FALSE	79	0.994709276940268	VBI 2	Arm Eiken-beukenbos	0.1731661	1	2014	Volledig in bos
78042	1	78042_1	1	1	1999	5	1	naaldhout	Privaat	NA	FALSE	FALSE	oud	0.7293258	78	TRUE	78	0.422788497563675	VBI 1	Arm Eiken-beukenbos	0.2706742	1	1999	Volledig in bos
78042	2	78042_1	1	1	2014	5	1	naaldhout	Privaat	I	FALSE	FALSE	oud	0.7293258	78	TRUE	78	0.422788497563675	VBI 2	Arm Eiken-beukenbos	0.2706742	1	2014	Volledig in bos
78044	1	78044_1	1	1	1999	5	2	loofhout	Privaat	NA	FALSE	FALSE	recent	0.8584803	79	TRUE	79	1.18032702308098	VBI 1	Arm Eiken-beukenbos	0.1415197	1	1999	Volledig in bos
78044	2	78044_1	1	1	2014	5	3	loofhout	Publiek	I	FALSE	FALSE	recent	0.8584803	79	TRUE	79	1.18032702308098	VBI 2	Arm Eiken-beukenbos	0.1415197	1	2014	Volledig in bos
78045	1	78045_1	1	1	1998	4	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.5842072	79	TRUE	79	-0.428385331216089	VBI 1	Arm Eiken-beukenbos	0.4157928	1	1998	Volledig in bos
78045	2	78045_1	1	1	2012	4	2	naaldhout	Publiek	J	FALSE	TRUE	recent	0.5842072	79	TRUE	79	-0.428385331216089	VBI 2	Arm Eiken-beukenbos	0.4157928	1	2012	Volledig in bos
78046	1	78046_1	1	1	1998	4	3	loofhout	Publiek	NA	FALSE	FALSE	recent	0.8190824	79	TRUE	79	0.949243885641107	VBI 1	Arm Eiken-beukenbos	0.1809176	1	1998	Volledig in bos
78046	2	78046_1	1	1	2012	4	3	loofhout	Publiek	I	FALSE	TRUE	recent	0.8190824	79	TRUE	79	0.949243885641107	VBI 2	Arm Eiken-beukenbos	0.1809176	1	2012	Volledig in bos
78048	2	78048_2	1	2	2013	4	2	naaldhout	Publiek	I	FALSE	TRUE	recent	0.6914238	79	FALSE	79	0.200479362425859	VBI 2	Arm Eiken-beukenbos	0.3085762	1	2013	Volledig in bos
78050	1	78050_1	1	1	1999	5	2	naaldhout	Privaat	I	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
78051	1	78051_1	1	1	1999	5	1	naaldhout	Publiek	I	FALSE	FALSE	recent	0.9173371	79	TRUE	79	1.52554374792346	VBI 1	Arm Eiken-beukenbos	0.0826629	1	1999	Volledig in bos
78051	2	78051_1	1	1	2014	5	3	naaldhout	Publiek	I	FALSE	FALSE	recent	0.9173371	79	TRUE	79	1.52554374792346	VBI 2	Arm Eiken-beukenbos	0.0826629	1	2014	Volledig in bos
78052	2	78052_2	1	2	2014	5	4	loofhout	Publiek	I	FALSE	FALSE	NA	0.8726568	79	FALSE	79	1.26347739652516	VBI 2	Arm Eiken-beukenbos	0.1273432	1	2014	Volledig in bos
78055	1	78055_1	1	1	1999	4	3	gemengd loofhout	Privaat	I	FALSE	FALSE	recent	0.708809	78	TRUE	78	0.302449938548437	VBI 1	Arm Eiken-beukenbos	0.291191	1	1999	Volledig in bos
78055	2	78055_1	1	1	2013	4	3	gemengd loofhout	Privaat	I	FALSE	FALSE	recent	0.708809	78	TRUE	78	0.302449938548437	VBI 2	Arm Eiken-beukenbos	0.291191	1	2013	Volledig in bos
78056	1	78056_1	1	1	1999	4	2	naaldhout	Publiek	I	FALSE	FALSE	oud	0.8145391	79	TRUE	79	0.922595764336911	VBI 1	Arm Eiken-beukenbos	0.1854609	1	1999	Volledig in bos
78056	2	78056_1	1	1	2013	4	5	naaldhout	Publiek	I	FALSE	TRUE	oud	0.8145391	79	TRUE	79	0.922595764336911	VBI 2	Arm Eiken-beukenbos	0.1854609	1	2013	Volledig in bos
78058	1	78058_1	1	1	1999	5	3	loofhout	Privaat	NA	FALSE	FALSE	recent	0.8842919	79	TRUE	79	1.33172152660384	VBI 1	Arm Eiken-beukenbos	0.1157081	1	1999	Volledig in bos
78058	2	78058_1	1	1	2014	5	3	loofhout	Privaat	I	FALSE	FALSE	recent	0.8842919	79	TRUE	79	1.33172152660384	VBI 2	Arm Eiken-beukenbos	0.1157081	1	2014	Volledig in bos
78059	1	78059_1	1	1	1999	5	2	gemengd loofhout	Publiek	NA	FALSE	FALSE	recent	0.9111185	78	FALSE	78	1.48906937750057	VBI 1	Arm Eiken-beukenbos	0.0888814999999999	1	1999	Volledig in bos
78059	2	78059_2	1	2	2014	5	4	loofhout	Publiek	I	FALSE	FALSE	recent	0.9111185	78	FALSE	78	1.48906937750057	VBI 2	Arm Eiken-beukenbos	0.0888814999999999	1	2014	Volledig in bos
78060	1	78060_1	1	1	1999	5	4	loofhout	Privaat	NA	FALSE	FALSE	recent	0.8501061	79	FALSE	79	1.13120926783136	VBI 1	Arm Eiken-beukenbos	0.1498939	1	1999	Volledig in bos
78060	2	78060_2	1	2	2014	5	3	loofhout	Privaat	I	FALSE	FALSE	recent	0.8501061	79	FALSE	79	1.13120926783136	VBI 2	Arm Eiken-beukenbos	0.1498939	1	2014	Volledig in bos
78064	2	78064_2	1	2	2013	4	5	naaldhout	Publiek	I	FALSE	FALSE	NA	0.7324378	79	FALSE	79	0.441041519265666	VBI 2	Arm Eiken-beukenbos	0.2675622	1	2013	Volledig in bos
78067	1	78067_1	1	1	1999	5	1	loofhout	Privaat	I	FALSE	FALSE	recent	0.7010538	79	FALSE	79	0.256962845391854	VBI 1	Arm Eiken-beukenbos	0.2989462	1	1999	Volledig in bos
78067	2	78067_2	1	2	2014	5	2	loofhout	Privaat	I	FALSE	FALSE	recent	0.7010538	79	FALSE	79	0.256962845391854	VBI 2	Arm Eiken-beukenbos	0.2989462	1	2014	Volledig in bos
78068	1	78068_1	1	1	1999	5	1	loofhout	Privaat	I	FALSE	FALSE	recent	0.7928681	79	FALSE	79	0.795487398879373	VBI 1	Arm Eiken-beukenbos	0.2071319	1	1999	Volledig in bos
78068	2	78068_2	1	2	2014	5	2	gemengd loofhout	Privaat	J	FALSE	FALSE	recent	0.7928681	79	FALSE	79	0.795487398879373	VBI 2	Arm Eiken-beukenbos	0.2071319	1	2014	Volledig in bos
78070	1	78070_1	1	1	1999	4	4	gemengd naaldhout	Privaat	I	FALSE	FALSE	oud	0.759212	79	TRUE	79	0.598082024938372	VBI 1	Arm Eiken-beukenbos	0.240788	1	1999	Volledig in bos
78070	2	78070_1	1	1	2012	4	5	gemengd loofhout	Privaat	I	FALSE	FALSE	oud	0.759212	79	TRUE	79	0.598082024938372	VBI 2	Arm Eiken-beukenbos	0.240788	1	2012	Volledig in bos
78072	1	78072_1	1	1	1999	4	5	gemengd naaldhout	Privaat	I	FALSE	FALSE	recent	NA	78	FALSE	78	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
78073	1	78073_1	1	1	1999	5	3	loofhout	Privaat	NA	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
78076	1	78076_1	1	1	1999	5	1	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.8474186	79	TRUE	79	1.11544609436603	VBI 1	Arm Eiken-beukenbos	0.1525814	1	1999	Volledig in bos
78076	2	78076_1	1	1	2014	5	2	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8474186	79	TRUE	79	1.11544609436603	VBI 2	Arm Eiken-beukenbos	0.1525814	1	2014	Volledig in bos
78078	1	78078_1	1	1	1999	4	6	loofhout	Privaat	NA	FALSE	FALSE	recent	0.6723509	79	TRUE	79	0.0886098066353981	VBI 1	Arm Eiken-beukenbos	0.3276491	1	1999	Volledig in bos
78078	2	78078_1	1	1	2012	4	7	loofhout	Privaat	I	FALSE	FALSE	recent	0.6723509	79	TRUE	79	0.0886098066353981	VBI 2	Arm Eiken-beukenbos	0.3276491	1	2012	Volledig in bos
78080	1	78080_1	1	1	1999	4	4	gemengd loofhout	Privaat	NA	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
78083	2	78083_2	0.8	2	2014	5	4	niet van toepassing	Privaat	I	FALSE	FALSE	oud	0.7520906	78	FALSE	78	0.556312401304516	VBI 2	Arm Eiken-beukenbos	0.2479094	0.8	2014	Rand
78085	1	78085_1	1	1	1999	4	4	loofhout	Publiek	I	FALSE	FALSE	recent	0.7651826	79	TRUE	79	0.63310178437729	VBI 1	Arm Eiken-beukenbos	0.2348174	1	1999	Volledig in bos
78085	2	78085_1	1	1	2013	4	5	loofhout	Publiek	I	FALSE	FALSE	recent	0.7651826	79	TRUE	79	0.63310178437729	VBI 2	Arm Eiken-beukenbos	0.2348174	1	2013	Volledig in bos
78087	1	78087_1	1	1	1999	4	2	naaldhout	Publiek	I	FALSE	FALSE	oud	0.8629779	79	TRUE	79	1.20670709711918	VBI 1	Arm Eiken-beukenbos	0.1370221	1	1999	Volledig in bos
78087	2	78087_1	1	1	2013	4	3	naaldhout	Publiek	J	FALSE	FALSE	oud	0.8629779	79	TRUE	79	1.20670709711918	VBI 2	Arm Eiken-beukenbos	0.1370221	1	2013	Volledig in bos
78088	1	78088_1	1	1	1999	4	1	naaldhout	Privaat	H	FALSE	FALSE	recent	0.8398716	79	TRUE	79	1.07118017059196	VBI 1	Arm Eiken-beukenbos	0.1601284	1	1999	Volledig in bos
78088	2	78088_1	1	1	2013	4	1	naaldhout	Privaat	I	FALSE	FALSE	recent	0.8398716	79	TRUE	79	1.07118017059196	VBI 2	Arm Eiken-beukenbos	0.1601284	1	2013	Volledig in bos
78091	1	78091_1	1	1	1999	5	5	gemengd loofhout	Privaat	NA	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
78095	1	78095_1	1	1	1999	4	2	naaldhout	Publiek	NA	FALSE	FALSE	oud	0.6491004	79	FALSE	79	-0.0477629057945996	VBI 1	Arm Eiken-beukenbos	0.3508996	1	1999	Volledig in bos
78095	2	78095_2	1	2	2013	4	5	naaldhout	Publiek	I	FALSE	FALSE	oud	0.6491004	79	FALSE	79	-0.0477629057945996	VBI 2	Arm Eiken-beukenbos	0.3508996	1	2013	Volledig in bos
78096	1	78096_1	1	1	1999	4	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.6600429	78	TRUE	78	0.0164188711893469	VBI 1	Arm Eiken-beukenbos	0.3399571	1	1999	Volledig in bos
78096	2	78096_1	1	1	2013	4	1	naaldhout	Publiek	J	FALSE	FALSE	recent	0.6600429	78	TRUE	78	0.0164188711893469	VBI 2	Arm Eiken-beukenbos	0.3399571	1	2013	Volledig in bos
78103	1	78103_1	1	1	1999	4	1	loofhout	Privaat	I	FALSE	FALSE	recent	NA	79	FALSE	79	NA	VBI 1	Arm Eiken-beukenbos	NA	1	1999	Volledig in bos
78109	1	78109_1	1	1	1999	4	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.74538	79	TRUE	79	0.516952270381192	VBI 1	Arm Eiken-beukenbos	0.25462	1	1999	Volledig in bos
78109	2	78109_1	1	1	2013	4	3	naaldhout	Privaat	I	FALSE	FALSE	recent	0.74538	79	TRUE	79	0.516952270381192	VBI 2	Arm Eiken-beukenbos	0.25462	1	2013	Volledig in bos
78127	1	78127_1	1	1	1999	4	4	loofhout	Privaat	NA	FALSE	FALSE	recent	0.7190858	79	FALSE	79	0.362727140806479	VBI 1	Arm Eiken-beukenbos	0.2809142	1	1999	Volledig in bos
78127	2	78127_2	1	2	2013	4	2	loofhout	Privaat	I	FALSE	FALSE	recent	0.7190858	79	FALSE	79	0.362727140806479	VBI 2	Arm Eiken-beukenbos	0.2809142	1	2013	Volledig in bos
78133	1	78133_1	1	1	1999	4	5	loofhout	Publiek	I	FALSE	FALSE	recent	0.6372307	79	FALSE	79	-0.11738305094117	VBI 1	Arm Eiken-beukenbos	0.3627693	1	1999	Volledig in bos
78133	2	78133_2	1	2	2013	4	5	loofhout	Publiek	I	FALSE	FALSE	recent	0.6372307	79	FALSE	79	-0.11738305094117	VBI 2	Arm Eiken-beukenbos	0.3627693	1	2013	Volledig in bos
78135	1	78135_1	1	1	1999	4	2	loofhout	Privaat	J	FALSE	FALSE	recent	0.6913747	79	FALSE	79	0.200191372912502	VBI 1	Arm Eiken-beukenbos	0.3086253	1	1999	Volledig in bos
78135	2	78135_2	0.8	2	2013	4	2	niet van toepassing	Publiek	I	FALSE	FALSE	recent	0.6913747	79	FALSE	79	0.200191372912502	VBI 2	Arm Eiken-beukenbos	0.3086253	0.8	2013	Rand
78136	2	78136_2	0.55	2	2013	4	7	niet van toepassing	Privaat	I	FALSE	FALSE	NA	0.643573	79	FALSE	79	-0.0801831346363699	VBI 2	Arm Eiken-beukenbos	0.356427	0.55	2013	Rand
78140	1	78140_1	1	1	1999	5	4	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.7272946	78	FALSE	78	0.410874764375665	VBI 1	Arm Eiken-beukenbos	0.2727054	1	1999	Volledig in bos
78140	2	78140_2	0.69	2	2014	5	4	naaldhout	Publiek	I	FALSE	FALSE	recent	0.7272946	78	FALSE	78	0.410874764375665	VBI 2	Arm Eiken-beukenbos	0.2727054	0.69	2014	Rand
78141	1	78141_1	1	1	1999	4	3	loofhout	Publiek	NA	FALSE	FALSE	recent	NA	40	FALSE	40	NA	VBI 1	Elzen-vogelkersbos	NA	1	1999	Volledig in bos
78142	1	78142_1	1	1	1999	4	1	naaldhout	Publiek	NA	FALSE	FALSE	recent	0.6624479	78	FALSE	78	0.0305250785136687	VBI 1	Arm Eiken-beukenbos	0.3375521	1	1999	Volledig in bos
78142	2	78142_2	0.83	2	2013	4	6	gemengd naaldhout	Publiek	I	FALSE	FALSE	recent	0.6624479	78	FALSE	78	0.0305250785136687	VBI 2	Arm Eiken-beukenbos	0.3375521	0.83	2013	Rand
78143	1	78143_1	1	1	1999	4	2	naaldhout	Privaat	NA	FALSE	FALSE	recent	0.835355	79	FALSE	79	1.04468865458321	VBI 1	Arm Eiken-beukenbos	0.164645	1	1999	Volledig in bos
