IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	staand	liggend	totaal	StandType	OwnerType	ForestType	UBBP_MeerDan10Jr	UBBP	ForestAge	Frag	pnv	Paired_1_2	fpnv	fPeriode	fpnvGroup	Weight	Year	Rand
128154	2	128154_1	1	1	2017	9	37.5313263245905	4.44132198049021	41.9726483050807	naaldhout	Private	I	FALSE	FALSE	NA	0.6413906	69	TRUE	69	2	Eiken-beukenbos	1	2017	Volledig in bos
128159	1	128159_1	1	1	1999	10	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	NA	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
131044	1	131044_1	1	1	1998	7	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.5557748	68	FALSE	68	1	Eiken-beukenbos	1	1998	Volledig in bos
131044	2	131044_2	0.87	2	2015	7	0	6.26366184853175	6.26366184853175	loofhout	Private	E	FALSE	FALSE	recent	0.5557748	68	FALSE	68	2	Eiken-beukenbos	0.87	2015	Rand
131142	2	131142_2	1	2	2014	6	0	7.92309908865229	7.92309908865229	loofhout	Private	I	FALSE	FALSE	NA	0.5218011	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
131145	1	131145_1	1	1	1998	7	0	0	0	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.619509	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
131145	2	131145_1	1	1	2015	7	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.619509	40	TRUE	40	2	Elzen-vogelkersbos	1	2015	Volledig in bos
131148	2	131148_2	0.81	2	2015	7	0	0	0	loofhout	Private	G	FALSE	FALSE	NA	0.3375021	40	FALSE	40	2	Elzen-vogelkersbos	0.81	2015	Rand
131158	1	131158_1	1	1	1998	6	0	NA	NA	gemengd naaldhout	Private	NA	FALSE	FALSE	oud	0.45702	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
131158	2	131158_2	0.98	2	2014	6	0	13.1868881025666	13.1868881025666	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.45702	79	FALSE	79	2	Arm Eiken-beukenbos	0.98	2014	Rand
131159	2	131159_2	1	2	2014	6	0	0	0	loofhout	Private	C	FALSE	FALSE	NA	0.5196928	40	FALSE	40	2	Elzen-vogelkersbos	1	2014	Volledig in bos
132097	1	132097_1	1	1	1998	5	0.893706110632215	12.4382832185707	13.3319893292029	loofhout	Private	I	FALSE	FALSE	oud	0.7249734	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
132097	2	132097_1	1	1	2014	5	32.1236510641399	30.8108543256211	62.934505389761	gemengd loofhout	Private	I	FALSE	FALSE	oud	0.7249734	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
132103	1	132103_1	1	1	1998	4	4.22886237991219	0.645038921305912	4.8739013012181	naaldhout	Public	I	FALSE	FALSE	recent	0.4413818	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
132103	2	132103_2	0.95	2	2012	4	1.4327871896442	8.24901913127757	9.68180632092177	gemengd naaldhout	Public	I	FALSE	FALSE	recent	0.4413818	78	FALSE	78	2	Arm Eiken-beukenbos	0.95	2012	Rand
132113	1	132113_1	1	1	1998	5	0	0.645038921305912	0.645038921305912	naaldhout	Public	I	FALSE	FALSE	oud	0.7812804	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
132113	2	132113_1	1	1	2014	5	0	4.46204551735552	4.46204551735552	naaldhout	Public	I	FALSE	TRUE	oud	0.7812804	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
132138	2	132138_2	0.69	2	2014	5	0	0	0	gemengd naaldhout	Private	I	FALSE	FALSE	NA	0.2888643	68	FALSE	68	2	Eiken-beukenbos	0.69	2014	Rand
133098	1	133098_1	1	1	1998	3	23.0611077367559	13.0833221398766	36.1444298766325	naaldhout	Private	I	FALSE	FALSE	recent	0.4310327	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
133098	2	133098_1	1	1	2011	3	21.9389621527992	15.4870771164685	37.4260392692677	naaldhout	Private	I	FALSE	FALSE	recent	0.4310327	78	TRUE	78	2	Arm Eiken-beukenbos	1	2011	Volledig in bos
133135	2	133135_2	1	2	2011	2	0	0	0	loofhout	Private	D	FALSE	FALSE	NA	0.2603924	69	FALSE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
133153	1	133153_1	1	1	1998	3	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.6217688	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
133153	2	133153_2	1	2	2012	3	15.1460751775281	0	15.1460751775281	loofhout	Private	G	FALSE	FALSE	recent	0.6217688	40	FALSE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
134040	1	134040_1	1	1	1998	10	6.38107155440599	0.645038921305912	7.02611047571191	loofhout	Private	I	FALSE	FALSE	recent	0.4803786	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
134040	2	134040_1	1	1	2017	10	16.1306720610144	0	16.1306720610144	loofhout	Private	I	FALSE	FALSE	recent	0.4803786	78	TRUE	78	2	Arm Eiken-beukenbos	1	2017	Volledig in bos
134102	1	134102_1	1	1	1998	10	16.8149344303224	0.645038921305912	17.4599733516283	loofhout	Public	D	FALSE	FALSE	recent	NA	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
134128	1	134128_1	1	1	1998	10	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.4986125	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
134128	2	134128_1	1	1	2018	10	0	0	0	loofhout	Private	I	FALSE	FALSE	oud	0.4986125	78	TRUE	78	2	Arm Eiken-beukenbos	1	2018	Volledig in bos
134131	1	134131_1	1	1	1998	1	24.6654978773615	0.645038921305912	25.3105367986675	naaldhout	Public	I	FALSE	FALSE	oud	0.3856412	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
134131	2	134131_2	0.93	2	2011	1	198.788444626148	45.8976190259317	244.686063652079	naaldhout	Public	I	FALSE	FALSE	oud	0.3856412	78	FALSE	78	2	Arm Eiken-beukenbos	0.93	2011	Rand
134159	1	134159_1	1	1	1998	10	7.39833207810619	NA	NA	naaldhout	Private	NA	FALSE	FALSE	oud	0.578534	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
134159	2	134159_2	1	2	2018	10	37.1983133600531	18.8226791446126	56.0209925046657	naaldhout	Private	I	FALSE	FALSE	oud	0.578534	78	FALSE	78	2	Arm Eiken-beukenbos	1	2018	Volledig in bos
135001	2	135001_2	0.84	2	2015	7	11.0273553277845	38.6559505709333	49.6833058987178	naaldhout	Private	I	FALSE	FALSE	NA	0.7709206	78	FALSE	78	2	Arm Eiken-beukenbos	0.84	2015	Rand
135002	2	135002_2	1	2	2015	7	7.84379074929369	0	7.84379074929369	loofhout	Public	J	FALSE	FALSE	NA	0.7975742	68	FALSE	68	2	Eiken-beukenbos	1	2015	Volledig in bos
135054	1	135054_1	1	1	1999	6	0	0.645038921305912	0.645038921305912	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.7951024	40	FALSE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos
135054	2	135054_2	1	2	2014	6	0	NA	NA	gemengd loofhout	Private	E	FALSE	TRUE	recent	0.7951024	40	FALSE	40	2	Elzen-vogelkersbos	1	2014	Volledig in bos
135062	2	135062_2	1	2	2014	6	0	0	0	loofhout	Private	D	FALSE	TRUE	NA	0.6942816	69	FALSE	69	2	Eiken-beukenbos	1	2014	Volledig in bos
135069	1	135069_1	1	1	1999	6	0	0.645038921305912	0.645038921305912	loofhout	Public	I	FALSE	FALSE	oud	0.7765245	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
135069	2	135069_2	1	2	2014	6	0	NA	NA	gemengd loofhout	Public	I	FALSE	TRUE	oud	0.7765245	69	FALSE	69	2	Eiken-beukenbos	1	2014	Volledig in bos
135081	2	135081_2	0.58	2	2015	7	0.346566540741326	0	0.346566540741326	naaldhout	Public	I	FALSE	TRUE	oud	0.7779573	69	FALSE	69	2	Eiken-beukenbos	0.58	2015	Rand
135082	1	135082_1	1	1	1998	7	5.32138931096422	0	5.32138931096422	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.7734627	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135082	2	135082_2	1	2	2015	7	0	0	0	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.7734627	69	FALSE	69	2	Eiken-beukenbos	1	2015	Volledig in bos
135083	1	135083_1	1	1	1998	7	20.6139409853879	0.645038921305912	21.2589799066938	loofhout	Private	I	FALSE	FALSE	oud	0.521848	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135083	2	135083_2	0.83	2	2015	7	0	0	0	loofhout	Private	I	FALSE	FALSE	oud	0.521848	69	FALSE	69	2	Eiken-beukenbos	0.83	2015	Rand
135089	1	135089_1	1	1	1998	7	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	oud	0.7993633	69	TRUE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135089	2	135089_1	1	1	2015	7	0	0	0	naaldhout	Private	I	FALSE	FALSE	oud	0.7993633	69	TRUE	69	2	Eiken-beukenbos	1	2015	Volledig in bos
135090	1	135090_1	1	1	1998	7	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	oud	0.8131755	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135090	2	135090_2	0.92	2	2015	7	2.20324685832953	0	2.20324685832953	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.8131755	69	FALSE	69	2	Eiken-beukenbos	0.92	2015	Rand
135092	2	135092_2	0.8	2	2015	7	0	0	0	loofhout	Public	I	FALSE	TRUE	NA	0.3288357	69	FALSE	69	2	Eiken-beukenbos	0.8	2015	Rand
135093	1	135093_1	1	1	1998	6	4.04247532693719	NA	NA	naaldhout	Private	NA	FALSE	FALSE	oud	0.7278966	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
135093	2	135093_2	1	2	2014	6	0	5.53794469172236	5.53794469172236	naaldhout	Public	I	FALSE	TRUE	oud	0.7278966	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
135096	1	135096_1	1	1	1998	6	1.07085166308753	NA	NA	gemengd loofhout	Private	NA	FALSE	FALSE	oud	0.6585287	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135096	2	135096_2	1	2	2014	6	0	NA	NA	loofhout	Private	D	FALSE	FALSE	oud	0.6585287	69	FALSE	69	2	Eiken-beukenbos	1	2014	Volledig in bos
135098	1	135098_1	1	1	1998	7	4.00470199404305	0	4.00470199404305	loofhout	Private	I	FALSE	FALSE	recent	0.4992845	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135098	2	135098_2	1	2	2015	7	32.239224958085	1.75459633797144	33.9938212960564	loofhout	Private	I	FALSE	FALSE	recent	0.4992845	69	FALSE	69	2	Eiken-beukenbos	1	2015	Volledig in bos
135099	1	135099_1	1	1	1998	7	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.4718852	68	FALSE	68	1	Eiken-beukenbos	1	1998	Volledig in bos
135099	2	135099_2	0.87	2	2015	7	0	6.26366184853175	6.26366184853175	loofhout	Private	I	FALSE	FALSE	recent	0.4718852	68	FALSE	68	2	Eiken-beukenbos	0.87	2015	Rand
135101	1	135101_1	1	1	1998	6	5.97754004217598	1.29007784261182	7.2676178847878	naaldhout	Private	I	FALSE	FALSE	oud	0.6355075	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135101	2	135101_2	0.89	2	2014	6	3.53052204524428	1.36408635812469	4.89460840336897	naaldhout	Public	I	FALSE	TRUE	oud	0.6355075	69	FALSE	69	2	Eiken-beukenbos	0.89	2014	Rand
135102	1	135102_1	1	1	1998	6	0	0	0	gemengd loofhout	Private	I	FALSE	FALSE	oud	0.5032075	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135102	2	135102_2	0.98	2	2014	6	2.92036123765061	0	2.92036123765061	gemengd loofhout	Public	I	FALSE	TRUE	oud	0.5032075	69	FALSE	69	2	Eiken-beukenbos	0.98	2014	Rand
135118	2	135118_2	0.95	2	2014	6	0	NA	NA	loofhout	Private	D	FALSE	FALSE	NA	0.4212953	69	FALSE	69	2	Eiken-beukenbos	0.95	2014	Rand
135120	2	135120_2	0.59	2	2014	6	7.31587844512576	0	7.31587844512576	loofhout	Public	I	FALSE	FALSE	NA	0.6959348	69	FALSE	69	2	Eiken-beukenbos	0.59	2014	Rand
135131	1	135131_1	1	1	1998	7	44.1403186082061	21.2832164415193	65.4235350497254	naaldhout	Private	I	FALSE	FALSE	recent	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
135132	1	135132_1	1	1	1998	7	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.5175221	69	TRUE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
135132	2	135132_1	1	1	2015	7	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.5175221	69	TRUE	69	2	Eiken-beukenbos	1	2015	Volledig in bos
135136	1	135136_1	1	1	1998	6	9.91917253430008	1.29007784261182	11.2092503769119	naaldhout	Private	I	FALSE	FALSE	recent	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
135140	2	135140_2	0.92	2	2015	7	0	0	0	loofhout	Private	G	FALSE	FALSE	NA	0.4584576	40	FALSE	40	2	Elzen-vogelkersbos	0.92	2015	Rand
135144	1	135144_1	1	1	1998	6	0	NA	NA	gemengd naaldhout	Private	NA	FALSE	FALSE	recent	0.587799	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
135144	2	135144_2	0.86	2	2014	6	0	3.5847473483698	0	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.587799	79	FALSE	79	2	Arm Eiken-beukenbos	0.86	2014	Rand
135151	1	135151_1	1	1	1998	6	0	1.29007784261182	1.29007784261182	loofhout	Public	D	FALSE	FALSE	oud	0.598929	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
135151	2	135151_2	1	2	2014	6	0	7.84629162218394	0	NA	Public	G	FALSE	FALSE	oud	0.598929	40	FALSE	40	2	Elzen-vogelkersbos	1	2014	Volledig in bos
136007	1	136007_1	1	1	1998	4	0	0.645038921305912	0.645038921305912	loofhout	Private	I	FALSE	FALSE	oud	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136040	1	136040_1	1	1	1998	4	0.510247281768502	12.3347395153884	12.8449867971569	loofhout	Private	I	FALSE	FALSE	oud	0.4121628	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136040	2	136040_2	1	2	2012	4	0	0	0	loofhout	Private	I	FALSE	FALSE	oud	0.4121628	79	FALSE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
136077	2	136077_2	0.7	2	2013	4	3.79794642299442	0	3.79794642299442	naaldhout	Private	I	FALSE	FALSE	recent	0.3491921	78	FALSE	78	2	Arm Eiken-beukenbos	0.7	2013	Rand
136084	1	136084_1	1	1	1998	5	24.1953949346985	3.59334999562211	27.7887449303206	naaldhout	Private	I	FALSE	FALSE	recent	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136102	2	136102_2	0.82	2	2012	4	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.5694157	69	FALSE	69	2	Eiken-beukenbos	0.82	2012	Rand
136108	1	136108_1	1	1	1998	5	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	oud	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136113	1	136113_1	1	1	1998	5	0	1.29007784261182	1.29007784261182	loofhout	Public	I	FALSE	FALSE	oud	0.8341654	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136113	2	136113_2	1	2	2013	5	0	0	0	loofhout	Public	I	FALSE	FALSE	oud	0.8341654	78	FALSE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
136114	1	136114_1	1	1	1998	5	0	0	0	loofhout	Public	I	FALSE	FALSE	oud	0.8269708	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
136114	2	136114_2	0.88	2	2013	5	7.19707974267682	0	7.19707974267682	loofhout	Public	I	FALSE	FALSE	oud	0.8269708	69	FALSE	69	2	Eiken-beukenbos	0.88	2013	Rand
136121	1	136121_1	1	1	1998	5	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	NA	0.8194736	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
136121	2	136121_2	1	2	2013	5	0	1.75459633797144	1.75459633797144	loofhout	Public	I	FALSE	FALSE	NA	0.8194736	69	FALSE	69	2	Eiken-beukenbos	1	2013	Volledig in bos
136122	1	136122_1	1	1	1998	5	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.8315221	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136122	2	136122_1	1	1	2013	5	0	0	0	naaldhout	Public	I	FALSE	FALSE	recent	0.8315221	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
136134	1	136134_1	1	1	1998	4	13.1620992348607	9.48997214425452	22.6520713791152	naaldhout	Private	I	FALSE	FALSE	oud	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136135	1	136135_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	naaldhout	Private	I	FALSE	FALSE	oud	0.7992311	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
136135	2	136135_1	1	1	2013	4	0	1.34336282125938	1.34336282125938	naaldhout	Private	I	FALSE	FALSE	oud	0.7992311	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
136139	1	136139_1	1	1	1998	5	8.73734527111468	NA	NA	naaldhout	Public	NA	FALSE	FALSE	oud	0.5328749	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136139	2	136139_2	0.83	2	2013	5	0	93.802217216757	93.802217216757	kapvlakte	Public	I	FALSE	TRUE	oud	0.5328749	78	FALSE	78	2	Arm Eiken-beukenbos	0.83	2013	Rand
136143	1	136143_1	1	1	1998	4	16.9534913960582	NA	NA	naaldhout	Private	NA	FALSE	FALSE	oud	0.8617829	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136143	2	136143_2	0.88	2	2012	4	17.3303121264007	0	17.3303121264007	naaldhout	Private	I	FALSE	FALSE	oud	0.8617829	78	FALSE	78	2	Arm Eiken-beukenbos	0.88	2012	Rand
136145	1	136145_1	1	1	1998	5	0	0	0	naaldhout	Private	I	FALSE	FALSE	recent	0.6544484	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136145	2	136145_2	1	2	2013	5	0	0	0	gemengd naaldhout	Private	J	FALSE	FALSE	recent	0.6544484	78	FALSE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
136155	1	136155_1	1	1	1998	5	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	oud	0.8475909	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136155	2	136155_1	1	1	2013	5	0	0	0	naaldhout	Public	I	FALSE	TRUE	oud	0.8475909	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
136159	1	136159_1	1	1	1998	4	0	NA	NA	gemengd naaldhout	Private	NA	FALSE	FALSE	oud	0.8756525	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136159	2	136159_1	1	1	2012	4	25.3606176002299	0	25.3606176002299	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.8756525	79	TRUE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
136160	1	136160_1	1	1	1998	4	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	oud	0.7230738	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
136160	2	136160_1	1	1	2012	4	0	0	0	naaldhout	Public	I	FALSE	TRUE	oud	0.7230738	78	TRUE	78	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
137010	1	137010_1	1	1	1998	3	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.5751052	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137010	2	137010_1	1	1	2012	3	0.208916176109972	25.7506098217416	25.9595259978516	loofhout	Private	D	FALSE	FALSE	recent	0.5751052	40	TRUE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
137011	1	137011_1	1	1	1998	3	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.6322545	50	FALSE	50	1	Eiken-haagbeukenbos	1	1998	Volledig in bos
137011	2	137011_2	1	2	2012	3	3.08652987732372	5.0718800394487	8.15840991677241	loofhout	Private	I	FALSE	FALSE	recent	0.6322545	50	FALSE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
137028	1	137028_1	1	1	1998	3	9.25520225052166	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.8287138	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
137028	2	137028_1	1	1	2012	3	11.893080253544	9.86433022528545	21.7574104788294	loofhout	Public	I	FALSE	FALSE	oud	0.8287138	79	TRUE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
137035	1	137035_1	1	1	1998	3	0	18.3349053672031	18.3349053672031	gemengd naaldhout	Public	I	FALSE	FALSE	oud	0.7422324	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137035	2	137035_1	1	1	2012	3	0	0	0	gemengd naaldhout	Public	I	FALSE	FALSE	oud	0.7422324	40	TRUE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
137036	1	137036_1	1	1	1998	3	0	12.4382832185707	12.4382832185707	naaldhout	Private	J	FALSE	FALSE	oud	0.8619756	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
137036	2	137036_1	1	1	2012	3	0	9.70476290334577	9.70476290334577	gemengd naaldhout	Public	J	FALSE	FALSE	oud	0.8619756	79	TRUE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
137037	1	137037_1	1	1	1998	2	0	0.645038921305912	0.645038921305912	loofhout	Private	I	FALSE	FALSE	oud	0.4217938	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
137037	2	137037_1	1	1	2011	2	4.57866773761524	0	4.57866773761524	loofhout	Private	I	FALSE	FALSE	oud	0.4217938	79	TRUE	79	2	Arm Eiken-beukenbos	1	2011	Volledig in bos
137043	1	137043_1	1	1	1998	3	10.6427716305361	NA	NA	naaldhout	Public	NA	FALSE	FALSE	oud	0.8117455	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137043	2	137043_1	1	1	2011	3	0	2.25491826547143	2.25491826547143	gemengd naaldhout	Public	I	FALSE	FALSE	oud	0.8117455	40	TRUE	40	2	Elzen-vogelkersbos	1	2011	Volledig in bos
137045	1	137045_1	1	1	1998	2	10.5561430803475	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.4655147	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
137045	2	137045_2	0.74	2	2011	2	0	0	0	loofhout	Private	I	FALSE	FALSE	oud	0.4655147	79	FALSE	79	2	Arm Eiken-beukenbos	0.74	2011	Rand
137052	1	137052_1	1	1	1998	3	35.9537043053843	0.645038921305912	36.5987432266902	loofhout	Public	I	FALSE	FALSE	oud	0.8425003	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137052	2	137052_1	1	1	2011	3	33.8627024828583	23.0839080714368	56.9466105542951	loofhout	Private	I	FALSE	TRUE	oud	0.8425003	40	TRUE	40	2	Elzen-vogelkersbos	1	2011	Volledig in bos
137053	1	137053_1	1	1	1998	2	2.37394233718728	1.29007784261182	3.6640201797991	loofhout	Public	I	FALSE	FALSE	oud	0.8605091	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137053	2	137053_1	1	1	2011	2	1.16118100321571	3.09795915923083	4.25914016244653	loofhout	Public	I	FALSE	FALSE	oud	0.8605091	40	TRUE	40	2	Elzen-vogelkersbos	1	2011	Volledig in bos
137054	1	137054_1	1	1	1998	2	11.3486674807983	0.645038921305912	11.9937064021042	gemengd loofhout	Private	I	FALSE	FALSE	oud	0.6136061	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137054	2	137054_1	1	1	2011	2	24.3640201788978	4.11777440399463	28.4817945828924	gemengd naaldhout	Public	I	FALSE	TRUE	oud	0.6136061	40	TRUE	40	2	Elzen-vogelkersbos	1	2011	Volledig in bos
137060	1	137060_1	1	1	1998	3	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.7077547	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137060	2	137060_1	1	1	2012	3	39.3395961779642	4.63323095495584	43.97282713292	loofhout	Public	I	FALSE	FALSE	oud	0.7077547	40	TRUE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
137062	1	137062_1	1	1	1998	2	14.2505696422096	NA	NA	naaldhout	Private	NA	FALSE	FALSE	oud	0.6560748	50	FALSE	50	1	Eiken-haagbeukenbos	1	1998	Volledig in bos
137062	2	137062_2	1	2	2011	2	0	3.31728370147726	3.31728370147726	naaldhout	Public	H	FALSE	FALSE	oud	0.6560748	50	FALSE	50	2	Eiken-haagbeukenbos	1	2011	Volledig in bos
137068	1	137068_1	1	1	1998	3	0	6.54166106993832	6.54166106993832	gemengd naaldhout	Private	I	FALSE	FALSE	oud	0.7424788	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137068	2	137068_2	1	2	2012	3	41.3167742095114	13.6255371870595	54.9423113965708	gemengd naaldhout	Public	I	FALSE	TRUE	oud	0.7424788	40	FALSE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
137072	1	137072_1	1	1	1998	2	0	0.645038921305912	0.645038921305912	naaldhout	Private	I	FALSE	FALSE	oud	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
137076	1	137076_1	1	1	1998	3	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.7214729	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
137076	2	137076_2	1	2	2012	3	0	0	0	gemengd loofhout	Private	I	FALSE	FALSE	oud	0.7214729	40	FALSE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
137080	1	137080_1	1	1	1999	2	0	NA	NA	gemengd naaldhout	Private	NA	FALSE	FALSE	oud	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
137084	1	137084_1	1	1	1998	3	0	0.645038921305912	0.645038921305912	loofhout	Public	I	FALSE	FALSE	recent	0.7659977	50	TRUE	50	1	Eiken-haagbeukenbos	1	1998	Volledig in bos
137084	2	137084_1	1	1	2012	3	0	0	0	loofhout	Public	I	FALSE	FALSE	recent	0.7659977	50	TRUE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos
137088	1	137088_1	1	1	1998	2	5.19751342960294	0.645038921305912	5.84255235090886	naaldhout	Private	D	FALSE	FALSE	recent	NA	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
