IDPlots	Periode	IDGroup	PlotWeight	Replaced	Paired_1_2	fPeriode	Reeks	DateDendro	OwnerType	ForestTypeGroupCode	v11_Volume_ha	v1_HomogeenDen	Weight	Year
81146	1	81146_1	1	FALSE	FALSE	1	3	1998	Public	J	54.146387096295	1	1	1998
81146	2	81146_2	1	FALSE	FALSE	2	3	2011	Public	I	91.8223687053395	1	1	2011
82037	2	82037_2	0.69	FALSE	FALSE	2	10	2018	Private	I	151.293981742048	0	0.69	2018
82061	1	82061_1	1	FALSE	TRUE	1	10	1998	Private	NA	76.228113610576	1	1	1998
82061	2	82061_1	1	FALSE	TRUE	2	10	2017	Private	I	160.39240427059	0	1	2017
82126	1	82126_1	1	FALSE	FALSE	1	10	1998	Private	NA	79.9422328592512	1	1	1998
82126	2	82126_2	1	FALSE	FALSE	2	10	2018	Private	I	452.205265385859	1	1	2018
83017	1	83017_1	1	FALSE	FALSE	1	9	1998	Private	I	137.41728591811	1	1	1998
83017	2	83017_2	1	FALSE	FALSE	2	9	2017	Private	J	147.284353741594	0	1	2017
83019	1	83019_1	1	FALSE	TRUE	1	9	1998	Private	I	146.171878917667	1	1	1998
83019	2	83019_1	1	FALSE	TRUE	2	9	2017	Private	I	268.702652646559	1	1	2017
83067	1	83067_1	1	FALSE	FALSE	1	9	1999	Public	I	37.9958205787147	0	1	1999
83069	1	83069_1	1	FALSE	FALSE	1	8	1999	Public	I	208.553315395083	0	1	1999
83069	2	83069_2	1	FALSE	FALSE	2	8	2015	Public	I	72.8851794292593	0	1	2015
83070	1	83070_1	1	FALSE	FALSE	1	8	1997	Private	C	258.607000171082	0	1	1997
83070	2	83070_2	0.57	FALSE	FALSE	2	8	2015	Private	B	178.29203178524	0	0.57	2015
83083	1	83083_1	1	FALSE	FALSE	1	9	1998	Public	I	180.386902958576	1	1	1998
83083	2	83083_2	1	FALSE	FALSE	2	9	2017	Public	I	183.10151567109	0	1	2017
83086	1	83086_1	1	FALSE	FALSE	1	8	1997	Public	I	141.97328788153	1	1	1997
83086	2	83086_2	1	FALSE	FALSE	2	8	2016	Public	I	173.977087233563	0	1	2016
83091	1	83091_1	1	FALSE	FALSE	1	9	1998	Public	NA	90.3190066309211	0	1	1998
83091	2	83091_2	1	FALSE	FALSE	2	9	2017	Public	J	73.1986864316998	0	1	2017
83094	1	83094_1	1	FALSE	FALSE	1	8	1997	Private	NA	150.544446947747	1	1	1997
83094	2	83094_2	0.84	FALSE	FALSE	2	8	2016	Private	I	242.910469682157	0	0.84	2016
83102	1	83102_1	1	FALSE	FALSE	1	8	1997	Private	I	168.304008916593	0	1	1997
83102	2	83102_2	0.8	FALSE	FALSE	2	8	2016	Private	H	220.97388895901	0	0.8	2016
83103	1	83103_1	1	FALSE	FALSE	1	8	1997	Private	I	119.407928884649	1	1	1997
83108	1	83108_1	1	FALSE	TRUE	1	9	1998	Public	NA	216.069075049	1	1	1998
83108	2	83108_1	1	FALSE	TRUE	2	9	2017	Public	I	259.923886241253	1	1	2017
83112	1	83112_1	1	FALSE	FALSE	1	8	1997	Private	NA	133.437570764759	0	1	1997
83112	2	83112_2	1	FALSE	FALSE	2	8	2016	Private	I	230.844648374219	0	1	2016
83116	1	83116_1	1	FALSE	TRUE	1	9	1998	Public	I	150.721563238963	0	1	1998
83116	2	83116_1	0.92	FALSE	TRUE	2	9	2017	Public	I	188.725793663594	0	0.92	2017
83119	2	83119_2	1	FALSE	FALSE	2	8	2016	Public	B	129.905794139807	0	1	2016
83121	1	83121_1	1	FALSE	FALSE	1	9	1998	Private	D	42.0365002774687	0	1	1998
83121	2	83121_2	0.84	FALSE	FALSE	2	9	2017	Private	B	485.548499805471	0	0.84	2017
83127	1	83127_1	1	FALSE	FALSE	1	8	1997	Private	NA	206.843363077452	1	1	1997
83127	2	83127_2	1	FALSE	FALSE	2	8	2016	Public	I	173.290188555029	0	1	2016
83132	1	83132_1	1	FALSE	FALSE	1	9	1997	Private	I	152.466589780798	0	1	1997
83139	1	83139_1	1	FALSE	TRUE	1	9	1998	Public	NA	207.1165697182	0	1	1998
83139	2	83139_1	1	FALSE	TRUE	2	9	2017	Public	I	193.065117380187	0	1	2017
83140	1	83140_1	1	FALSE	FALSE	1	9	1997	Public	NA	151.379579200572	1	1	1997
83140	2	83140_2	1	FALSE	FALSE	2	9	2017	Public	I	304.955317947316	0	1	2017
83143	1	83143_1	1	FALSE	FALSE	1	8	1997	Private	NA	89.2199708330971	0	1	1997
83143	2	83143_2	0.73	FALSE	FALSE	2	8	2016	Private	I	83.650700895631	0	0.73	2016
83147	1	83147_1	1	FALSE	TRUE	1	9	1998	Public	H	204.941497744481	0	1	1998
83147	2	83147_1	1	FALSE	TRUE	2	9	2017	Public	H	364.535058877302	0	1	2017
83148	1	83148_1	1	FALSE	FALSE	1	9	1997	Public	I	226.938219964797	0	1	1997
84016	1	84016_1	1	FALSE	FALSE	1	6	1997	Private	NA	39.2190682364723	0	1	1997
84048	1	84048_1	1	FALSE	FALSE	1	6	1997	Public	NA	144.370309190702	1	1	1997
84048	2	84048_2	1	FALSE	FALSE	2	6	2014	Public	I	115.503086919502	0	1	2014
84070	1	84070_1	1	FALSE	FALSE	1	6	1997	Public	I	0	0	1	1997
84070	2	84070_2	1	FALSE	FALSE	2	6	2014	Public	I	83.7017589663059	0	1	2014
84078	1	84078_1	1	FALSE	FALSE	1	6	1997	Public	NA	13.1113160049645	0	1	1997
84078	2	84078_2	0.65	FALSE	FALSE	2	6	2014	Public	I	96.0109874852353	0	0.65	2014
84085	1	84085_1	1	FALSE	FALSE	1	6	1997	Public	I	215.394579748895	1	1	1997
84085	2	84085_2	0.78	FALSE	FALSE	2	6	2014	Public	I	143.263008165686	0	0.78	2014
84093	1	84093_1	1	FALSE	FALSE	1	6	1997	Public	NA	184.79105879032	1	1	1997
84093	2	84093_2	1	FALSE	FALSE	2	6	2014	Public	I	69.24800743025	0	1	2014
84097	1	84097_1	1	FALSE	FALSE	1	7	1997	Public	C	58.4042426654834	0	1	1997
84098	1	84098_1	1	FALSE	FALSE	1	7	1997	Private	I	204.57324073838	1	1	1997
84100	1	84100_1	1	FALSE	FALSE	1	7	1997	Public	I	99.4981055800362	0	1	1997
84102	1	84102_1	1	FALSE	TRUE	1	6	1997	Public	I	150.31322343413	1	1	1997
84102	2	84102_1	1	FALSE	TRUE	2	6	2014	Public	I	111.126881539196	1	1	2014
84114	1	84114_1	1	FALSE	FALSE	1	7	1997	Private	I	197.540403143288	0	1	1997
84117	1	84117_1	1	FALSE	TRUE	1	6	1997	Public	I	67.4700991995211	0	1	1997
84117	2	84117_1	1	FALSE	TRUE	2	6	2014	Public	I	212.679770406302	0	1	2014
84118	1	84118_1	1	FALSE	FALSE	1	6	1997	Public	I	4.51031570797986	0	1	1997
84119	1	84119_1	1	FALSE	TRUE	1	6	1997	Public	I	197.256089208376	1	1	1997
84119	2	84119_1	1	FALSE	TRUE	2	6	2014	Public	I	143.784389973615	1	1	2014
84122	1	84122_1	1	FALSE	FALSE	1	7	1997	Private	NA	10.8297993572184	0	1	1997
84123	1	84123_1	1	FALSE	FALSE	1	7	1997	Private	NA	142.107319555457	0	1	1997
84124	1	84124_1	1	FALSE	FALSE	1	7	1997	Private	NA	290.612381024191	1	1	1997
84126	1	84126_1	1	FALSE	FALSE	1	6	1997	Private	NA	278.581096519889	1	1	1997
84126	2	84126_2	1	FALSE	FALSE	2	6	2014	Private	I	213.328469861008	1	1	2014
84134	1	84134_1	1	FALSE	FALSE	1	6	1997	Private	I	199.600693078986	1	1	1997
84134	2	84134_2	1	FALSE	FALSE	2	6	2014	Private	I	220.929204490537	0	1	2014
84135	1	84135_1	1	FALSE	FALSE	1	6	1997	Public	I	185.792853974584	1	1	1997
84142	1	84142_1	1	FALSE	FALSE	1	6	1997	Private	NA	211.294505059225	1	1	1997
84142	2	84142_2	1	FALSE	FALSE	2	6	2014	Private	I	291.571064730558	1	1	2014
84156	1	84156_1	1	FALSE	FALSE	1	7	1997	Private	NA	8.8713670768879	0	1	1997
85002	2	85002_2	1	FALSE	FALSE	2	3	2011	Public	I	76.7912382014387	0	1	2011
85004	1	85004_1	1	FALSE	TRUE	1	3	1998	Public	I	135.56233415437	0	1	1998
85004	2	85004_1	1	FALSE	TRUE	2	3	2011	Public	I	190.780234213607	1	1	2011
85019	1	85019_1	1	FALSE	FALSE	1	3	1998	Public	I	103.261741857743	0	1	1998
85019	2	85019_2	1	FALSE	FALSE	2	3	2011	Public	J	193.444265232385	0	1	2011
85034	1	85034_1	1	FALSE	TRUE	1	3	1998	Public	J	86.0422048139083	0	1	1998
85034	2	85034_1	1	FALSE	TRUE	2	3	2011	Public	I	114.991951875701	0	1	2011
85052	1	85052_1	1	FALSE	FALSE	1	3	1998	Private	I	142.033662579723	1	1	1998
85052	2	85052_2	1	FALSE	FALSE	2	3	2011	Private	I	271.30040113706	1	1	2011
85061	1	85061_1	1	FALSE	TRUE	1	2	1998	Public	NA	177.079229766996	0	1	1998
85061	2	85061_1	1	FALSE	TRUE	2	2	2010	Public	I	227.219639400084	0	1	2010
85064	1	85064_1	1	FALSE	TRUE	1	2	1998	Private	NA	49.2097150333701	0	1	1998
85064	2	85064_1	1	FALSE	TRUE	2	2	2011	Private	I	80.9576754360163	0	1	2011
85065	1	85065_1	1	FALSE	TRUE	1	3	1998	Private	I	107.098066951732	0	1	1998
85065	2	85065_1	1	FALSE	TRUE	2	3	2011	Private	I	139.758396839138	0	1	2011
85067	2	85067_2	1	FALSE	FALSE	2	3	2011	Private	I	222.543708291778	0	1	2011
85068	2	85068_2	0.49	FALSE	FALSE	2	3	2011	Private	I	441.482027221485	0	0.49	2011
85069	1	85069_1	1	FALSE	TRUE	1	2	1998	Public	I	96.4217005707822	0	1	1998
85069	2	85069_1	1	FALSE	TRUE	2	2	2010	Public	I	169.804685238079	0	1	2010
85070	1	85070_1	1	FALSE	TRUE	1	2	1998	Private	I	91.3476721970998	0	1	1998
85070	2	85070_1	1	FALSE	TRUE	2	2	2011	Private	I	180.98450069739	0	1	2011
85081	1	85081_1	1	FALSE	TRUE	1	3	1998	Private	I	167.594564517832	0	1	1998
85081	2	85081_1	1	FALSE	TRUE	2	3	2011	Private	I	348.509029632846	0	1	2011
85091	1	85091_1	1	FALSE	FALSE	1	3	1998	Private	NA	361.143950428044	1	1	1998
85091	2	85091_2	1	FALSE	FALSE	2	3	2011	Private	I	364.264544164999	0	1	2011
85092	1	85092_1	1	FALSE	FALSE	1	3	1998	Private	NA	0	0	1	1998
85092	2	85092_2	1	FALSE	FALSE	2	3	2011	Private	I	52.1512745593517	0	1	2011
85100	1	85100_1	1	FALSE	FALSE	1	3	1998	Private	NA	208.191470294503	1	1	1998
85100	2	85100_2	1	FALSE	FALSE	2	3	2011	Private	I	356.606153844645	0	1	2011
85108	1	85108_1	1	FALSE	TRUE	1	3	1998	Private	NA	246.334265595983	1	1	1998
85108	2	85108_1	1	FALSE	TRUE	2	3	2011	Private	I	256.422959155031	1	1	2011
85110	1	85110_1	1	FALSE	TRUE	1	2	1998	Private	NA	309.026581192641	0	1	1998
85110	2	85110_1	1	FALSE	TRUE	2	2	2011	Private	I	218.25013761035	0	1	2011
85116	1	85116_1	1	FALSE	TRUE	1	3	1998	Private	I	199.797995928875	0	1	1998
85116	2	85116_1	1	FALSE	TRUE	2	3	2011	Private	I	290.75887423085	0	1	2011
85117	1	85117_1	1	FALSE	TRUE	1	2	1998	Private	J	98.4352066570548	1	1	1998
85117	2	85117_1	1	FALSE	TRUE	2	2	2011	Private	J	138.941175290169	1	1	2011
85118	2	85118_2	1	FALSE	FALSE	2	2	2011	Private	I	266.313925357568	1	1	2011
85119	1	85119_1	1	FALSE	TRUE	1	2	1998	Private	I	212.98400773986	0	1	1998
85119	2	85119_1	1	FALSE	TRUE	2	2	2011	Private	I	410.017704938859	0	1	2011
85124	1	85124_1	1	FALSE	FALSE	1	3	1998	Private	NA	366.98409505267	1	1	1998
85124	2	85124_2	1	FALSE	FALSE	2	3	2011	Private	I	246.701653308813	1	1	2011
85126	1	85126_1	1	FALSE	FALSE	1	2	1998	Private	NA	269.453193932442	0	1	1998
85126	2	85126_2	1	FALSE	FALSE	2	2	2011	Private	I	279.937295666269	0	1	2011
85127	1	85127_1	1	FALSE	FALSE	1	2	1998	Private	NA	145.279544662622	0	1	1998
85127	2	85127_2	1	FALSE	FALSE	2	2	2011	Private	I	267.308904313169	0	1	2011
85128	1	85128_1	1	FALSE	TRUE	1	2	1998	Private	NA	143.563477663537	1	1	1998
85128	2	85128_1	1	FALSE	TRUE	2	2	2011	Private	I	277.99611548791	1	1	2011
85133	1	85133_1	1	FALSE	TRUE	1	2	1998	Private	I	229.245534580352	1	1	1998
85133	2	85133_1	1	FALSE	TRUE	2	2	2011	Private	I	236.544464392668	1	1	2011
85137	2	85137_2	1	FALSE	FALSE	2	3	2012	Private	B	103.932989516218	0	1	2012
85138	1	85138_1	1	FALSE	FALSE	1	3	1998	Private	NA	221.635251626752	0	1	1998
85138	2	85138_2	1	FALSE	FALSE	2	3	2011	Private	I	339.183773007177	0	1	2011
85143	1	85143_1	1	FALSE	TRUE	1	2	1998	Private	NA	298.23560762972	1	1	1998
85143	2	85143_1	1	FALSE	TRUE	2	2	2011	Private	I	413.238020590177	1	1	2011
85145	2	85145_2	1	FALSE	FALSE	2	3	2012	Private	B	93.4367784464329	0	1	2012
85146	1	85146_1	1	FALSE	TRUE	1	3	1998	Public	I	111.324274229603	0	1	1998
85146	2	85146_1	1	FALSE	TRUE	2	3	2011	Public	I	359.311619611979	0	1	2011
85147	2	85147_2	1	FALSE	FALSE	2	3	2012	Private	I	470.737895689799	0	1	2012
85148	1	85148_1	1	FALSE	TRUE	1	3	1998	Private	I	310.234486953992	0	1	1998
85148	2	85148_1	1	FALSE	TRUE	2	3	2012	Private	I	389.430113053636	0	1	2012
85153	2	85153_2	1	FALSE	FALSE	2	3	2012	Private	J	59.3677811421278	0	1	2012
85155	1	85155_1	1	FALSE	FALSE	1	3	1998	Private	NA	139.422331945601	0	1	1998
85155	2	85155_2	1	FALSE	FALSE	2	3	2012	Private	J	189.328631333577	0	1	2012
85156	1	85156_1	1	FALSE	FALSE	1	3	1998	Private	NA	222.317791777304	1	1	1998
85156	2	85156_2	1	FALSE	FALSE	2	3	2012	Private	I	133.726191400423	1	1	2012
86008	1	86008_1	1	FALSE	FALSE	1	10	1998	Private	I	174.430875948803	0	1	1998
86029	1	86029_1	1	FALSE	FALSE	1	10	1998	Private	NA	136.011896649724	1	1	1998
86029	2	86029_2	1	FALSE	FALSE	2	10	2018	Private	J	340.708898452838	1	1	2018
86044	1	86044_1	1	FALSE	FALSE	1	1	1998	Public	NA	114.380382131759	0	1	1998
86044	2	86044_2	0.87	FALSE	FALSE	2	1	2010	Public	I	254.633051747795	0	0.87	2010
86053	1	86053_1	1	FALSE	TRUE	1	10	1998	Public	J	67.8168211734735	0	1	1998
86053	2	86053_1	1	FALSE	TRUE	2	10	2017	Public	I	208.394561331277	0	1	2017
86095	1	86095_1	1	FALSE	FALSE	1	10	1998	Private	NA	293.747775324078	0	1	1998
86095	2	86095_2	1	FALSE	FALSE	2	10	2018	Private	I	113.17286070308	0	1	2018
86101	2	86101_2	1	FALSE	FALSE	2	10	2018	Public	I	141.875747693851	0	1	2018
86109	1	86109_1	1	FALSE	FALSE	1	10	1998	Public	NA	248.766782183527	0	1	1998
86112	1	86112_1	1	FALSE	TRUE	1	10	1998	Private	NA	164.177856753245	0	1	1998
86112	2	86112_1	1	FALSE	TRUE	2	10	2018	Private	I	329.988642016938	0	1	2018
86113	2	86113_2	0.56	FALSE	FALSE	2	1	2010	Private	I	290.111114187865	1	0.56	2010
86117	1	86117_1	1	FALSE	FALSE	1	10	1998	Public	I	236.992846508347	0	1	1998
86117	2	86117_2	1	FALSE	FALSE	2	10	2018	Public	I	411.872443816991	0	1	2018
86125	1	86125_1	1	FALSE	FALSE	1	10	1998	Public	NA	167.420739354167	1	1	1998
86125	2	86125_2	1	FALSE	FALSE	2	10	2018	Public	I	87.4381692202743	1	1	2018
86134	1	86134_1	1	FALSE	FALSE	1	10	1998	Private	I	429.973872947008	0	1	1998
86134	2	86134_2	0.92	FALSE	FALSE	2	10	2017	Public	I	45.3050710854746	0	0.92	2017
86136	2	86136_2	1	FALSE	FALSE	2	10	2018	Private	H	181.162546455327	0	1	2018
86137	2	86137_2	1	FALSE	FALSE	2	1	2010	Private	I	188.015863270427	0	1	2010
86141	1	86141_1	1	FALSE	TRUE	1	10	1998	Private	NA	93.5145685272653	0	1	1998
86141	2	86141_1	1	FALSE	TRUE	2	10	2017	Private	I	284.297221085054	0	1	2017
86142	1	86142_1	1	FALSE	TRUE	1	10	1998	Private	NA	177.854230780297	0	1	1998
86142	2	86142_1	0.93	FALSE	TRUE	2	10	2017	Public	I	239.039076939296	0	0.93	2017
86143	2	86143_2	1	FALSE	FALSE	2	10	2018	Private	I	75.778494990176	0	1	2018
86144	2	86144_2	0.77	FALSE	FALSE	2	10	2018	Private	I	266.359333244637	0	0.77	2018
86145	2	86145_2	0.72	FALSE	FALSE	2	1	2010	Private	I	350.354681351641	0	0.72	2010
86149	1	86149_1	1	FALSE	FALSE	1	10	1998	Private	H	275.194326967721	0	1	1998
86149	2	86149_2	1	FALSE	FALSE	2	10	2018	Private	I	260.61540929288	0	1	2018
86151	2	86151_2	1	FALSE	FALSE	2	10	2018	Private	I	128.052361098929	1	1	2018
86152	2	86152_2	1	FALSE	FALSE	2	10	2018	Private	I	405.493331555892	1	1	2018
86154	1	86154_1	1	FALSE	FALSE	1	1	1998	Public	NA	34.7683701813952	0	1	1998
86154	2	86154_2	0.92	FALSE	FALSE	2	1	2010	Public	I	173.138422044996	0.17	0.92	2010
86155	1	86155_1	1	FALSE	FALSE	1	1	1998	Private	NA	310.438308946991	1	1	1998
86158	2	86158_2	0.9	FALSE	FALSE	2	10	2018	Private	NA	168.458039006035	0	0.9	2018
86159	2	86159_2	1	FALSE	FALSE	2	10	2018	Private	I	236.389282009434	1	1	2018
87005	1	87005_1	1	FALSE	FALSE	1	8	1997	Public	I	185.079984365747	0	1	1997
87005	2	87005_2	1	FALSE	FALSE	2	8	2016	Public	I	348.669820846189	0	1	2016
87010	1	87010_1	1	FALSE	FALSE	1	9	1998	Private	NA	114.160284023546	0	1	1998
87010	2	87010_2	0.66	FALSE	FALSE	2	9	2017	Private	I	182.986884661852	0	0.66	2017
87012	2	87012_2	0.66	FALSE	FALSE	2	9	2017	Public	I	155.369780264248	0	0.66	2017
87013	1	87013_1	1	FALSE	FALSE	1	8	1997	Public	NA	170.405914058769	0	1	1997
87013	2	87013_2	1	FALSE	FALSE	2	8	2016	Public	I	311.322340683922	0.43	1	2016
87019	1	87019_1	1	FALSE	TRUE	1	9	1999	Public	I	177.117376221153	1	1	1999
87019	2	87019_1	1	FALSE	TRUE	2	9	2017	Private	I	266.80126096827	1	1	2017
87042	1	87042_1	1	FALSE	FALSE	1	9	1998	Private	NA	6.29938138440763	0	1	1998
87042	2	87042_2	1	FALSE	FALSE	2	9	2017	Public	J	209.148333059977	0	1	2017
87047	1	87047_1	1	FALSE	FALSE	1	8	1997	Private	NA	187.986170017106	0	1	1997
87048	2	87048_2	0.92	FALSE	FALSE	2	8	2016	Private	I	45.4380028560897	0	0.92	2016
87056	1	87056_1	1	FALSE	FALSE	1	8	1997	Private	I	185.965480093184	0	1	1997
87056	2	87056_2	0.56	FALSE	FALSE	2	8	2016	Private	I	306.414462879171	0	0.56	2016
87058	1	87058_1	1	FALSE	TRUE	1	9	1997	Private	NA	239.980121237509	0	1	1997
87058	2	87058_1	1	FALSE	TRUE	2	9	2017	Private	I	348.573406402453	0	1	2017
87072	1	87072_1	1	FALSE	TRUE	1	8	1997	Private	I	277.452553409653	1	1	1997
87072	2	87072_1	1	FALSE	TRUE	2	8	2016	Private	I	429.520668698227	0.97	1	2016
87075	1	87075_1	1	FALSE	FALSE	1	9	1997	Private	NA	91.8756723357933	0	1	1997
87075	2	87075_2	1	FALSE	FALSE	2	9	2017	Private	I	230.964719364063	0	1	2017
87081	1	87081_1	1	FALSE	TRUE	1	9	1997	Private	I	228.566667439488	1	1	1997
87081	2	87081_1	1	FALSE	TRUE	2	9	2017	Private	I	379.768750263611	0	1	2017
87082	1	87082_1	1	FALSE	FALSE	1	9	1997	Public	J	86.912617004896	1	1	1997
87082	2	87082_2	1	FALSE	FALSE	2	9	2017	Public	I	212.42872199391	0	1	2017
87088	1	87088_1	1	FALSE	TRUE	1	8	1997	Private	I	325.572140890621	0	1	1997
87088	2	87088_1	1	FALSE	TRUE	2	8	2016	Private	I	553.451489498545	0	1	2016
87090	1	87090_1	1	FALSE	FALSE	1	9	1997	Private	NA	2.04740155651279	0	1	1997
87090	2	87090_2	1	FALSE	FALSE	2	9	2017	Public	J	18.9008308622929	0	1	2017
87100	1	87100_1	1	FALSE	FALSE	1	9	1997	Private	J	298.117891071231	1	1	1997
87107	1	87107_1	1	FALSE	FALSE	1	9	1997	Public	NA	347.194934535261	1	1	1997
87107	2	87107_2	1	FALSE	FALSE	2	9	2017	Public	I	530.447754377623	1	1	2017
87108	1	87108_1	1	FALSE	FALSE	1	9	1997	Public	NA	229.515639743663	1	1	1997
87108	2	87108_2	1	FALSE	FALSE	2	9	2017	Public	I	239.409918733375	0	1	2017
87110	1	87110_1	1	FALSE	FALSE	1	8	1997	Private	NA	50.8222344016644	0	1	1997
87110	2	87110_2	1	FALSE	FALSE	2	8	2016	Private	I	105.456719456666	0	1	2016
87111	1	87111_1	1	FALSE	FALSE	1	8	1997	Private	NA	350.164518595758	1	1	1997
87111	2	87111_2	1	FALSE	FALSE	2	8	2015	Private	I	154.742486060535	0	1	2015
87116	1	87116_1	1	FALSE	FALSE	1	9	1997	Public	I	154.307667514306	1	1	1997
87117	1	87117_1	1	FALSE	FALSE	1	8	1997	Private	I	69.3261157977647	0	1	1997
87117	2	87117_2	0.72	FALSE	FALSE	2	8	2016	Private	I	144.351338203606	0	0.72	2016
87118	1	87118_1	1	FALSE	FALSE	1	8	1997	Public	I	0.172627427062043	0	1	1997
87119	1	87119_1	1	FALSE	FALSE	1	8	1997	Private	I	212.78988425474	0	1	1997
87119	2	87119_2	1	FALSE	FALSE	2	8	2016	Private	I	370.737695957858	0	1	2016
87123	1	87123_1	1	FALSE	TRUE	1	9	1997	Private	NA	136.094289367249	0	1	1997
87123	2	87123_1	1	FALSE	TRUE	2	9	2017	Private	I	160.128461062767	0	1	2017
87124	1	87124_1	1	FALSE	TRUE	1	9	1997	Public	NA	342.495676947255	1	1	1997
87124	2	87124_1	1	FALSE	TRUE	2	9	2017	Public	I	409.068900577802	1	1	2017
87125	1	87125_1	1	FALSE	FALSE	1	8	1997	Private	NA	309.388398997623	1	1	1997
87127	1	87127_1	1	FALSE	FALSE	1	8	1997	Private	NA	64.7890097303441	0	1	1997
87127	2	87127_2	1	FALSE	FALSE	2	8	2015	Public	I	162.643560442102	0	1	2015
87131	1	87131_1	1	FALSE	FALSE	1	9	1997	Private	H	306.100796883032	0	1	1997
87131	2	87131_2	0.66	FALSE	FALSE	2	9	2017	Private	I	642.222506620281	0	0.66	2017
87133	1	87133_1	1	FALSE	FALSE	1	8	1997	Private	I	448.824777949391	1	1	1997
87135	1	87135_1	1	FALSE	FALSE	1	8	1997	Private	I	125.858824677705	0	1	1997
87135	2	87135_2	1	FALSE	FALSE	2	8	2015	Public	I	220.236417291606	0	1	2015
87138	1	87138_1	1	FALSE	TRUE	1	9	1997	Private	NA	323.772826358421	1	1	1997
87138	2	87138_1	1	FALSE	TRUE	2	9	2017	Private	I	585.627165190414	1	1	2017
87139	1	87139_1	1	FALSE	FALSE	1	9	1997	Public	NA	208.60836094026	1	1	1997
87139	2	87139_2	1	FALSE	FALSE	2	9	2017	Public	I	51.7906687749588	0	1	2017
87146	2	87146_2	0.81	FALSE	FALSE	2	9	2017	Private	I	118.111042245722	0	0.81	2017
87147	1	87147_1	1	FALSE	FALSE	1	9	1997	Public	I	128.886837493479	1	1	1997
87147	2	87147_2	0.56	FALSE	FALSE	2	9	2017	Public	I	297.984537909219	0	0.56	2017
87148	1	87148_1	1	FALSE	FALSE	1	9	1997	Public	I	146.681569591535	1	1	1997
87148	2	87148_2	1	FALSE	FALSE	2	9	2017	Public	I	252.467110801316	1	1	2017
87155	1	87155_1	1	FALSE	FALSE	1	9	1997	Public	NA	285.169591087401	1	1	1997
87155	2	87155_2	0.88	FALSE	FALSE	2	9	2017	Public	I	363.734026741081	0.97	0.88	2017
87156	1	87156_1	1	FALSE	FALSE	1	9	1997	Private	NA	199.752835931007	1	1	1997
87156	2	87156_2	0.93	FALSE	FALSE	2	9	2017	Public	I	292.444340354011	0	0.93	2017
88006	1	88006_1	1	FALSE	TRUE	1	6	1997	Private	D	76.0905475129168	0	1	1997
88006	2	88006_1	1	FALSE	TRUE	2	6	2014	Private	D	333.268257207625	0	1	2014
88011	1	88011_1	1	FALSE	FALSE	1	7	1997	Private	NA	135.538178643747	1	1	1997
88012	1	88012_1	1	FALSE	FALSE	1	7	1997	Private	NA	169.887223343581	0	1	1997
88024	1	88024_1	1	FALSE	TRUE	1	6	1997	Private	I	67.1207417377512	0	1	1997
88024	2	88024_1	1	FALSE	TRUE	2	6	2014	Private	I	168.700067438286	0	1	2014
88037	1	88037_1	1	FALSE	FALSE	1	6	1997	Private	I	297.704167807274	0	1	1997
88040	1	88040_1	1	FALSE	FALSE	1	6	1997	Private	J	145.525466479735	0	1	1997
88040	2	88040_2	1	FALSE	FALSE	2	6	2014	Private	I	209.10971131556	0	1	2014
88057	1	88057_1	1	FALSE	FALSE	1	7	1997	Private	NA	253.164105716268	1	1	1997
88058	1	88058_1	1	FALSE	FALSE	1	7	1997	Private	NA	379.723433905507	0	1	1997
88063	1	88063_1	1	FALSE	FALSE	1	6	1997	Private	NA	129.482183307574	0	1	1997
88063	2	88063_2	0.57	FALSE	FALSE	2	6	2014	Private	I	433.726866457496	0	0.57	2014
88065	1	88065_1	1	FALSE	FALSE	1	7	1997	Private	I	110.400435219762	1	1	1997
88082	1	88082_1	1	FALSE	FALSE	1	7	1997	Private	I	89.4623710727278	0	1	1997
88092	1	88092_1	1	FALSE	TRUE	1	7	1997	Public	NA	208.967428052929	0	1	1997
88092	2	88092_1	1	FALSE	TRUE	2	7	2015	Public	B	191.096567349616	0	1	2015
88105	2	88105_2	0.94	FALSE	FALSE	2	7	2015	Private	I	159.312814717868	0	0.94	2015
88113	1	88113_1	1	FALSE	TRUE	1	7	1997	Private	I	129.27946465865	0	1	1997
88113	2	88113_1	1	FALSE	TRUE	2	7	2014	Public	I	306.711222521139	0	1	2014
88114	2	88114_2	1	FALSE	FALSE	2	7	2015	Public	H	65.9672102977462	0	1	2015
88118	1	88118_1	1	FALSE	FALSE	1	6	1997	Public	I	373.132608597674	1	1	1997
88118	2	88118_2	0.92	FALSE	FALSE	2	6	2014	Public	I	39.6448512071676	0	0.92	2014
88121	1	88121_1	1	FALSE	TRUE	1	7	1997	Private	NA	201.618294359325	0	1	1997
88121	2	88121_1	1	FALSE	TRUE	2	7	2014	Public	H	239.957286106184	0	1	2014
88123	1	88123_1	1	FALSE	FALSE	1	7	1997	Public	NA	141.086674037278	0	1	1997
88123	2	88123_2	1	FALSE	FALSE	2	7	2014	Public	I	172.704977565682	0	1	2014
88126	1	88126_1	1	FALSE	TRUE	1	6	1997	Private	NA	230.054471631295	1	1	1997
88126	2	88126_1	1	FALSE	TRUE	2	6	2014	Private	I	227.453547629619	1	1	2014
88127	1	88127_1	1	FALSE	TRUE	1	6	1997	Private	NA	336.525433106272	1	1	1997
