code	count	cut	type	jaar
ES3130	10007	0.49352628	Onbebouwde ruimte	2016
FS3932	10002	0.327833295	Onbebouwde ruimte	2016
ES8531	10004	0.210686401	Onbebouwde ruimte	2016
ES3030	10008	0.586232305	Onbebouwde ruimte	2016
FS3832	10002	0.833126068	Onbebouwde ruimte	2016
ES8431	10005	0.310513556	Onbebouwde ruimte	2016
ES2930	10006	0.343334734	Onbebouwde ruimte	2016
FS3732	10004	0.457983911	Onbebouwde ruimte	2016
ES8331	10005	0.699734569	Onbebouwde ruimte	2016
ES2830	10007	0.655085862	Onbebouwde ruimte	2016
FS3632	10004	0.390036225	Onbebouwde ruimte	2016
ES8231	10004	0.505386412	Onbebouwde ruimte	2016
ES2730	10007	0.699946284	Onbebouwde ruimte	2016
FS3532	10000	0.400401026	Onbebouwde ruimte	2016
ES8131	10006	0.888338864	Onbebouwde ruimte	2016
ES2630	10008	0.292564332	Onbebouwde ruimte	2016
FS3432	10002	0.783337891	Onbebouwde ruimte	2016
ES8031	10006	0.214482009	Onbebouwde ruimte	2016
ES2530	10007	0.429132283	Onbebouwde ruimte	2016
FS3332	10004	0.676471949	Onbebouwde ruimte	2016
ES7931	10008	0.713423014	Onbebouwde ruimte	2016
FS6431	10002	0.475782335	Onbebouwde ruimte	2016
ES5629	10008	0.566708326	Onbebouwde ruimte	2016
FS1030	10004	0.394907266	Onbebouwde ruimte	2016
FS6331	10000	0.896619618	Onbebouwde ruimte	2016
ES5529	10005	0.923828006	Onbebouwde ruimte	2016
FS0930	10004	0.197981715	Onbebouwde ruimte	2016
FS6231	10000	0.802090645	Onbebouwde ruimte	2016
ES5429	10007	0.414961636	Onbebouwde ruimte	2016
FS0830	10004	0.313443691	Onbebouwde ruimte	2016
FS6131	10001	0.156996056	Onbebouwde ruimte	2016
ES5329	10006	0.556899548	Onbebouwde ruimte	2016
FS0730	10004	0.526082098	Onbebouwde ruimte	2016
FS6031	10001	0.427601933	Onbebouwde ruimte	2016
ES5229	10006	0.798578441	Onbebouwde ruimte	2016
FS0630	10006	0.217762023	Onbebouwde ruimte	2016
DS9728	10006	0.834165037	Onbebouwde ruimte	2016
FS5931	10001	0.67726475	Onbebouwde ruimte	2016
ES5129	10008	0.247197837	Onbebouwde ruimte	2016
FS0530	10006	0.532959402	Onbebouwde ruimte	2016
DS9628	10008	0.706586957	Onbebouwde ruimte	2016
FS5831	10000	0.92237252	Onbebouwde ruimte	2016
ES5029	10007	0.691931605	Onbebouwde ruimte	2016
FS1933	10004	0.365971774	Onbebouwde ruimte	2016
ES1031	10007	0.441670954	Onbebouwde ruimte	2016
FS7234	10000	0.298071027	Onbebouwde ruimte	2016
ES6432	10005	0.911951184	Onbebouwde ruimte	2016
FS1833	10004	0.892101288	Onbebouwde ruimte	2016
FS2231	10003	0.929017246	Onbebouwde ruimte	2016
ES1329	10008	0.09995392	Onbebouwde ruimte	2016
FS7532	10000	0.926602721	Onbebouwde ruimte	2016
ES6730	10006	0.381995082	Onbebouwde ruimte	2016
FS2131	10004	0.651178718	Onbebouwde ruimte	2016
ES1229	10007	0.009725912	Onbebouwde ruimte	2016
FS7432	10001	0.801660419	Onbebouwde ruimte	2016
ES6630	10007	0.249122605	Onbebouwde ruimte	2016
FS2031	10004	0.30554834	Onbebouwde ruimte	2016
ES1129	10008	0.426541507	Onbebouwde ruimte	2016
FS7332	9999	0.364479572	Onbebouwde ruimte	2016
ES6530	10005	0.727572024	Onbebouwde ruimte	2016
FS1931	10004	0.626249075	Onbebouwde ruimte	2016
ES1029	10007	0.619674027	Onbebouwde ruimte	2016
FS7232	10000	0.905542672	Onbebouwde ruimte	2016
ES6430	10005	0.576575577	Onbebouwde ruimte	2016
FS1831	10004	0.488928795	Onbebouwde ruimte	2016
ES0929	10007	0.178224877	Onbebouwde ruimte	2016
FS7132	10001	0.82910955	Onbebouwde ruimte	2016
ES6330	10008	0.285708129	Onbebouwde ruimte	2016
FS1731	10004	0.362059981	Onbebouwde ruimte	2016
ES0829	10008	0.078860566	Onbebouwde ruimte	2016
FS7032	10000	0.498646915	Onbebouwde ruimte	2016
ES6230	10005	0.292595088	Onbebouwde ruimte	2016
FS1631	10004	0.125952736	Onbebouwde ruimte	2016
ES0729	10007	0.332921743	Onbebouwde ruimte	2016
FS6932	10000	0.871244609	Onbebouwde ruimte	2016
ES6130	10008	0.35398826	Onbebouwde ruimte	2016
FS1531	10004	0.199118823	Onbebouwde ruimte	2016
ES0629	10008	0.289569765	Onbebouwde ruimte	2016
FS6832	10000	0.529987931	Onbebouwde ruimte	2016
ES6030	10005	0.638130724	Onbebouwde ruimte	2016
FS1431	10004	0.773661196	Onbebouwde ruimte	2016
ES0529	10008	0.044613857	Onbebouwde ruimte	2016
FS6732	10000	0.453107029	Onbebouwde ruimte	2016
ES5930	10005	0.346100122	Onbebouwde ruimte	2016
FS1331	10004	0.456286877	Onbebouwde ruimte	2016
ES0429	10008	0.502849698	Onbebouwde ruimte	2016
FS6632	10000	0.295940936	Onbebouwde ruimte	2016
ES5830	10008	0.393615633	Onbebouwde ruimte	2016
FS1231	10004	0.932782948	Onbebouwde ruimte	2016
ES0329	10006	0.381231815	Onbebouwde ruimte	2016
FS6532	10000	0.886987209	Onbebouwde ruimte	2016
ES5730	10006	0.372735798	Onbebouwde ruimte	2016
FS1131	10004	0.950829864	Onbebouwde ruimte	2016
ES0229	10008	0.728847027	Onbebouwde ruimte	2016
FS6432	10001	0.550653756	Onbebouwde ruimte	2016
ES5630	10007	0.70863694	Onbebouwde ruimte	2016
FS1031	10004	0.612323761	Onbebouwde ruimte	2016
ES0129	10006	0.327211648	Onbebouwde ruimte	2016
FS6332	10000	0.697605908	Onbebouwde ruimte	2016
ES5530	10006	0.893247962	Onbebouwde ruimte	2016
FS0931	10005	0.952685416	Onbebouwde ruimte	2016
ES0029	10008	0.858456969	Onbebouwde ruimte	2016
FS6232	10000	0.672067463	Onbebouwde ruimte	2016
ES5430	10005	0.261837959	Onbebouwde ruimte	2016
FS0831	10005	0.718236327	Onbebouwde ruimte	2016
DS9929	10007	0.882794082	Onbebouwde ruimte	2016
FS6132	10000	0.907637298	Onbebouwde ruimte	2016
ES5330	10008	0.840400934	Onbebouwde ruimte	2016
FS0731	10006	0.667191684	Onbebouwde ruimte	2016
DS9829	10008	0.474538952	Onbebouwde ruimte	2016
FS6032	10000	0.911261201	Onbebouwde ruimte	2016
ES5230	10008	0.829075694	Onbebouwde ruimte	2016
FS0631	10004	0.044738069	Onbebouwde ruimte	2016
DS9729	10007	0.423026145	Onbebouwde ruimte	2016
FS5932	10000	0.790686667	Onbebouwde ruimte	2016
ES5130	10004	0.477971137	Onbebouwde ruimte	2016
FS0531	10004	0.248419985	Onbebouwde ruimte	2016
DS9629	10007	0.510153234	Onbebouwde ruimte	2016
FS5832	10002	0.305796653	Onbebouwde ruimte	2016
ES0931	10007	0.426970184	Onbebouwde ruimte	2016
FS7134	10001	0.33093363	Onbebouwde ruimte	2016
ES6332	10006	0.844477296	Onbebouwde ruimte	2016
FS1733	10004	0.17015335	Onbebouwde ruimte	2016
ES0831	10007	0.397676378	Onbebouwde ruimte	2016
FS7034	10000	0.79880023	Onbebouwde ruimte	2016
ES6232	10006	0.219749868	Onbebouwde ruimte	2016
FS1633	10003	0.173807815	Onbebouwde ruimte	2016
ES0731	10008	0.501701772	Onbebouwde ruimte	2016
FS6934	10000	0.575233817	Onbebouwde ruimte	2016
ES6132	10005	0.501585841	Onbebouwde ruimte	2016
FS1533	10004	0.160700351	Onbebouwde ruimte	2016
ES0631	10008	0.407768518	Onbebouwde ruimte	2016
FS6834	10000	0.721227109	Onbebouwde ruimte	2016
ES6032	10007	0.876231611	Onbebouwde ruimte	2016
FS1433	10003	0.936538577	Onbebouwde ruimte	2016
ES0531	10008	0.901399076	Onbebouwde ruimte	2016
FS6734	10000	0.92987442	Onbebouwde ruimte	2016
ES5932	10005	0.922291338	Onbebouwde ruimte	2016
FS1333	10004	0.975358725	Onbebouwde ruimte	2016
ES0431	10008	0.420473903	Onbebouwde ruimte	2016
FS6634	10000	0.291984767	Onbebouwde ruimte	2016
ES5832	10005	0.759073436	Onbebouwde ruimte	2016
FS1233	10005	0.526473582	Onbebouwde ruimte	2016
ES0331	10007	0.8873083	Onbebouwde ruimte	2016
FS6534	10002	0.508094788	Onbebouwde ruimte	2016
ES5732	10007	0.154096469	Onbebouwde ruimte	2016
FS1133	10005	0.31946972	Onbebouwde ruimte	2016
ES0231	10006	0.784620285	Onbebouwde ruimte	2016
FS6434	10001	0.091787137	Onbebouwde ruimte	2016
ES5632	10006	0.837665975	Onbebouwde ruimte	2016
FS1033	10005	0.864122629	Onbebouwde ruimte	2016
ES0131	10008	0.324771702	Onbebouwde ruimte	2016
FS6334	10001	0.398471594	Onbebouwde ruimte	2016
ES5532	10005	0.410275072	Onbebouwde ruimte	2016
FS0933	10004	0.179989755	Onbebouwde ruimte	2016
ES0031	10006	0.28098008	Onbebouwde ruimte	2016
FS6234	10002	0.649943769	Onbebouwde ruimte	2016
ES5432	10006	0.866985798	Onbebouwde ruimte	2016
FS0833	10004	0.332984298	Onbebouwde ruimte	2016
DS9931	10008	0.181337923	Onbebouwde ruimte	2016
FS6134	10001	0.413480043	Onbebouwde ruimte	2016
ES5332	10004	0.41715163	Onbebouwde ruimte	2016
FS0733	10004	0.975556195	Onbebouwde ruimte	2016
DS9831	10008	0.488652349	Onbebouwde ruimte	2016
FS6034	10002	0.540790319	Onbebouwde ruimte	2016
ES5232	10008	0.888726652	Onbebouwde ruimte	2016
FS0633	10004	0.574998438	Onbebouwde ruimte	2016
DS9731	10007	0.883921862	Onbebouwde ruimte	2016
FS5934	10002	0.656719744	Onbebouwde ruimte	2016
ES5132	10008	0.447794586	Onbebouwde ruimte	2016
FS0533	10004	0.093916066	Onbebouwde ruimte	2016
DS9631	10007	0.851702154	Onbebouwde ruimte	2016
FS5834	10001	0.629652083	Onbebouwde ruimte	2016
ES5032	10005	0.695441604	Onbebouwde ruimte	2016
FS0433	10004	0.024411285	Onbebouwde ruimte	2016
DS9531	10006	0.882694542	Onbebouwde ruimte	2016
FS5734	10001	0.374616832	Onbebouwde ruimte	2016
ES4932	10007	0.750750542	Onbebouwde ruimte	2016
DS9431	10006	0.112020127	Onbebouwde ruimte	2016
FS5634	10002	0.212758303	Onbebouwde ruimte	2016
ES4832	10007	0.553588569	Onbebouwde ruimte	2016
DS9331	10007	0.09673351	Onbebouwde ruimte	2016
FS5534	10002	0.562125564	Onbebouwde ruimte	2016
ES4732	10007	0.778262436	Onbebouwde ruimte	2016
DS9231	10007	0.119697131	Onbebouwde ruimte	2016
FS5434	10001	0.530318499	Onbebouwde ruimte	2016
ES4632	10007	0.21577169	Onbebouwde ruimte	2016
DS9131	10007	0.08938086	Onbebouwde ruimte	2016
FS5334	10001	0.742969871	Onbebouwde ruimte	2016
ES4532	10006	0.173689321	Onbebouwde ruimte	2016
DS9031	10004	0.406507522	Onbebouwde ruimte	2016
FS5234	10001	0.745304108	Onbebouwde ruimte	2016
ES4432	10008	0.204762787	Onbebouwde ruimte	2016
DS8931	10007	0.554151118	Onbebouwde ruimte	2016
FS5134	10001	0.401745051	Onbebouwde ruimte	2016
ES4332	10006	0.064069696	Onbebouwde ruimte	2016
DS8831	10005	0.800270915	Onbebouwde ruimte	2016
FS5034	10001	0.546221256	Onbebouwde ruimte	2016
ES4232	10007	0.013613481	Onbebouwde ruimte	2016
DS8731	10008	0.936855376	Onbebouwde ruimte	2016
FS4934	10003	0.2650024	Onbebouwde ruimte	2016
ES4132	10007	0.059084401	Onbebouwde ruimte	2016
DS8631	10008	0.71835047	Onbebouwde ruimte	2016
ES4032	10008	0.202334508	Onbebouwde ruimte	2016
FS4834	10001	0.338321	Onbebouwde ruimte	2016
DS8531	10007	0.537308037	Onbebouwde ruimte	2016
ES3932	10006	0.598467827	Onbebouwde ruimte	2016
FS4734	10000	0.891765118	Onbebouwde ruimte	2016
DS8431	10006	0.896650434	Onbebouwde ruimte	2016
ES3832	10007	0.832621157	Onbebouwde ruimte	2016
FS4634	10004	0.690135717	Onbebouwde ruimte	2016
DS8331	10007	0.431781173	Onbebouwde ruimte	2016
ES3732	10008	0.830940306	Onbebouwde ruimte	2016
FS4534	10001	0.403435975	Onbebouwde ruimte	2016
DS8231	10007	0.749921203	Onbebouwde ruimte	2016
FS3031	10002	0.770776927	Onbebouwde ruimte	2016
ES7630	10007	0.924220026	Onbebouwde ruimte	2016
FS8332	9998	0.233222961	Onbebouwde ruimte	2016
ES2129	10007	0.118180148	Onbebouwde ruimte	2016
FS2931	10004	0.209101334	Onbebouwde ruimte	2016
ES7530	10005	0.75044769	Onbebouwde ruimte	2016
FS8232	9998	0.315688521	Onbebouwde ruimte	2016
ES2029	10007	0.022691904	Onbebouwde ruimte	2016
FS2831	10002	0.539350212	Onbebouwde ruimte	2016
ES7430	10008	0.688350022	Onbebouwde ruimte	2016
ES1929	10007	0.007431858	Onbebouwde ruimte	2016
FS8132	9998	0.68005383	Onbebouwde ruimte	2016
ES7330	10006	0.254546583	Onbebouwde ruimte	2016
FS2731	10004	0.26807937	Onbebouwde ruimte	2016
ES1829	10008	0.042098336	Onbebouwde ruimte	2016
FS8032	10001	0.90640378	Onbebouwde ruimte	2016
ES7230	10007	0.275787652	Onbebouwde ruimte	2016
FS2631	10004	0.489164233	Onbebouwde ruimte	2016
ES1729	10008	0.015226628	Onbebouwde ruimte	2016
FS7932	9999	0.963046074	Onbebouwde ruimte	2016
ES7130	10004	0.806800187	Onbebouwde ruimte	2016
FS2531	10004	0.881974518	Onbebouwde ruimte	2016
ES1629	10007	0.112599351	Onbebouwde ruimte	2016
FS7832	10000	0.320229888	Onbebouwde ruimte	2016
ES7030	10006	0.31081149	Onbebouwde ruimte	2016
FS2431	10004	0.451878041	Onbebouwde ruimte	2016
ES1529	10007	0.212702811	Onbebouwde ruimte	2016
FS7732	10001	0.395927876	Onbebouwde ruimte	2016
ES6930	10006	0.364820659	Onbebouwde ruimte	2016
FS2331	10001	0.871148407	Onbebouwde ruimte	2016
ES1429	10006	0.027336543	Onbebouwde ruimte	2016
FS7632	10000	0.459859908	Onbebouwde ruimte	2016
ES6830	10007	0.312510848	Onbebouwde ruimte	2016
ES5030	10007	0.738784611	Onbebouwde ruimte	2016
FS0431	10004	0.30591774	Onbebouwde ruimte	2016
DS9529	10008	0.297640026	Onbebouwde ruimte	2016
FS5732	10002	0.380593091	Onbebouwde ruimte	2016
ES4930	10007	0.78720963	Onbebouwde ruimte	2016
DS9429	10007	0.66539526	Onbebouwde ruimte	2016
ES2131	10008	0.005932624	Onbebouwde ruimte	2016
FS2933	10003	0.111377098	Onbebouwde ruimte	2016
ES7532	10007	0.527103722	Onbebouwde ruimte	2016
FS8234	9998	0.107850559	Onbebouwde ruimte	2016
ES2031	10007	0.0118868	Onbebouwde ruimte	2016
FS2833	10004	0.374024272	Onbebouwde ruimte	2016
ES7432	10006	0.867173553	Onbebouwde ruimte	2016
FS8134	9999	0.635001659	Onbebouwde ruimte	2016
ES1931	10008	0.016471382	Onbebouwde ruimte	2016
FS2733	10002	0.695293009	Onbebouwde ruimte	2016
ES7332	10007	0.166276991	Onbebouwde ruimte	2016
FS8034	9999	0.406438589	Onbebouwde ruimte	2016
ES1831	10007	0.003887159	Onbebouwde ruimte	2016
FS2633	10004	0.623990238	Onbebouwde ruimte	2016
ES7232	10006	0.001597402	Onbebouwde ruimte	2016
ES4333	10007	0.048046831	Onbebouwde ruimte	2016
DS8832	10008	0.38693732	Onbebouwde ruimte	2016
FS5035	10002	0.335155636	Onbebouwde ruimte	2016
ES4233	10005	0.004561949	Onbebouwde ruimte	2016
DS8732	10007	0.70882225	Onbebouwde ruimte	2016
FS4935	10001	0.711737871	Onbebouwde ruimte	2016
ES4133	10007	0.045857415	Onbebouwde ruimte	2016
DS8632	10007	0.573581874	Onbebouwde ruimte	2016
FS4835	10003	0.261973679	Onbebouwde ruimte	2016
ES4033	10008	0.553901911	Onbebouwde ruimte	2016
DS8532	10008	0.879703224	Onbebouwde ruimte	2016
FS4735	10003	0.686444104	Onbebouwde ruimte	2016
ES3933	10007	0.517552435	Onbebouwde ruimte	2016
DS8432	10006	0.866799772	Onbebouwde ruimte	2016
FS4635	10002	0.751353621	Onbebouwde ruimte	2016
ES3833	10007	0.827126682	Onbebouwde ruimte	2016
DS8332	10008	0.840216875	Onbebouwde ruimte	2016
ES3733	10007	0.946844757	Onbebouwde ruimte	2016
FS4535	10002	0.502048731	Onbebouwde ruimte	2016
DS8232	10008	0.274701804	Onbebouwde ruimte	2016
ES3633	10007	0.253542602	Onbebouwde ruimte	2016
FS4435	10003	0.728501856	Onbebouwde ruimte	2016
DS8132	10008	0.206047639	Onbebouwde ruimte	2016
ES3533	10007	0.45551613	Onbebouwde ruimte	2016
FS4335	10002	0.71260035	Onbebouwde ruimte	2016
ES8934	10004	0.229210153	Onbebouwde ruimte	2016
DS8032	10006	0.198751211	Onbebouwde ruimte	2016
ES3433	10008	0.43370083	Onbebouwde ruimte	2016
FS4235	10002	0.759709716	Onbebouwde ruimte	2016
ES8834	10003	0.405488074	Onbebouwde ruimte	2016
DS7932	10008	0.411435246	Onbebouwde ruimte	2016
ES3333	10006	0.648636699	Onbebouwde ruimte	2016
FS4135	10002	0.358624041	Onbebouwde ruimte	2016
ES8734	10005	0.346209586	Onbebouwde ruimte	2016
DS7832	10005	0.898633897	Onbebouwde ruimte	2016
ES3233	10007	0.297323585	Onbebouwde ruimte	2016
FS4035	10004	0.632610619	Onbebouwde ruimte	2016
ES8634	10004	0.276303977	Onbebouwde ruimte	2016
DS7732	10008	0.909007251	Onbebouwde ruimte	2016
ES3133	10008	0.5656389	Onbebouwde ruimte	2016
FS3935	10002	0.94498378	Onbebouwde ruimte	2016
ES8534	10004	0.604623437	Onbebouwde ruimte	2016
DS7632	10007	0.901299179	Onbebouwde ruimte	2016
ES3033	10007	0.660945952	Onbebouwde ruimte	2016
FS3835	10002	0.499690711	Onbebouwde ruimte	2016
ES8434	10005	0.764992058	Onbebouwde ruimte	2016
DS7532	10007	0.913487732	Onbebouwde ruimte	2016
ES2933	10007	0.782146811	Onbebouwde ruimte	2016
FS3735	10003	0.151340589	Onbebouwde ruimte	2016
ES8334	10004	0.91950506	Onbebouwde ruimte	2016
DS7432	10007	0.461236805	Onbebouwde ruimte	2016
ES2833	10007	0.347216278	Onbebouwde ruimte	2016
FS3635	10003	0.44536823	Onbebouwde ruimte	2016
ES8234	10005	0.316665828	Onbebouwde ruimte	2016
ES2733	10007	0.331174314	Onbebouwde ruimte	2016
FS3535	10003	0.322970718	Onbebouwde ruimte	2016
ES8134	10003	0.176964149	Onbebouwde ruimte	2016
ES2633	10007	0.219914541	Onbebouwde ruimte	2016
FS3435	10001	0.949361801	Onbebouwde ruimte	2016
ES8034	10004	0.377231091	Onbebouwde ruimte	2016
ES2533	10008	0.02911572	Onbebouwde ruimte	2016
FS3335	10004	0.478004694	Onbebouwde ruimte	2016
FS7934	9998	0.212926388	Onbebouwde ruimte	2016
ES3632	10008	0.625969827	Onbebouwde ruimte	2016
FS4434	10002	0.174863145	Onbebouwde ruimte	2016
DS8131	10007	0.722147584	Onbebouwde ruimte	2016
ES3532	10005	0.697404027	Onbebouwde ruimte	2016
FS4334	10002	0.435540587	Onbebouwde ruimte	2016
ES8933	10005	0.048772924	Onbebouwde ruimte	2016
DS8031	10008	0.885902405	Onbebouwde ruimte	2016
ES3432	10007	0.789354503	Onbebouwde ruimte	2016
FS4234	10004	0.461966842	Onbebouwde ruimte	2016
ES8833	10004	0.068675622	Onbebouwde ruimte	2016
DS7931	10008	0.435198665	Onbebouwde ruimte	2016
ES3332	10008	0.341540784	Onbebouwde ruimte	2016
FS4134	10001	0.819162488	Onbebouwde ruimte	2016
ES8733	10006	0.447553575	Onbebouwde ruimte	2016
DS7831	10006	0.405086577	Onbebouwde ruimte	2016
ES3232	10007	0.401661038	Onbebouwde ruimte	2016
FS4034	10002	0.351003796	Onbebouwde ruimte	2016
ES8633	10004	0.513071954	Onbebouwde ruimte	2016
DS7731	10008	0.708604515	Onbebouwde ruimte	2016
ES3132	10008	0.59767431	Onbebouwde ruimte	2016
FS3934	10001	0.922660351	Onbebouwde ruimte	2016
ES8533	10004	0.62799114	Onbebouwde ruimte	2016
DS7631	10007	0.92883867	Onbebouwde ruimte	2016
ES3032	10007	0.380384713	Onbebouwde ruimte	2016
FS3834	10004	0.384965479	Onbebouwde ruimte	2016
ES8433	10006	0.181570709	Onbebouwde ruimte	2016
DS7531	10008	0.57240057	Onbebouwde ruimte	2016
ES2932	10005	0.421048403	Onbebouwde ruimte	2016
FS3734	10003	0.199274212	Onbebouwde ruimte	2016
ES8333	10005	0.420005888	Onbebouwde ruimte	2016
DS7431	10008	0.886099041	Onbebouwde ruimte	2016
ES2832	10007	0.179841548	Onbebouwde ruimte	2016
FS3634	10001	0.766606808	Onbebouwde ruimte	2016
ES8233	10006	0.657575965	Onbebouwde ruimte	2016
ES2732	10008	0.283878595	Onbebouwde ruimte	2016
FS3534	10003	0.708857656	Onbebouwde ruimte	2016
ES8133	10007	0.720499814	Onbebouwde ruimte	2016
ES2632	10007	0.355078429	Onbebouwde ruimte	2016
FS3434	10003	0.219297379	Onbebouwde ruimte	2016
ES8033	10006	0.359878868	Onbebouwde ruimte	2016
ES2532	10007	0.224439636	Onbebouwde ruimte	2016
FS3334	10003	0.907746434	Onbebouwde ruimte	2016
ES7933	10008	0.176761925	Onbebouwde ruimte	2016
ES2432	10007	0.152926669	Onbebouwde ruimte	2016
FS3234	10003	0.428655267	Onbebouwde ruimte	2016
FS6036	10001	0.497895449	Onbebouwde ruimte	2016
ES5234	10005	0.301640749	Onbebouwde ruimte	2016
FS0635	10004	0.031828389	Onbebouwde ruimte	2016
DS9733	10008	0.706048787	Onbebouwde ruimte	2016
FS5936	10000	0.6377666	Onbebouwde ruimte	2016
ES5134	10006	0.713076353	Onbebouwde ruimte	2016
FS0535	10004	0.075347878	Onbebouwde ruimte	2016
DS9633	10006	0.776400208	Onbebouwde ruimte	2016
FS5836	10000	0.335923404	Onbebouwde ruimte	2016
ES5034	10008	0.56037885	Onbebouwde ruimte	2016
FS0435	10004	0.178388223	Onbebouwde ruimte	2016
DS9533	10008	0.581448972	Onbebouwde ruimte	2016
FS5736	10003	0.24682045	Onbebouwde ruimte	2016
ES4934	10008	0.783129573	Onbebouwde ruimte	2016
FS0335	10004	0.0400033	Onbebouwde ruimte	2016
DS9433	10006	0.404506743	Onbebouwde ruimte	2016
FS5636	10001	0.919086039	Onbebouwde ruimte	2016
ES4834	10004	0.859912515	Onbebouwde ruimte	2016
FS0235	10003	0.04591554	Onbebouwde ruimte	2016
DS9333	10008	0.274510711	Onbebouwde ruimte	2016
FS5536	10000	0.427427322	Onbebouwde ruimte	2016
ES4734	10006	0.587910175	Onbebouwde ruimte	2016
DS9233	10008	0.008466656	Onbebouwde ruimte	2016
FS5436	10001	0.252363533	Onbebouwde ruimte	2016
ES4634	10008	0.824168444	Onbebouwde ruimte	2016
DS9133	10007	0.003348836	Onbebouwde ruimte	2016
FS5336	10001	0.745955348	Onbebouwde ruimte	2016
ES4534	10007	0.522804558	Onbebouwde ruimte	2016
DS9033	10007	0.085863657	Onbebouwde ruimte	2016
FS5236	10002	0.332582414	Onbebouwde ruimte	2016
ES4434	10006	0.047815204	Onbebouwde ruimte	2016
DS8933	10007	0.282721609	Onbebouwde ruimte	2016
FS5136	10000	0.497842282	Onbebouwde ruimte	2016
ES4334	10007	0.020414419	Onbebouwde ruimte	2016
DS8833	10008	0.225133672	Onbebouwde ruimte	2016
FS5036	10003	0.863882184	Onbebouwde ruimte	2016
ES4234	10007	0.04591009	Onbebouwde ruimte	2016
DS8733	10007	0.017352223	Onbebouwde ruimte	2016
ES2334	10008	0.323425919	Onbebouwde ruimte	2016
FS3136	10004	0.841103077	Onbebouwde ruimte	2016
ES7735	10006	0.172436148	Onbebouwde ruimte	2016
FS8437	9999	0.166932076	Onbebouwde ruimte	2016
ES2234	10007	0.005074678	Onbebouwde ruimte	2016
FS3036	10004	0.668006957	Onbebouwde ruimte	2016
ES7635	10004	0.039814338	Onbebouwde ruimte	2016
FS8337	9998	0.425653905	Onbebouwde ruimte	2016
ES2134	10006	0.018697079	Onbebouwde ruimte	2016
FS2936	10002	0.802981257	Onbebouwde ruimte	2016
ES7535	10006	0.328562647	Onbebouwde ruimte	2016
FS8237	9999	0.404671222	Onbebouwde ruimte	2016
ES2034	10006	0.063044913	Onbebouwde ruimte	2016
FS2836	10002	0.407099009	Onbebouwde ruimte	2016
ES7435	10004	0.289299399	Onbebouwde ruimte	2016
FS8137	9999	0.164292678	Onbebouwde ruimte	2016
ES1934	10006	0.050517689	Onbebouwde ruimte	2016
FS2736	10004	0.678587973	Onbebouwde ruimte	2016
ES7335	10006	0.561173558	Onbebouwde ruimte	2016
FS8037	9998	0.404922485	Onbebouwde ruimte	2016
ES1834	10007	0.040860422	Onbebouwde ruimte	2016
FS2636	10004	0.513076365	Onbebouwde ruimte	2016
ES7235	10005	0.461316317	Onbebouwde ruimte	2016
FS7937	10001	0.36870414	Onbebouwde ruimte	2016
ES1734	10007	0.279193401	Onbebouwde ruimte	2016
FS2536	10004	0.817143381	Onbebouwde ruimte	2016
ES7135	10008	0.298251122	Onbebouwde ruimte	2016
FS7837	10000	0.355344713	Onbebouwde ruimte	2016
ES1634	10005	0.695675671	Onbebouwde ruimte	2016
FS2436	10002	0.715434372	Onbebouwde ruimte	2016
ES7035	10006	0.71732676	Onbebouwde ruimte	2016
FS7737	9999	0.188871518	Onbebouwde ruimte	2016
ES1534	10007	0.777764857	Onbebouwde ruimte	2016
FS2336	10004	0.183933184	Onbebouwde ruimte	2016
ES6935	10008	0.731130421	Onbebouwde ruimte	2016
FS7637	9999	0.087458417	Onbebouwde ruimte	2016
FS5637	10000	0.402529895	Onbebouwde ruimte	2016
ES4835	10006	0.700222671	Onbebouwde ruimte	2016
FS0236	10006	0.020747652	Onbebouwde ruimte	2016
DS9334	10007	0.171915829	Onbebouwde ruimte	2016
FS5537	10003	0.964624107	Onbebouwde ruimte	2016
ES4735	10007	0.239693597	Onbebouwde ruimte	2016
FS0136	10007	0.556593657	Onbebouwde ruimte	2016
DS9234	10007	0.06136135	Onbebouwde ruimte	2016
