X	Y	IDPlots
25942.19	197679.8	193008
23942.19	197179.8	193014
24942.19	197179.8	193015
25942.19	197179.8	193016
23942.19	196679.8	193022
24942.19	196679.8	193023
25942.19	196679.8	193024
23942.19	196179.8	193030
24942.19	196179.8	193031
25942.19	196179.8	193032
23942.19	195679.8	193038
24942.19	195679.8	193039
25942.19	195679.8	193040
23942.19	195179.8	193046
24942.19	195179.8	193047
25942.19	195179.8	193048
23942.19	194679.8	193054
24942.19	194679.8	193055
25942.19	194679.8	193056
23942.19	194179.8	193062
24942.19	194179.8	193063
25942.19	194179.8	193064
23942.19	193679.8	193070
24942.19	193679.8	193071
25942.19	193679.8	193072
23942.19	193179.8	193078
24942.19	193179.8	193079
25942.19	193179.8	193080
23942.19	192679.8	193086
24942.19	192679.8	193087
25942.19	192679.8	193088
24942.19	192179.8	193095
25942.19	192179.8	193096
24942.19	191679.8	193103
25942.19	191679.8	193104
24942.19	191179.8	193111
25942.19	191179.8	193112
23942.19	190679.8	193118
24942.19	190679.8	193119
25942.19	190679.8	193120
23942.19	190179.8	193126
24942.19	190179.8	193127
25942.19	190179.8	193128
24942.19	189679.8	193135
25942.19	189679.8	193136
24942.19	189179.8	193143
25942.19	189179.8	193144
25942.19	188679.8	193152
26942.19	197679.8	194001
27942.19	197679.8	194002
28942.19	197679.8	194003
29942.19	197679.8	194004
30942.19	197679.8	194005
31942.19	197679.8	194006
32942.19	197679.8	194007
33942.19	197679.8	194008
26942.19	197179.8	194009
27942.19	197179.8	194010
28942.19	197179.8	194011
29942.19	197179.8	194012
30942.19	197179.8	194013
31942.19	197179.8	194014
32942.19	197179.8	194015
33942.19	197179.8	194016
26942.19	196679.8	194017
27942.19	196679.8	194018
28942.19	196679.8	194019
29942.19	196679.8	194020
30942.19	196679.8	194021
31942.19	196679.8	194022
32942.19	196679.8	194023
33942.19	196679.8	194024
26942.19	196179.8	194025
27942.19	196179.8	194026
28942.19	196179.8	194027
29942.19	196179.8	194028
30942.19	196179.8	194029
31942.19	196179.8	194030
32942.19	196179.8	194031
33942.19	196179.8	194032
26942.19	195679.8	194033
27942.19	195679.8	194034
28942.19	195679.8	194035
29942.19	195679.8	194036
30942.19	195679.8	194037
31942.19	195679.8	194038
32942.19	195679.8	194039
33942.19	195679.8	194040
26942.19	195179.8	194041
27942.19	195179.8	194042
28942.19	195179.8	194043
29942.19	195179.8	194044
30942.19	195179.8	194045
31942.19	195179.8	194046
32942.19	195179.8	194047
33942.19	195179.8	194048
26942.19	194679.8	194049
27942.19	194679.8	194050
28942.19	194679.8	194051
29942.19	194679.8	194052
30942.19	194679.8	194053
31942.19	194679.8	194054
32942.19	194679.8	194055
33942.19	194679.8	194056
26942.19	194179.8	194057
27942.19	194179.8	194058
28942.19	194179.8	194059
29942.19	194179.8	194060
30942.19	194179.8	194061
31942.19	194179.8	194062
32942.19	194179.8	194063
33942.19	194179.8	194064
26942.19	193679.8	194065
27942.19	193679.8	194066
28942.19	193679.8	194067
29942.19	193679.8	194068
30942.19	193679.8	194069
31942.19	193679.8	194070
32942.19	193679.8	194071
33942.19	193679.8	194072
26942.19	193179.8	194073
27942.19	193179.8	194074
28942.19	193179.8	194075
29942.19	193179.8	194076
30942.19	193179.8	194077
31942.19	193179.8	194078
32942.19	193179.8	194079
33942.19	193179.8	194080
26942.19	192679.8	194081
27942.19	192679.8	194082
28942.19	192679.8	194083
29942.19	192679.8	194084
30942.19	192679.8	194085
31942.19	192679.8	194086
32942.19	192679.8	194087
33942.19	192679.8	194088
26942.19	192179.8	194089
27942.19	192179.8	194090
28942.19	192179.8	194091
29942.19	192179.8	194092
30942.19	192179.8	194093
31942.19	192179.8	194094
32942.19	192179.8	194095
33942.19	192179.8	194096
26942.19	191679.8	194097
27942.19	191679.8	194098
28942.19	191679.8	194099
29942.19	191679.8	194100
30942.19	191679.8	194101
31942.19	191679.8	194102
32942.19	191679.8	194103
33942.19	191679.8	194104
26942.19	191179.8	194105
27942.19	191179.8	194106
28942.19	191179.8	194107
29942.19	191179.8	194108
30942.19	191179.8	194109
31942.19	191179.8	194110
32942.19	191179.8	194111
33942.19	191179.8	194112
26942.19	190679.8	194113
27942.19	190679.8	194114
28942.19	190679.8	194115
29942.19	190679.8	194116
30942.19	190679.8	194117
31942.19	190679.8	194118
32942.19	190679.8	194119
33942.19	190679.8	194120
26942.19	190179.8	194121
27942.19	190179.8	194122
28942.19	190179.8	194123
29942.19	190179.8	194124
30942.19	190179.8	194125
31942.19	190179.8	194126
32942.19	190179.8	194127
33942.19	190179.8	194128
26942.19	189679.8	194129
27942.19	189679.8	194130
28942.19	189679.8	194131
29942.19	189679.8	194132
30942.19	189679.8	194133
31942.19	189679.8	194134
32942.19	189679.8	194135
33942.19	189679.8	194136
26942.19	189179.8	194137
27942.19	189179.8	194138
28942.19	189179.8	194139
29942.19	189179.8	194140
30942.19	189179.8	194141
31942.19	189179.8	194142
32942.19	189179.8	194143
33942.19	189179.8	194144
26942.19	188679.8	194145
27942.19	188679.8	194146
28942.19	188679.8	194147
29942.19	188679.8	194148
30942.19	188679.8	194149
31942.19	188679.8	194150
32942.19	188679.8	194151
33942.19	188679.8	194152
26942.19	188179.8	194153
27942.19	188179.8	194154
28942.19	188179.8	194155
29942.19	188179.8	194156
30942.19	188179.8	194157
31942.19	188179.8	194158
32942.19	188179.8	194159
33942.19	188179.8	194160
25942.18986	181179.7999	197112
25942.18986	180679.7999	197120
25942.18986	180179.7999	197128
25942.18986	178679.7999	197152
26942.19	187679.8	198001
27942.19	187679.8	198002
28942.19	187679.8	198003
29942.19	187679.8	198004
30942.19	187679.8	198005
31942.19	187679.8	198006
32942.19	187679.8	198007
33942.19	187679.8	198008
26942.19	187179.8	198009
27942.19	187179.8	198010
28942.19	187179.8	198011
29942.19	187179.8	198012
30942.19	187179.8	198013
31942.19	187179.8	198014
32942.19	187179.8	198015
33942.19	187179.8	198016
26942.19	186679.8	198017
27942.19	186679.8	198018
28942.19	186679.8	198019
29942.19	186679.8	198020
30942.19	186679.8	198021
31942.19	186679.8	198022
32942.19	186679.8	198023
33942.19	186679.8	198024
26942.19	186179.8	198025
27942.19	186179.8	198026
28942.19	186179.8	198027
29942.19	186179.8	198028
30942.19	186179.8	198029
31942.19	186179.8	198030
32942.19	186179.8	198031
33942.19	186179.8	198032
27942.19	185679.8	198034
28942.19	185679.8	198035
29942.19	185679.8	198036
30942.19	185679.8	198037
31942.19	185679.8	198038
32942.19	185679.8	198039
33942.19	185679.8	198040
27942.19	185179.8	198042
28942.19	185179.8	198043
29942.19	185179.8	198044
30942.19	185179.8	198045
31942.19	185179.8	198046
32942.19	185179.8	198047
33942.19	185179.8	198048
27942.19	184679.8	198050
28942.19	184679.8	198051
29942.19	184679.8	198052
30942.19	184679.8	198053
31942.19	184679.8	198054
32942.19	184679.8	198055
33942.19	184679.8	198056
27942.19	184179.8	198058
28942.19	184179.8	198059
29942.19	184179.8	198060
30942.19	184179.8	198061
31942.19	184179.8	198062
32942.19	184179.8	198063
33942.19	184179.8	198064
27942.19	183679.8	198066
28942.19	183679.8	198067
29942.19	183679.8	198068
30942.19	183679.8	198069
31942.19	183679.8	198070
32942.19	183679.8	198071
33942.19	183679.8	198072
28942.19	183179.8	198075
29942.19	183179.8	198076
30942.19	183179.8	198077
31942.19	183179.8	198078
32942.19	183179.8	198079
33942.19	183179.8	198080
27942.19	182679.8	198082
28942.19	182679.8	198083
29942.19	182679.8	198084
30942.19	182679.8	198085
31942.19	182679.8	198086
32942.19	182679.8	198087
33942.19	182679.8	198088
27942.19	182179.8	198090
28942.19	182179.8	198091
29942.19	182179.8	198092
30942.19	182179.8	198093
31942.19	182179.8	198094
32942.19	182179.8	198095
33942.19	182179.8	198096
26942.19	181679.8	198097
27942.19	181679.8	198098
28942.19	181679.8	198099
29942.19	181679.8	198100
30942.19	181679.8	198101
31942.19	181679.8	198102
32942.19	181679.8	198103
33942.19	181679.8	198104
26942.19	181179.8	198105
27942.19	181179.8	198106
28942.19	181179.8	198107
29942.19	181179.8	198108
30942.19	181179.8	198109
31942.19	181179.8	198110
32942.19	181179.8	198111
33942.19	181179.8	198112
26942.19	180679.8	198113
27942.19	180679.8	198114
28942.19	180679.8	198115
29942.19	180679.8	198116
30942.19	180679.8	198117
31942.19	180679.8	198118
32942.19	180679.8	198119
33942.19	180679.8	198120
26942.19	180179.8	198121
27942.19	180179.8	198122
28942.19	180179.8	198123
29942.19	180179.8	198124
30942.19	180179.8	198125
31942.19	180179.8	198126
32942.19	180179.8	198127
33942.19	180179.8	198128
26942.19	179679.8	198129
27942.19	179679.8	198130
28942.19	179679.8	198131
29942.19	179679.8	198132
30942.19	179679.8	198133
31942.19	179679.8	198134
32942.19	179679.8	198135
33942.19	179679.8	198136
26942.19	179179.8	198137
27942.19	179179.8	198138
28942.19	179179.8	198139
29942.19	179179.8	198140
30942.19	179179.8	198141
31942.19	179179.8	198142
32942.19	179179.8	198143
33942.19	179179.8	198144
26942.19	178679.8	198145
27942.19	178679.8	198146
28942.19	178679.8	198147
29942.19	178679.8	198148
30942.19	178679.8	198149
31942.19	178679.8	198150
32942.19	178679.8	198151
33942.19	178679.8	198152
26942.19	178179.8	198153
27942.19	178179.8	198154
28942.19	178179.8	198155
29942.19	178179.8	198156
30942.19	178179.8	198157
31942.19	178179.8	198158
32942.19	178179.8	198159
33942.19	178179.8	198160
34942.19	197679.8	201001
35942.19	197679.8	201002
36942.19	197679.8	201003
37942.19	197679.8	201004
38942.19	197679.8	201005
39942.19	197679.8	201006
40942.19	197679.8	201007
41942.19	197679.8	201008
34942.19	197179.8	201009
35942.19	197179.8	201010
36942.19	197179.8	201011
37942.19	197179.8	201012
38942.19	197179.8	201013
39942.19	197179.8	201014
40942.19	197179.8	201015
41942.19	197179.8	201016
34942.19	196679.8	201017
35942.19	196679.8	201018
36942.19	196679.8	201019
37942.19	196679.8	201020
38942.19	196679.8	201021
39942.19	196679.8	201022
40942.19	196679.8	201023
41942.19	196679.8	201024
34942.19	196179.8	201025
35942.19	196179.8	201026
36942.19	196179.8	201027
37942.19	196179.8	201028
38942.19	196179.8	201029
39942.19	196179.8	201030
40942.19	196179.8	201031
41942.19	196179.8	201032
34942.19	195679.8	201033
35942.19	195679.8	201034
36942.19	195679.8	201035
37942.19	195679.8	201036
38942.19	195679.8	201037
39942.19	195679.8	201038
40942.19	195679.8	201039
41942.19	195679.8	201040
34942.19	195179.8	201041
35942.19	195179.8	201042
36942.19	195179.8	201043
37942.19	195179.8	201044
38942.19	195179.8	201045
39942.19	195179.8	201046
40942.19	195179.8	201047
41942.19	195179.8	201048
34942.19	194679.8	201049
35942.19	194679.8	201050
36942.19	194679.8	201051
37942.19	194679.8	201052
38942.19	194679.8	201053
39942.19	194679.8	201054
40942.19	194679.8	201055
41942.19	194679.8	201056
34942.19	194179.8	201057
35942.19	194179.8	201058
36942.19	194179.8	201059
37942.19	194179.8	201060
38942.19	194179.8	201061
39942.19	194179.8	201062
40942.19	194179.8	201063
41942.19	194179.8	201064
34942.19	193679.8	201065
35942.19	193679.8	201066
36942.19	193679.8	201067
37942.19	193679.8	201068
38942.19	193679.8	201069
39942.19	193679.8	201070
40942.19	193679.8	201071
41942.19	193679.8	201072
34942.19	193179.8	201073
35942.19	193179.8	201074
36942.19	193179.8	201075
37942.19	193179.8	201076
38942.19	193179.8	201077
39942.19	193179.8	201078
40942.19	193179.8	201079
41942.19	193179.8	201080
34942.19	192679.8	201081
35942.19	192679.8	201082
36942.19	192679.8	201083
37942.19	192679.8	201084
38942.19	192679.8	201085
39942.19	192679.8	201086
40942.19	192679.8	201087
41942.19	192679.8	201088
34942.19	192179.8	201089
35942.19	192179.8	201090
36942.19	192179.8	201091
37942.19	192179.8	201092
38942.19	192179.8	201093
39942.19	192179.8	201094
40942.19	192179.8	201095
41942.19	192179.8	201096
34942.19	191679.8	201097
35942.19	191679.8	201098
36942.19	191679.8	201099
37942.19	191679.8	201100
38942.19	191679.8	201101
39942.19	191679.8	201102
40942.19	191679.8	201103
41942.19	191679.8	201104
34942.19	191179.8	201105
35942.19	191179.8	201106
36942.19	191179.8	201107
37942.19	191179.8	201108
38942.19	191179.8	201109
39942.19	191179.8	201110
40942.19	191179.8	201111
41942.19	191179.8	201112
34942.19	190679.8	201113
35942.19	190679.8	201114
36942.19	190679.8	201115
37942.19	190679.8	201116
38942.19	190679.8	201117
39942.19	190679.8	201118
40942.19	190679.8	201119
41942.19	190679.8	201120
34942.19	190179.8	201121
35942.19	190179.8	201122
36942.19	190179.8	201123
37942.19	190179.8	201124
38942.19	190179.8	201125
39942.19	190179.8	201126
40942.19	190179.8	201127
41942.19	190179.8	201128
34942.19	189679.8	201129
35942.19	189679.8	201130
36942.19	189679.8	201131
37942.19	189679.8	201132
38942.19	189679.8	201133
39942.19	189679.8	201134
40942.19	189679.8	201135
41942.19	189679.8	201136
34942.19	189179.8	201137
35942.19	189179.8	201138
36942.19	189179.8	201139
37942.19	189179.8	201140
38942.19	189179.8	201141
39942.19	189179.8	201142
40942.19	189179.8	201143
41942.19	189179.8	201144
34942.19	188679.8	201145
35942.19	188679.8	201146
36942.19	188679.8	201147
37942.19	188679.8	201148
38942.19	188679.8	201149
39942.19	188679.8	201150
40942.19	188679.8	201151
41942.19	188679.8	201152
34942.19	188179.8	201153
35942.19	188179.8	201154
36942.19	188179.8	201155
37942.19	188179.8	201156
38942.19	188179.8	201157
39942.19	188179.8	201158
40942.19	188179.8	201159
41942.19	188179.8	201160
42942.19	197679.8	202001
43942.19	197679.8	202002
44942.19	197679.8	202003
45942.19	197679.8	202004
46942.19	197679.8	202005
47942.19	197679.8	202006
48942.19	197679.8	202007
49942.19	197679.8	202008
42942.19	197179.8	202009
43942.19	197179.8	202010
44942.19	197179.8	202011
45942.19	197179.8	202012
46942.19	197179.8	202013
47942.19	197179.8	202014
48942.19	197179.8	202015
49942.19	197179.8	202016
42942.19	196679.8	202017
43942.19	196679.8	202018
44942.19	196679.8	202019
45942.19	196679.8	202020
46942.19	196679.8	202021
47942.19	196679.8	202022
48942.19	196679.8	202023
49942.19	196679.8	202024
42942.19	196179.8	202025
43942.19	196179.8	202026
44942.19	196179.8	202027
45942.19	196179.8	202028
46942.19	196179.8	202029
47942.19	196179.8	202030
48942.19	196179.8	202031
49942.19	196179.8	202032
42942.19	195679.8	202033
43942.19	195679.8	202034
44942.19	195679.8	202035
45942.19	195679.8	202036
46942.19	195679.8	202037
47942.19	195679.8	202038
48942.19	195679.8	202039
49942.19	195679.8	202040
42942.19	195179.8	202041
43942.19	195179.8	202042
44942.19	195179.8	202043
45942.19	195179.8	202044
46942.19	195179.8	202045
47942.19	195179.8	202046
48942.19	195179.8	202047
49942.19	195179.8	202048
42942.19	194679.8	202049
43942.19	194679.8	202050
44942.19	194679.8	202051
45942.19	194679.8	202052
46942.19	194679.8	202053
47942.19	194679.8	202054
48942.19	194679.8	202055
49942.19	194679.8	202056
42942.19	194179.8	202057
43942.19	194179.8	202058
44942.19	194179.8	202059
45942.19	194179.8	202060
46942.19	194179.8	202061
47942.19	194179.8	202062
48942.19	194179.8	202063
49942.19	194179.8	202064
42942.19	193679.8	202065
43942.19	193679.8	202066
44942.19	193679.8	202067
45942.19	193679.8	202068
46942.19	193679.8	202069
47942.19	193679.8	202070
48942.19	193679.8	202071
49942.19	193679.8	202072
42942.19	193179.8	202073
43942.19	193179.8	202074
44942.19	193179.8	202075
45942.19	193179.8	202076
46942.19	193179.8	202077
47942.19	193179.8	202078
48942.19	193179.8	202079
49942.19	193179.8	202080
42942.19	192679.8	202081
43942.19	192679.8	202082
44942.19	192679.8	202083
45942.19	192679.8	202084
46942.19	192679.8	202085
47942.19	192679.8	202086
48942.19	192679.8	202087
49942.19	192679.8	202088
42942.19	192179.8	202089
43942.19	192179.8	202090
44942.19	192179.8	202091
45942.19	192179.8	202092
46942.19	192179.8	202093
47942.19	192179.8	202094
48942.19	192179.8	202095
49942.19	192179.8	202096
42942.19	191679.8	202097
43942.19	191679.8	202098
44942.19	191679.8	202099
45942.19	191679.8	202100
46942.19	191679.8	202101
47942.19	191679.8	202102
48942.19	191679.8	202103
49942.19	191679.8	202104
42942.19	191179.8	202105
43942.19	191179.8	202106
44942.19	191179.8	202107
45942.19	191179.8	202108
46942.19	191179.8	202109
47942.19	191179.8	202110
48942.19	191179.8	202111
49942.19	191179.8	202112
42942.19	190679.8	202113
43942.19	190679.8	202114
44942.19	190679.8	202115
45942.19	190679.8	202116
46942.19	190679.8	202117
47942.19	190679.8	202118
48942.19	190679.8	202119
49942.19	190679.8	202120
42942.19	190179.8	202121
43942.19	190179.8	202122
44942.19	190179.8	202123
45942.19	190179.8	202124
46942.19	190179.8	202125
47942.19	190179.8	202126
48942.19	190179.8	202127
49942.19	190179.8	202128
42942.19	189679.8	202129
43942.19	189679.8	202130
44942.19	189679.8	202131
45942.19	189679.8	202132
46942.19	189679.8	202133
47942.19	189679.8	202134
48942.19	189679.8	202135
49942.19	189679.8	202136
42942.19	189179.8	202137
43942.19	189179.8	202138
44942.19	189179.8	202139
45942.19	189179.8	202140
46942.19	189179.8	202141
47942.19	189179.8	202142
48942.19	189179.8	202143
49942.19	189179.8	202144
42942.19	188679.8	202145
43942.19	188679.8	202146
44942.19	188679.8	202147
45942.19	188679.8	202148
46942.19	188679.8	202149
47942.19	188679.8	202150
48942.19	188679.8	202151
49942.19	188679.8	202152
42942.19	188179.8	202153
43942.19	188179.8	202154
44942.19	188179.8	202155
45942.19	188179.8	202156
46942.19	188179.8	202157
47942.19	188179.8	202158
48942.19	188179.8	202159
49942.19	188179.8	202160
50942.19	197679.8	203001
51942.19	197679.8	203002
52942.19	197679.8	203003
53942.19	197679.8	203004
54942.19	197679.8	203005
55942.19	197679.8	203006
56942.19	197679.8	203007
57942.19	197679.8	203008
50942.19	197179.8	203009
51942.19	197179.8	203010
52942.19	197179.8	203011
53942.19	197179.8	203012
54942.19	197179.8	203013
55942.19	197179.8	203014
56942.19	197179.8	203015
57942.19	197179.8	203016
50942.19	196679.8	203017
51942.19	196679.8	203018
52942.19	196679.8	203019
53942.19	196679.8	203020
54942.19	196679.8	203021
55942.19	196679.8	203022
56942.19	196679.8	203023
57942.19	196679.8	203024
50942.19	196179.8	203025
51942.19	196179.8	203026
52942.19	196179.8	203027
53942.19	196179.8	203028
54942.19	196179.8	203029
55942.19	196179.8	203030
56942.19	196179.8	203031
57942.19	196179.8	203032
50942.19	195679.8	203033
51942.19	195679.8	203034
52942.19	195679.8	203035
53942.19	195679.8	203036
54942.19	195679.8	203037
55942.19	195679.8	203038
56942.19	195679.8	203039
57942.19	195679.8	203040
50942.19	195179.8	203041
51942.19	195179.8	203042
52942.19	195179.8	203043
53942.19	195179.8	203044
54942.19	195179.8	203045
55942.19	195179.8	203046
56942.19	195179.8	203047
57942.19	195179.8	203048
50942.19	194679.8	203049
51942.19	194679.8	203050
52942.19	194679.8	203051
53942.19	194679.8	203052
54942.19	194679.8	203053
55942.19	194679.8	203054
56942.19	194679.8	203055
57942.19	194679.8	203056
50942.19	194179.8	203057
51942.19	194179.8	203058
52942.19	194179.8	203059
53942.19	194179.8	203060
54942.19	194179.8	203061
55942.19	194179.8	203062
56942.19	194179.8	203063
57942.19	194179.8	203064
50942.19	193679.8	203065
51942.19	193679.8	203066
52942.19	193679.8	203067
53942.19	193679.8	203068
54942.19	193679.8	203069
55942.19	193679.8	203070
56942.19	193679.8	203071
57942.19	193679.8	203072
50942.19	193179.8	203073
51942.19	193179.8	203074
52942.19	193179.8	203075
53942.19	193179.8	203076
54942.19	193179.8	203077
55942.19	193179.8	203078
56942.19	193179.8	203079
57942.19	193179.8	203080
50942.19	192679.8	203081
51942.19	192679.8	203082
52942.19	192679.8	203083
53942.19	192679.8	203084
54942.19	192679.8	203085
55942.19	192679.8	203086
56942.19	192679.8	203087
57942.19	192679.8	203088
50942.19	192179.8	203089
51942.19	192179.8	203090
52942.19	192179.8	203091
53942.19	192179.8	203092
54942.19	192179.8	203093
55942.19	192179.8	203094
56942.19	192179.8	203095
57942.19	192179.8	203096
50942.19	191679.8	203097
51942.19	191679.8	203098
52942.19	191679.8	203099
53942.19	191679.8	203100
54942.19	191679.8	203101
55942.19	191679.8	203102
56942.19	191679.8	203103
57942.19	191679.8	203104
50942.19	191179.8	203105
51942.19	191179.8	203106
52942.19	191179.8	203107
53942.19	191179.8	203108
54942.19	191179.8	203109
55942.19	191179.8	203110
56942.19	191179.8	203111
57942.19	191179.8	203112
50942.19	190679.8	203113
51942.19	190679.8	203114
52942.19	190679.8	203115
53942.19	190679.8	203116
54942.19	190679.8	203117
55942.19	190679.8	203118
56942.19	190679.8	203119
57942.19	190679.8	203120
50942.19	190179.8	203121
51942.19	190179.8	203122
52942.19	190179.8	203123
53942.19	190179.8	203124
54942.19	190179.8	203125
55942.19	190179.8	203126
56942.19	190179.8	203127
57942.19	190179.8	203128
50942.19	189679.8	203129
51942.19	189679.8	203130
52942.19	189679.8	203131
53942.19	189679.8	203132
54942.19	189679.8	203133
55942.19	189679.8	203134
56942.19	189679.8	203135
57942.19	189679.8	203136
50942.19	189179.8	203137
51942.19	189179.8	203138
52942.19	189179.8	203139
53942.19	189179.8	203140
54942.19	189179.8	203141
55942.19	189179.8	203142
56942.19	189179.8	203143
57942.19	189179.8	203144
50942.19	188679.8	203145
51942.19	188679.8	203146
52942.19	188679.8	203147
53942.19	188679.8	203148
54942.19	188679.8	203149
55942.19	188679.8	203150
56942.19	188679.8	203151
57942.19	188679.8	203152
50942.19	188179.8	203153
51942.19	188179.8	203154
52942.19	188179.8	203155
53942.19	188179.8	203156
54942.19	188179.8	203157
55942.19	188179.8	203158
56942.19	188179.8	203159
57942.19	188179.8	203160
58942.19	197679.8	204001
59942.19	197679.8	204002
60942.19	197679.8	204003
61942.19	197679.8	204004
62942.19	197679.8	204005
63942.19	197679.8	204006
64942.19	197679.8	204007
65942.19	197679.8	204008
58942.19	197179.8	204009
59942.19	197179.8	204010
60942.19	197179.8	204011
61942.19	197179.8	204012
62942.19	197179.8	204013
63942.19	197179.8	204014
64942.19	197179.8	204015
65942.19	197179.8	204016
58942.19	196679.8	204017
59942.19	196679.8	204018
60942.19	196679.8	204019
61942.19	196679.8	204020
62942.19	196679.8	204021
63942.19	196679.8	204022
64942.19	196679.8	204023
65942.19	196679.8	204024
58942.19	196179.8	204025
59942.19	196179.8	204026
60942.19	196179.8	204027
61942.19	196179.8	204028
62942.19	196179.8	204029
63942.19	196179.8	204030
64942.19	196179.8	204031
65942.19	196179.8	204032
58942.19	195679.8	204033
59942.19	195679.8	204034
60942.19	195679.8	204035
61942.19	195679.8	204036
62942.19	195679.8	204037
63942.19	195679.8	204038
64942.19	195679.8	204039
65942.19	195679.8	204040
58942.19	195179.8	204041
59942.19	195179.8	204042
60942.19	195179.8	204043
61942.19	195179.8	204044
62942.19	195179.8	204045
63942.19	195179.8	204046
64942.19	195179.8	204047
65942.19	195179.8	204048
58942.19	194679.8	204049
59942.19	194679.8	204050
60942.19	194679.8	204051
61942.19	194679.8	204052
62942.19	194679.8	204053
63942.19	194679.8	204054
64942.19	194679.8	204055
65942.19	194679.8	204056
58942.19	194179.8	204057
59942.19	194179.8	204058
60942.19	194179.8	204059
61942.19	194179.8	204060
62942.19	194179.8	204061
63942.19	194179.8	204062
64942.19	194179.8	204063
65942.19	194179.8	204064
58942.19	193679.8	204065
59942.19	193679.8	204066
60942.19	193679.8	204067
61942.19	193679.8	204068
62942.19	193679.8	204069
63942.19	193679.8	204070
64942.19	193679.8	204071
65942.19	193679.8	204072
58942.19	193179.8	204073
59942.19	193179.8	204074
60942.19	193179.8	204075
61942.19	193179.8	204076
62942.19	193179.8	204077
63942.19	193179.8	204078
64942.19	193179.8	204079
65942.19	193179.8	204080
58942.19	192679.8	204081
59942.19	192679.8	204082
60942.19	192679.8	204083
61942.19	192679.8	204084
62942.19	192679.8	204085
63942.19	192679.8	204086
64942.19	192679.8	204087
65942.19	192679.8	204088
58942.19	192179.8	204089
59942.19	192179.8	204090
60942.19	192179.8	204091
61942.19	192179.8	204092
62942.19	192179.8	204093
63942.19	192179.8	204094
64942.19	192179.8	204095
65942.19	192179.8	204096
58942.19	191679.8	204097
59942.19	191679.8	204098
60942.19	191679.8	204099
61942.19	191679.8	204100
62942.19	191679.8	204101
63942.19	191679.8	204102
64942.19	191679.8	204103
65942.19	191679.8	204104
58942.19	191179.8	204105
59942.19	191179.8	204106
60942.19	191179.8	204107
61942.19	191179.8	204108
62942.19	191179.8	204109
63942.19	191179.8	204110
64942.19	191179.8	204111
65942.19	191179.8	204112
58942.19	190679.8	204113
59942.19	190679.8	204114
60942.19	190679.8	204115
61942.19	190679.8	204116
62942.19	190679.8	204117
63942.19	190679.8	204118
64942.19	190679.8	204119
65942.19	190679.8	204120
58942.19	190179.8	204121
59942.19	190179.8	204122
60942.19	190179.8	204123
61942.19	190179.8	204124
62942.19	190179.8	204125
63942.19	190179.8	204126
64942.19	190179.8	204127
65942.19	190179.8	204128
58942.19	189679.8	204129
59942.19	189679.8	204130
60942.19	189679.8	204131
61942.19	189679.8	204132
62942.19	189679.8	204133
63942.19	189679.8	204134
64942.19	189679.8	204135
65942.19	189679.8	204136
58942.19	189179.8	204137
59942.19	189179.8	204138
60942.19	189179.8	204139
61942.19	189179.8	204140
62942.19	189179.8	204141
63942.19	189179.8	204142
64942.19	189179.8	204143
65942.19	189179.8	204144
58942.19	188679.8	204145
59942.19	188679.8	204146
60942.19	188679.8	204147
61942.19	188679.8	204148
62942.19	188679.8	204149
63942.19	188679.8	204150
64942.19	188679.8	204151
65942.19	188679.8	204152
58942.19	188179.8	204153
59942.19	188179.8	204154
60942.19	188179.8	204155
61942.19	188179.8	204156
62942.19	188179.8	204157
63942.19	188179.8	204158
64942.19	188179.8	204159
65942.19	188179.8	204160
34942.19	187679.8	205001
35942.19	187679.8	205002
36942.19	187679.8	205003
37942.19	187679.8	205004
38942.19	187679.8	205005
39942.19	187679.8	205006
40942.19	187679.8	205007
41942.19	187679.8	205008
34942.19	187179.8	205009
35942.19	187179.8	205010
36942.19	187179.8	205011
37942.19	187179.8	205012
38942.19	187179.8	205013
39942.19	187179.8	205014
40942.19	187179.8	205015
41942.19	187179.8	205016
34942.19	186679.8	205017
35942.19	186679.8	205018
36942.19	186679.8	205019
37942.19	186679.8	205020
38942.19	186679.8	205021
39942.19	186679.8	205022
40942.19	186679.8	205023
41942.19	186679.8	205024
34942.19	186179.8	205025
35942.19	186179.8	205026
36942.19	186179.8	205027
37942.19	186179.8	205028
38942.19	186179.8	205029
39942.19	186179.8	205030
40942.19	186179.8	205031
41942.19	186179.8	205032
34942.19	185679.8	205033
35942.19	185679.8	205034
36942.19	185679.8	205035
37942.19	185679.8	205036
38942.19	185679.8	205037
39942.19	185679.8	205038
40942.19	185679.8	205039
41942.19	185679.8	205040
34942.19	185179.8	205041
35942.19	185179.8	205042
36942.19	185179.8	205043
37942.19	185179.8	205044
38942.19	185179.8	205045
39942.19	185179.8	205046
40942.19	185179.8	205047
41942.19	185179.8	205048
34942.19	184679.8	205049
35942.19	184679.8	205050
36942.19	184679.8	205051
37942.19	184679.8	205052
38942.19	184679.8	205053
39942.19	184679.8	205054
40942.19	184679.8	205055
41942.19	184679.8	205056
34942.19	184179.8	205057
35942.19	184179.8	205058
36942.19	184179.8	205059
37942.19	184179.8	205060
38942.19	184179.8	205061
39942.19	184179.8	205062
40942.19	184179.8	205063
41942.19	184179.8	205064
34942.19	183679.8	205065
35942.19	183679.8	205066
36942.19	183679.8	205067
37942.19	183679.8	205068
38942.19	183679.8	205069
39942.19	183679.8	205070
40942.19	183679.8	205071
41942.19	183679.8	205072
