IDPlots	pnv	label
311141	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
311149	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
314143	NA	NA
314148	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
314150	NA	NA
314151	NA	NA
314152	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
321137	43	Elzen-Vogelkersbos met kans op Bronbos
321140	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
321148	78	arme Eiken-Beukenbos en eikenbos, droge variant
322138	78	arme Eiken-Beukenbos en eikenbos, droge variant
322146	68	Eiken-Beukenbos, droge variant
323148	40	Elzen-Vogelkersbos
331140	40	Elzen-Vogelkersbos
332138	69	Eiken-Beukenbos, natte variant
332140	40	Elzen-Vogelkersbos
332143	43	Elzen-Vogelkersbos met kans op Bronbos
332150	40	Elzen-Vogelkersbos
333140	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
334139	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
334141	23	Elzenbroekbos met kans op Bronbos
334145	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
341137	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
341145	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
342142	NA	NA
282159	NA	NA
295010	NA	NA
298013	40	Elzen-Vogelkersbos
301153	69	Eiken-Beukenbos, natte variant
303153	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
305002	43	Elzen-Vogelkersbos met kans op Bronbos
306012	NA	NA
307014	43	Elzen-Vogelkersbos met kans op Bronbos
308014	68	Eiken-Beukenbos, droge variant
308015	68	Eiken-Beukenbos, droge variant
314159	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
315010	43	Elzen-Vogelkersbos met kans op Bronbos
315013	43	Elzen-Vogelkersbos met kans op Bronbos
318004	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318011	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318012	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318015	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
321156	78	arme Eiken-Beukenbos en eikenbos, droge variant
321159	40	Elzen-Vogelkersbos
322158	78	arme Eiken-Beukenbos en eikenbos, droge variant
325007	40	Elzen-Vogelkersbos
325016	40	Elzen-Vogelkersbos
326001	78	arme Eiken-Beukenbos en eikenbos, droge variant
326006	78	arme Eiken-Beukenbos en eikenbos, droge variant
326009	68	Eiken-Beukenbos, droge variant
326010	NA	NA
326011	NA	NA
326012	69	Eiken-Beukenbos, natte variant
326013	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326014	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326016	40	Elzen-Vogelkersbos
333159	43	Elzen-Vogelkersbos met kans op Bronbos
334159	43	Elzen-Vogelkersbos met kans op Bronbos
335011	69	Eiken-Beukenbos, natte variant
335016	40	Elzen-Vogelkersbos
337014	43	Elzen-Vogelkersbos met kans op Bronbos
338001	40	Elzen-Vogelkersbos
338013	43	Elzen-Vogelkersbos met kans op Bronbos
341155	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
345003	43	Elzen-Vogelkersbos met kans op Bronbos
345004	43	Elzen-Vogelkersbos met kans op Bronbos
345011	43	Elzen-Vogelkersbos met kans op Bronbos
285027	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
285029	40	Elzen-Vogelkersbos
286019	40	Elzen-Vogelkersbos
286027	69	Eiken-Beukenbos, natte variant
288037	40	Elzen-Vogelkersbos
298037	69	Eiken-Beukenbos, natte variant
305024	40	Elzen-Vogelkersbos
307022	68	Eiken-Beukenbos, droge variant
307030	40	Elzen-Vogelkersbos
307038	40	Elzen-Vogelkersbos
308023	68	Eiken-Beukenbos, droge variant
315018	43	Elzen-Vogelkersbos met kans op Bronbos
318018	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318019	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318020	43	Elzen-Vogelkersbos met kans op Bronbos
318022	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318023	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318027	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318028	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318029	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318030	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318031	43	Elzen-Vogelkersbos met kans op Bronbos
318035	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318036	43	Elzen-Vogelkersbos met kans op Bronbos
318037	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318038	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318039	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
325020	78	arme Eiken-Beukenbos en eikenbos, droge variant
325022	68	Eiken-Beukenbos, droge variant
325023	40	Elzen-Vogelkersbos
325024	78	arme Eiken-Beukenbos en eikenbos, droge variant
325028	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
325029	40	Elzen-Vogelkersbos
325031	40	Elzen-Vogelkersbos
325036	68	Eiken-Beukenbos, droge variant
325037	68	Eiken-Beukenbos, droge variant
326017	NA	NA
326019	68	Eiken-Beukenbos, droge variant
326020	69	Eiken-Beukenbos, natte variant
326021	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326022	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326024	78	arme Eiken-Beukenbos en eikenbos, droge variant
326025	78	arme Eiken-Beukenbos en eikenbos, droge variant
326026	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326027	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326028	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326029	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326030	43	Elzen-Vogelkersbos met kans op Bronbos
326034	78	arme Eiken-Beukenbos en eikenbos, droge variant
326035	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326036	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326037	78	arme Eiken-Beukenbos en eikenbos, droge variant
326038	78	arme Eiken-Beukenbos en eikenbos, droge variant
328024	40	Elzen-Vogelkersbos
335024	NA	NA
335037	40	Elzen-Vogelkersbos
336037	NA	NA
337025	40	Elzen-Vogelkersbos
338022	40	Elzen-Vogelkersbos
338033	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
298053	68	Eiken-Beukenbos, droge variant
305056	43	Elzen-Vogelkersbos met kans op Bronbos
307046	40	Elzen-Vogelkersbos
307047	40	Elzen-Vogelkersbos
307056	68	Eiken-Beukenbos, droge variant
308051	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
315056	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318044	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318047	43	Elzen-Vogelkersbos met kans op Bronbos
325045	68	Eiken-Beukenbos, droge variant
325051	78	arme Eiken-Beukenbos en eikenbos, droge variant
325055	40	Elzen-Vogelkersbos
326041	78	arme Eiken-Beukenbos en eikenbos, droge variant
326042	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326043	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326044	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326045	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
326051	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
327046	43	Elzen-Vogelkersbos met kans op Bronbos
335044	40	Elzen-Vogelkersbos
336055	NA	NA
338045	43	Elzen-Vogelkersbos met kans op Bronbos
338048	43	Elzen-Vogelkersbos met kans op Bronbos
338053	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
338054	40	Elzen-Vogelkersbos
338056	43	Elzen-Vogelkersbos met kans op Bronbos
345050	NA	NA
285062	78	arme Eiken-Beukenbos en eikenbos, droge variant
296062	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
296070	43	Elzen-Vogelkersbos met kans op Bronbos
296073	69	Eiken-Beukenbos, natte variant
298077	68	Eiken-Beukenbos, droge variant
307058	40	Elzen-Vogelkersbos
308059	40	Elzen-Vogelkersbos
308069	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
308077	43	Elzen-Vogelkersbos met kans op Bronbos
315062	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
315063	43	Elzen-Vogelkersbos met kans op Bronbos
315066	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
316060	43	Elzen-Vogelkersbos met kans op Bronbos
316065	43	Elzen-Vogelkersbos met kans op Bronbos
316066	40	Elzen-Vogelkersbos
318077	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
325058	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
325061	78	arme Eiken-Beukenbos en eikenbos, droge variant
325066	43	Elzen-Vogelkersbos met kans op Bronbos
325071	40	Elzen-Vogelkersbos
325073	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
325077	78	arme Eiken-Beukenbos en eikenbos, droge variant
325078	40	Elzen-Vogelkersbos
327069	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
328071	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
328078	40	Elzen-Vogelkersbos
336069	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
336078	78	arme Eiken-Beukenbos en eikenbos, droge variant
337063	20	Elzenbroekbos
337069	NA	NA
338063	78	arme Eiken-Beukenbos en eikenbos, droge variant
338065	43	Elzen-Vogelkersbos met kans op Bronbos
338069	43	Elzen-Vogelkersbos met kans op Bronbos
338070	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
338077	20	Elzenbroekbos
345059	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
345067	40	Elzen-Vogelkersbos
345069	20	Elzenbroekbos
347071	68	Eiken-Beukenbos, droge variant
296085	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
296087	43	Elzen-Vogelkersbos met kans op Bronbos
297095	68	Eiken-Beukenbos, droge variant
297096	68	Eiken-Beukenbos, droge variant
298088	NA	NA
298093	NA	NA
298096	69	Eiken-Beukenbos, natte variant
305082	43	Elzen-Vogelkersbos met kans op Bronbos
305086	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
305094	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
306081	78	arme Eiken-Beukenbos en eikenbos, droge variant
307085	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
307086	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
307096	43	Elzen-Vogelkersbos met kans op Bronbos
308093	78	arme Eiken-Beukenbos en eikenbos, droge variant
315095	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317088	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317090	78	arme Eiken-Beukenbos en eikenbos, droge variant
317095	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317096	78	arme Eiken-Beukenbos en eikenbos, droge variant
318081	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318082	78	arme Eiken-Beukenbos en eikenbos, droge variant
318089	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318090	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318092	78	arme Eiken-Beukenbos en eikenbos, droge variant
318096	NA	NA
325084	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
325093	40	Elzen-Vogelkersbos
327094	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
328094	40	Elzen-Vogelkersbos
337093	20	Elzenbroekbos
337095	20	Elzenbroekbos
338082	NA	NA
338093	43	Elzen-Vogelkersbos met kans op Bronbos
347088	68	Eiken-Beukenbos, droge variant
347095	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
348095	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
297102	68	Eiken-Beukenbos, droge variant
297103	68	Eiken-Beukenbos, droge variant
297104	68	Eiken-Beukenbos, droge variant
298100	68	Eiken-Beukenbos, droge variant
298104	69	Eiken-Beukenbos, natte variant
298120	NA	NA
305097	78	arme Eiken-Beukenbos en eikenbos, droge variant
305098	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
306098	43	Elzen-Vogelkersbos met kans op Bronbos
306120	40	Elzen-Vogelkersbos
307101	43	Elzen-Vogelkersbos met kans op Bronbos
307102	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
307105	20	Elzenbroekbos
307110	68	Eiken-Beukenbos, droge variant
307113	68	Eiken-Beukenbos, droge variant
308101	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
315120	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
316105	40	Elzen-Vogelkersbos
316120	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317102	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317103	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317104	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317105	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317106	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317110	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317111	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317112	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317118	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317119	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317120	NA	NA
318097	NA	NA
318098	43	Elzen-Vogelkersbos met kans op Bronbos
318102	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318103	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318106	78	arme Eiken-Beukenbos en eikenbos, droge variant
318110	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318113	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318114	78	arme Eiken-Beukenbos en eikenbos, droge variant
325101	78	arme Eiken-Beukenbos en eikenbos, droge variant
325114	78	arme Eiken-Beukenbos en eikenbos, droge variant
337110	NA	NA
338098	40	Elzen-Vogelkersbos
347104	68	Eiken-Beukenbos, droge variant
348097	68	Eiken-Beukenbos, droge variant
348103	68	Eiken-Beukenbos, droge variant
348111	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
348116	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
296124	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
307121	79	arme Eiken-Beukenbos en eikenbos, natte variant
307122	69	Eiken-Beukenbos, natte variant
307126	40	Elzen-Vogelkersbos
317121	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317126	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317127	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317128	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317132	NA	NA
317135	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317136	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318121	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318122	43	Elzen-Vogelkersbos met kans op Bronbos
318129	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
325126	68	Eiken-Beukenbos, droge variant
325127	78	arme Eiken-Beukenbos en eikenbos, droge variant
337124	43	Elzen-Vogelkersbos met kans op Bronbos
337135	68	Eiken-Beukenbos, droge variant
338127	40	Elzen-Vogelkersbos
348125	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
348128	68	Eiken-Beukenbos, droge variant
348129	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
348133	68	Eiken-Beukenbos, droge variant
348136	23	Elzenbroekbos met kans op Bronbos
317141	NA	NA
317143	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317144	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317152	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
317155	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
318137	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
325141	78	arme Eiken-Beukenbos en eikenbos, droge variant
337146	43	Elzen-Vogelkersbos met kans op Bronbos
345155	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
348139	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
348140	68	Eiken-Beukenbos, droge variant
348146	68	Eiken-Beukenbos, droge variant
348148	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
348149	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
348154	68	Eiken-Beukenbos, droge variant
348156	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
374008	40	Elzen-Vogelkersbos
383011	40	Elzen-Vogelkersbos
384016	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392005	68	Eiken-Beukenbos, droge variant
392014	23	Elzenbroekbos met kans op Bronbos
413002	43	Elzen-Vogelkersbos met kans op Bronbos
413010	NA	NA
424002	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
424004	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
384030	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
384032	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
384034	43	Elzen-Vogelkersbos met kans op Bronbos
391033	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392022	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392037	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392038	78	arme Eiken-Beukenbos en eikenbos, droge variant
392040	68	Eiken-Beukenbos, droge variant
413019	68	Eiken-Beukenbos, droge variant
383063	43	Elzen-Vogelkersbos met kans op Bronbos
391041	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392045	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392046	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392047	68	Eiken-Beukenbos, droge variant
392053	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392054	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392055	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392059	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392060	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392063	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
392067	50	Beukenbos, Eiken-haagbeukenbos of rijke Eiken-Beukenbos
