IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	Total	Totalrel	Totalcor	Totalrelcor	Max	FS	WL	HL	DW	Maxcor	FScor	WLcor	DWcor	FSrel	WLrel	HLrel	DWrel	FSrelcor	WLrelcor	DWrelcor	StandType	OwnerType	ForestType	ForestAge	Frag	pnv	Paired_1_2	fpnv	fPeriode	fpnvGroup	Weight	Year	Rand	FragInv
74019	2	74019_1	0.95	1	2014	5	25	0.263157894736842	16	0.222222222222222	95	12	4	4	5	72	8	3	1	0.6	0.16	0.2	0.166666666666667	0.5	0.142857142857143	0.0666666666666667	naaldhout	Private	I	recent	0.4370874	78	TRUE	78	2	Arm Eiken-beukenbos	0.95	2014	Rand	0.5629126
74025	1	74025_1	1	1	1999	5	11	0.183333333333333	7	0.134615384615385	60	8	1	0	2	52	4	1	2	0.4	0.04	NA	0.133333333333333	0.25	0.0476190476190476	0.133333333333333	naaldhout	Private	NA	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	NA
74026	1	74026_1	1	1	1999	5	9	0.15	7	0.134615384615385	60	8	1	0	0	52	6	1	0	0.4	0.04	NA	0	0.375	0.0476190476190476	0	naaldhout	Public	NA	recent	0.853356	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.146644
74026	2	74026_2	1	2	2014	5	27	0.284210526315789	18	0.25	95	12	5	4	6	72	8	4	2	0.6	0.2	0.2	0.2	0.5	0.19047619047619	0.133333333333333	naaldhout	Public	J	recent	0.853356	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.146644
74034	1	74034_1	1	1	1999	5	22	0.231578947368421	13	0.180555555555556	95	12	2	4	4	72	8	1	0	0.6	0.08	0.2	0.133333333333333	0.5	0.0476190476190476	0	gemengd loofhout	Public	I	recent	0.7927126	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2072874
74034	2	74034_2	1	2	2014	5	23	0.242105263157895	18	0.25	95	12	3	6	2	72	10	2	0	0.6	0.12	0.3	0.0666666666666667	0.625	0.0952380952380952	0	gemengd naaldhout	Public	I	recent	0.7927126	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.2072874
74041	1	74041_1	1	1	1999	5	9	0.15	5	0.0961538461538462	60	8	1	0	0	52	4	1	0	0.4	0.04	NA	0	0.25	0.0476190476190476	0	naaldhout	Private	NA	recent	0.7017481	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2982519
74041	2	74041_2	1	2	2014	5	24	0.252631578947368	19	0.263888888888889	95	11	5	5	3	72	9	4	1	0.55	0.2	0.25	0.1	0.5625	0.19047619047619	0.0666666666666667	gemengd naaldhout	Private	I	recent	0.7017481	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.2982519
74049	1	74049_1	1	1	1999	5	19	0.2	11	0.152777777777778	95	10	1	3	5	72	6	1	1	0.5	0.04	0.15	0.166666666666667	0.375	0.0476190476190476	0.0666666666666667	loofhout	Private	J	recent	0.7807733	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2192267
74049	2	74049_2	0.89	2	2014	5	20.64	0.217263157894737	17	0.236111111111111	95	6.64	1	8	5	72	8	0	1	0.332	0.04	0.4	0.166666666666667	0.5	0	0.0666666666666667	loofhout	Private	B	recent	0.7807733	79	FALSE	79	2	Arm Eiken-beukenbos	0.89	2014	Rand	0.2192267
74050	1	74050_1	1	1	1999	5	24	0.252631578947368	18	0.25	95	14	3	4	3	72	10	3	1	0.7	0.12	0.2	0.1	0.625	0.142857142857143	0.0666666666666667	loofhout	Private	I	recent	0.7097855	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2902145
74050	2	74050_1	0.93	1	2014	5	20	0.210526315789474	15	0.208333333333333	95	10	5	2	3	72	8	4	1	0.5	0.2	0.1	0.1	0.5	0.19047619047619	0.0666666666666667	loofhout	Private	J	recent	0.7097855	79	TRUE	79	2	Arm Eiken-beukenbos	0.93	2014	Rand	0.2902145
74057	1	74057_1	1	1	1999	5	10	0.166666666666667	5	0.0961538461538462	60	8	2	0	0	52	4	1	0	0.4	0.08	NA	0	0.25	0.0476190476190476	0	naaldhout	Private	NA	recent	0.7984406	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2015594
74057	2	74057_1	1	1	2014	5	14	0.147368421052632	7	0.0972222222222222	95	8	2	2	2	72	4	1	0	0.4	0.08	0.1	0.0666666666666667	0.25	0.0476190476190476	0	naaldhout	Private	J	recent	0.7984406	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.2015594
74058	1	74058_1	1	1	1999	5	16	0.266666666666667	12	0.230769230769231	60	12	3	0	1	52	8	3	1	0.6	0.12	NA	0.0666666666666667	0.5	0.142857142857143	0.0666666666666667	gemengd naaldhout	Private	NA	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	NA
74065	1	74065_1	1	1	1999	5	11	0.183333333333333	9	0.173076923076923	60	8	3	0	0	52	6	3	0	0.4	0.12	NA	0	0.375	0.142857142857143	0	naaldhout	Private	NA	recent	0.670754	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.329246
74065	2	74065_1	1	1	2014	5	28	0.294736842105263	23	0.319444444444444	95	12	4	5	7	72	10	3	5	0.6	0.16	0.25	0.233333333333333	0.625	0.142857142857143	0.333333333333333	gemengd naaldhout	Private	I	recent	0.670754	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.329246
74066	1	74066_1	1	1	1999	5	26	0.273684210526316	15	0.208333333333333	95	10	4	5	7	72	6	3	1	0.5	0.16	0.25	0.233333333333333	0.375	0.142857142857143	0.0666666666666667	naaldhout	Private	I	recent	0.8629295	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1370705
74066	2	74066_2	1	2	2014	5	26	0.273684210526316	17	0.236111111111111	95	12	5	4	5	72	8	4	1	0.6	0.2	0.2	0.166666666666667	0.5	0.19047619047619	0.0666666666666667	gemengd naaldhout	Private	I	recent	0.8629295	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1370705
74067	1	74067_1	1	1	1999	5	23	0.242105263157895	15	0.208333333333333	95	12	2	3	6	72	8	2	2	0.6	0.08	0.15	0.2	0.5	0.0952380952380952	0.133333333333333	loofhout	Private	I	oud	0.7457027	20	TRUE	20	1	Elzenbroekbos	1	1999	Volledig in bos	0.2542973
74067	2	74067_1	1	1	2014	5	20	0.210526315789474	12	0.166666666666667	95	12	2	1	5	72	8	2	1	0.6	0.08	0.05	0.166666666666667	0.5	0.0952380952380952	0.0666666666666667	loofhout	Private	I	oud	0.7457027	20	TRUE	20	2	Elzenbroekbos	1	2014	Volledig in bos	0.2542973
74072	2	74072_2	0.58	2	2013	4	19	0.2	14	0.194444444444444	95	10	2	5	2	72	8	1	0	0.5	0.08	0.25	0.0666666666666667	0.5	0.0476190476190476	0	loofhout	Private	J	NA	0.1453559	79	FALSE	79	2	Arm Eiken-beukenbos	0.58	2013	Rand	0.8546441
74074	1	74074_1	1	1	1999	5	14	0.233333333333333	10	0.192307692307692	60	10	3	0	1	52	6	3	1	0.5	0.12	NA	0.0666666666666667	0.375	0.142857142857143	0.0666666666666667	naaldhout	Private	NA	recent	0.8875985	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos	0.1124015
74074	2	74074_2	1	2	2014	5	18	0.189473684210526	10	0.138888888888889	95	8	3	2	5	72	4	3	1	0.4	0.12	0.1	0.166666666666667	0.25	0.142857142857143	0.0666666666666667	naaldhout	Private	I	recent	0.8875985	69	FALSE	69	2	Eiken-beukenbos	1	2014	Volledig in bos	0.1124015
74082	1	74082_1	1	1	1999	5	30	0.315789473684211	19	0.263888888888889	95	14	4	5	7	72	10	3	1	0.7	0.16	0.25	0.233333333333333	0.625	0.142857142857143	0.0666666666666667	gemengd naaldhout	Private	I	recent	0.8300169	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos	0.1699831
74082	2	74082_2	1	2	2014	5	26.56	0.33620253164557	21	0.291666666666667	79	10.56	7	6	3	72	8	6	1	2.64	0.28	0.3	0.1	0.5	0.285714285714286	0.0666666666666667	gemengd loofhout	Private	I	recent	0.8300169	69	FALSE	69	2	Eiken-beukenbos	1	2014	Volledig in bos	0.1699831
74087	1	74087_1	1	1	1999	4	16	0.168421052631579	8	0.111111111111111	95	8	1	2	5	72	4	1	1	0.4	0.04	0.1	0.166666666666667	0.25	0.0476190476190476	0.0666666666666667	naaldhout	Private	I	recent	0.5670768	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.4329232
74087	2	74087_1	1	1	2013	4	15	0.157894736842105	6	0.0833333333333333	95	8	2	1	4	72	4	1	0	0.4	0.08	0.05	0.133333333333333	0.25	0.0476190476190476	0	naaldhout	Public	I	recent	0.5670768	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos	0.4329232
74088	1	74088_1	1	1	1999	4	14	0.147368421052632	8	0.111111111111111	95	9	-1	4	2	72	5	-1	0	0.45	-0.04	0.2	0.0666666666666667	0.3125	-0.0476190476190476	0	naaldhout	Private	I	recent	0.329719	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.670281
74088	2	74088_2	1	2	2013	4	12	0.126315789473684	7	0.0972222222222222	95	6	0	4	2	72	4	-1	0	0.3	0	0.2	0.0666666666666667	0.25	-0.0476190476190476	0	naaldhout	Private	I	recent	0.329719	79	FALSE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos	0.670281
74090	2	74090_2	1	2	2014	5	34	0.357894736842105	25	0.347222222222222	95	16	7	7	4	72	12	6	0	0.8	0.28	0.35	0.133333333333333	0.75	0.285714285714286	0	gemengd naaldhout	Private	I	NA	0.7604446	69	FALSE	69	2	Eiken-beukenbos	1	2014	Volledig in bos	0.2395554
74128	2	74128_2	0.63	2	2013	4	21.2	0.223157894736842	15	0.208333333333333	95	10.2	4	5	2	72	8	2	0	0.51	0.16	0.25	0.0666666666666667	0.5	0.0952380952380952	0	naaldhout	Private	I	NA	0.5759457	78	FALSE	78	2	Arm Eiken-beukenbos	0.63	2013	Rand	0.4240543
74129	1	74129_1	1	1	1998	5	15	0.157894736842105	6	0.0833333333333333	95	8	0	3	4	72	4	-1	0	0.4	0	0.15	0.133333333333333	0.25	-0.0476190476190476	0	naaldhout	Public	I	recent	0.6831352	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.3168648
74129	2	74129_2	1	2	2014	5	13	0.136842105263158	8	0.111111111111111	95	6	3	2	2	72	4	2	0	0.3	0.12	0.1	0.0666666666666667	0.25	0.0952380952380952	0	naaldhout	Public	J	recent	0.6831352	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.3168648
74130	1	74130_1	1	1	1999	5	16	0.168421052631579	8	0.111111111111111	95	8	3	1	4	72	4	3	0	0.4	0.12	0.05	0.133333333333333	0.25	0.142857142857143	0	naaldhout	Private	I	recent	0.7730623	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2269377
74130	2	74130_2	1	2	2014	5	25	0.263157894736842	18	0.25	95	13	5	5	2	72	9	4	0	0.65	0.2	0.25	0.0666666666666667	0.5625	0.19047619047619	0	gemengd loofhout	Private	I	recent	0.7730623	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.2269377
74135	1	74135_1	1	1	1999	4	13	0.136842105263158	7	0.0972222222222222	95	10	-1	2	2	72	6	-1	0	0.5	-0.04	0.1	0.0666666666666667	0.375	-0.0476190476190476	0	naaldhout	Private	D	recent	0.5627759	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.4372241
74135	2	74135_2	0.6	2	2013	4	20	0.210526315789474	13	0.180555555555556	95	8	4	5	3	72	4	3	1	0.4	0.16	0.25	0.1	0.25	0.142857142857143	0.0666666666666667	naaldhout	Private	I	recent	0.5627759	79	FALSE	79	2	Arm Eiken-beukenbos	0.6	2013	Rand	0.4372241
74137	1	74137_1	1	1	1998	5	8	0.133333333333333	3	0.0576923076923077	60	8	0	0	0	52	4	-1	0	0.4	0	NA	0	0.25	-0.0476190476190476	0	naaldhout	Public	NA	recent	0.6722386	79	TRUE	79	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.3277614
74137	2	74137_1	1	1	2014	5	18	0.189473684210526	11	0.152777777777778	95	8	3	3	4	72	6	2	0	0.4	0.12	0.15	0.133333333333333	0.375	0.0952380952380952	0	naaldhout	Public	I	recent	0.6722386	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.3277614
74143	1	74143_1	1	1	1999	4	25	0.416666666666667	21	0.403846153846154	60	15	10	0	0	52	11	10	0	0.75	0.4	NA	0	0.6875	0.476190476190476	0	loofhout	Public	NA	recent	0.7188184	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2811816
74143	2	74143_1	1	1	2013	4	31	0.326315789473684	22	0.305555555555556	95	13	10	3	5	72	9	9	1	0.65	0.4	0.15	0.166666666666667	0.5625	0.428571428571429	0.0666666666666667	loofhout	Private	I	recent	0.7188184	79	TRUE	79	2	Arm Eiken-beukenbos	1	2013	Volledig in bos	0.2811816
74145	1	74145_1	1	1	1999	5	18	0.189473684210526	12	0.166666666666667	95	8	1	5	4	72	6	1	0	0.4	0.04	0.25	0.133333333333333	0.375	0.0476190476190476	0	naaldhout	Private	I	oud	0.800062	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.199938
74145	2	74145_1	1	1	2014	5	18	0.189473684210526	10	0.138888888888889	95	10	1	3	4	72	6	1	0	0.5	0.04	0.15	0.133333333333333	0.375	0.0476190476190476	0	naaldhout	Private	I	oud	0.800062	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.199938
74146	1	74146_1	1	1	1998	5	29	0.305263157894737	18	0.25	95	12	3	5	9	72	8	2	3	0.6	0.12	0.25	0.3	0.5	0.0952380952380952	0.2	naaldhout	Public	I	recent	NA	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	NA
74156	1	74156_1	1	1	1999	5	19	0.316666666666667	14	0.269230769230769	60	14	3	0	2	52	10	2	2	0.7	0.12	NA	0.133333333333333	0.625	0.0952380952380952	0.133333333333333	gemengd naaldhout	Public	NA	recent	0.8482684	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1517316
74156	2	74156_1	1	1	2014	5	26	0.273684210526316	18	0.25	95	10	6	5	5	72	8	4	1	0.5	0.24	0.25	0.166666666666667	0.5	0.19047619047619	0.0666666666666667	gemengd loofhout	Public	I	recent	0.8482684	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1517316
74157	1	74157_1	1	1	1999	4	12	0.2	8	0.153846153846154	60	8	1	0	3	52	4	1	3	0.4	0.04	NA	0.2	0.25	0.0476190476190476	0.2	naaldhout	Public	NA	recent	0.6110495	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.3889505
74157	2	74157_1	1	1	2013	4	20	0.210526315789474	12	0.166666666666667	95	12	2	2	4	72	8	2	0	0.6	0.08	0.1	0.133333333333333	0.5	0.0952380952380952	0	naaldhout	Public	J	recent	0.6110495	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos	0.3889505
75149	1	75149_1	1	1	1999	10	19	0.2	13	0.180555555555556	95	12	0	5	2	72	8	0	0	0.6	0	0.25	0.0666666666666667	0.5	0	0	gemengd naaldhout	Private	B	NA	0.2883037	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.7116963
75149	2	75149_1	1	1	2018	10	26	0.273684210526316	17	0.236111111111111	95	12	6	3	5	72	8	5	1	0.6	0.24	0.15	0.166666666666667	0.5	0.238095238095238	0.0666666666666667	gemengd naaldhout	Private	B	NA	0.2883037	79	TRUE	79	2	Arm Eiken-beukenbos	1	2018	Volledig in bos	0.7116963
76048	2	76048_2	0.79	2	2016	8	20	0.222222222222222	16	0.238805970149254	90	12	0	6	2	67	10	0	0	0.6	0	0.3	0.0666666666666667	0.625	0	0	loofhout	Public	D	NA	0.4802896	69	FALSE	69	2	Eiken-beukenbos	0.79	2016	Rand	0.5197104
77011	2	77011_2	1	2	2014	7	18	0.189473684210526	11	0.152777777777778	95	8	4	4	2	72	4	3	0	0.4	0.16	0.2	0.0666666666666667	0.25	0.142857142857143	0	naaldhout	Public	I	NA	0.6458609	69	FALSE	69	2	Eiken-beukenbos	1	2014	Volledig in bos	0.3541391
77012	2	77012_2	1	2	2014	7	15	0.157894736842105	9	0.125	95	6	3	4	2	72	4	1	0	0.3	0.12	0.2	0.0666666666666667	0.25	0.0476190476190476	0	naaldhout	Private	I	recent	0.8074953	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1925047
77013	1	77013_1	1	1	1999	6	17	0.283333333333333	12	0.230769230769231	60	14	3	0	0	52	10	2	0	0.7	0.12	NA	0	0.625	0.0952380952380952	0	naaldhout	Private	NA	oud	0.848246	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.151754
77013	2	77013_2	0.89	2	2014	6	23.84	0.250947368421053	15	0.208333333333333	95	9.84	7	5	2	72	4	6	0	0.492	0.28	0.25	0.0666666666666667	0.25	0.285714285714286	0	gemengd naaldhout	Private	I	oud	0.848246	78	FALSE	78	2	Arm Eiken-beukenbos	0.89	2014	Rand	0.151754
77015	1	77015_1	1	1	1999	6	14	0.233333333333333	9	0.173076923076923	60	10	3	0	1	52	6	2	1	0.5	0.12	NA	0.0666666666666667	0.375	0.0952380952380952	0.0666666666666667	loofhout	Private	NA	recent	0.5635495	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.4364505
77015	2	77015_1	1	1	2014	6	24	0.252631578947368	15	0.208333333333333	95	12	6	1	5	72	8	5	1	0.6	0.24	0.05	0.166666666666667	0.5	0.238095238095238	0.0666666666666667	loofhout	Private	I	recent	0.5635495	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.4364505
77016	1	77016_1	1	1	1999	6	10	0.166666666666667	7	0.134615384615385	60	8	2	0	0	52	6	1	0	0.4	0.08	NA	0	0.375	0.0476190476190476	0	naaldhout	Private	NA	recent	0.8426553	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1573447
77016	2	77016_2	1	2	2014	6	15	0.340909090909091	12	0.333333333333333	44	10	1	4	0	36	8	0	0	0.5	0.25	0.2	NA	0.5	NA	NA	gemengd naaldhout	Private	NA	recent	0.8426553	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1573447
77021	1	77021_1	1	1	1999	6	27	0.284210526315789	19	0.263888888888889	95	14	5	4	4	72	10	5	0	0.7	0.2	0.2	0.133333333333333	0.625	0.238095238095238	0	gemengd naaldhout	Private	I	recent	0.8106341	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1893659
77021	2	77021_2	1	2	2014	6	32	0.336842105263158	23	0.319444444444444	95	13	10	5	4	72	9	9	0	0.65	0.4	0.25	0.133333333333333	0.5625	0.428571428571429	0	gemengd loofhout	Public	I	recent	0.8106341	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1893659
77024	1	77024_1	1	1	1999	6	21	0.221052631578947	11	0.152777777777778	95	10	-1	5	7	72	6	-1	1	0.5	-0.04	0.25	0.233333333333333	0.375	-0.0476190476190476	0.0666666666666667	naaldhout	Private	I	oud	0.8469892	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1530108
77024	2	77024_2	1	2	2014	6	16	0.363636363636364	11	0.305555555555556	44	10	1	5	0	36	6	0	0	0.5	0.25	0.25	NA	0.375	NA	NA	naaldhout	Private	I	oud	0.8469892	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1530108
77032	1	77032_1	1	1	1999	6	8	0.133333333333333	6	0.115384615384615	60	8	0	0	0	52	6	0	0	0.4	0	NA	0	0.375	0	0	naaldhout	Private	NA	NA	0.5407416	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.4592584
77032	2	77032_2	1	2	2014	6	12	0.126315789473684	8	0.111111111111111	95	8	-1	3	2	72	6	-1	0	0.4	-0.04	0.15	0.0666666666666667	0.375	-0.0476190476190476	0	naaldhout	Public	J	NA	0.5407416	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.4592584
77038	1	77038_1	1	1	1999	6	22	0.231578947368421	7	0.0972222222222222	95	8	0	2	12	72	4	0	1	0.4	0	0.1	0.4	0.25	0	0.0666666666666667	naaldhout	Private	I	oud	0.4648949	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.5351051
77038	2	77038_2	1	2	2014	6	25	0.263157894736842	18	0.25	95	14	5	4	2	72	10	4	0	0.7	0.2	0.2	0.0666666666666667	0.625	0.19047619047619	0	loofhout	Public	I	oud	0.4648949	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.5351051
77040	1	77040_1	1	1	1999	6	25	0.263157894736842	17	0.236111111111111	95	14	3	4	4	72	10	3	0	0.7	0.12	0.2	0.133333333333333	0.625	0.142857142857143	0	gemengd naaldhout	Private	I	oud	0.7341049	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2658951
77040	2	77040_1	1	1	2014	6	22	0.231578947368421	15	0.208333333333333	95	10	5	3	4	72	8	4	0	0.5	0.2	0.15	0.133333333333333	0.5	0.19047619047619	0	loofhout	Public	I	oud	0.7341049	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.2658951
77048	1	77048_1	1	1	1999	6	16	0.266666666666667	12	0.230769230769231	60	12	4	0	0	52	8	4	0	0.6	0.16	NA	0	0.5	0.19047619047619	0	gemengd naaldhout	Private	NA	recent	0.8882487	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1117513
77048	2	77048_1	1	1	2014	6	23	0.242105263157895	18	0.25	95	11	7	3	2	72	9	6	0	0.55	0.28	0.15	0.0666666666666667	0.5625	0.285714285714286	0	gemengd naaldhout	Private	I	recent	0.8882487	79	TRUE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1117513
77056	1	77056_1	1	1	1999	6	30	0.315789473684211	20	0.277777777777778	95	15	4	5	6	72	11	4	0	0.75	0.16	0.25	0.2	0.6875	0.19047619047619	0	gemengd naaldhout	Private	I	recent	0.8214512	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1785488
77056	2	77056_2	1	2	2014	6	37	0.389473684210526	26	0.361111111111111	95	15	7	5	10	72	11	6	4	0.75	0.28	0.25	0.333333333333333	0.6875	0.285714285714286	0.266666666666667	gemengd naaldhout	Public	I	recent	0.8214512	79	FALSE	79	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1785488
77087	1	77087_1	1	1	1999	6	18	0.189473684210526	12	0.166666666666667	95	12	1	2	3	72	8	1	1	0.6	0.04	0.1	0.1	0.5	0.0476190476190476	0.0666666666666667	loofhout	Public	I	recent	0.7296266	20	TRUE	20	1	Elzenbroekbos	1	1999	Volledig in bos	0.2703734
77087	2	77087_1	1	1	2014	6	22	0.231578947368421	15	0.208333333333333	95	10	5	2	5	72	8	4	1	0.5	0.2	0.1	0.166666666666667	0.5	0.19047619047619	0.0666666666666667	loofhout	Public	I	recent	0.7296266	20	TRUE	20	2	Elzenbroekbos	1	2014	Volledig in bos	0.2703734
77150	2	77150_2	0.84	2	2014	6	18	0.189473684210526	13	0.180555555555556	95	6	2	8	2	72	4	1	0	0.3	0.08	0.4	0.0666666666666667	0.25	0.0476190476190476	0	loofhout	Public	E	NA	0.402751	20	FALSE	20	2	Elzenbroekbos	0.84	2014	Rand	0.597249
78005	1	78005_1	1	1	1998	4	28	0.294736842105263	18	0.25	95	16	2	2	8	72	12	2	2	0.8	0.08	0.1	0.266666666666667	0.75	0.0952380952380952	0.133333333333333	gemengd loofhout	Public	J	recent	0.3735477	69	TRUE	69	1	Eiken-beukenbos	1	1998	Volledig in bos	0.6264523
78005	2	78005_1	1	1	2013	4	25	0.263157894736842	18	0.25	95	11	5	4	5	72	9	4	1	0.55	0.2	0.2	0.166666666666667	0.5625	0.19047619047619	0.0666666666666667	gemengd loofhout	Public	J	recent	0.3735477	69	TRUE	69	2	Eiken-beukenbos	1	2013	Volledig in bos	0.6264523
78017	1	78017_1	1	1	1999	5	29	0.305263157894737	18	0.25	95	14	5	4	6	72	10	4	0	0.7	0.2	0.2	0.2	0.625	0.19047619047619	0	gemengd naaldhout	Private	I	recent	0.7942913	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2057087
78017	2	78017_2	0.53	2	2014	5	23	0.242105263157895	16	0.222222222222222	95	10	6	3	4	72	8	5	0	0.5	0.24	0.15	0.133333333333333	0.5	0.238095238095238	0	gemengd naaldhout	Private	I	recent	0.7942913	78	FALSE	78	2	Arm Eiken-beukenbos	0.53	2014	Rand	0.2057087
78019	1	78019_1	1	1	1999	5	29	0.305263157894737	19	0.263888888888889	95	14	4	5	6	72	10	4	0	0.7	0.16	0.25	0.2	0.625	0.19047619047619	0	gemengd naaldhout	Private	I	oud	0.8551565	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1448435
78019	2	78019_2	1	2	2014	5	29	0.305263157894737	19	0.263888888888889	95	12	5	5	7	72	8	5	1	0.6	0.2	0.25	0.233333333333333	0.5	0.238095238095238	0.0666666666666667	gemengd naaldhout	Private	I	oud	0.8551565	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos	0.1448435
78022	1	78022_1	1	1	1999	4	27	0.284210526315789	19	0.263888888888889	95	14	5	3	5	72	10	5	1	0.7	0.2	0.15	0.166666666666667	0.625	0.238095238095238	0.0666666666666667	gemengd loofhout	Private	J	recent	0.7905089	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2094911
78022	2	78022_1	0.65	1	2013	4	25	0.263157894736842	18	0.25	95	10	5	5	5	72	8	4	1	0.5	0.2	0.25	0.166666666666667	0.5	0.19047619047619	0.0666666666666667	loofhout	Private	J	recent	0.7905089	78	TRUE	78	2	Arm Eiken-beukenbos	0.65	2013	Rand	0.2094911
78025	1	78025_1	1	1	1999	5	13	0.216666666666667	9	0.173076923076923	60	12	0	0	1	52	8	0	1	0.6	0	NA	0.0666666666666667	0.5	0	0.0666666666666667	gemengd naaldhout	Public	NA	recent	0.8731002	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1268998
78025	2	78025_2	0.91	2	2014	5	20	0.210526315789474	13	0.180555555555556	95	10	3	2	5	72	8	2	1	0.5	0.12	0.1	0.166666666666667	0.5	0.0952380952380952	0.0666666666666667	gemengd naaldhout	Public	I	recent	0.8731002	78	FALSE	78	2	Arm Eiken-beukenbos	0.91	2014	Rand	0.1268998
78028	1	78028_1	1	1	1998	5	12	0.2	9	0.173076923076923	60	8	0	0	4	52	6	-1	4	0.4	0	NA	0.266666666666667	0.375	-0.0476190476190476	0.266666666666667	naaldhout	Public	NA	oud	0.6953157	78	FALSE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos	0.3046843
